timestamp_us,relative_time_ms,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_magnitude,gyro_magnitude
1350499244,96150.0,-65.0,908.0,-363.0,0.56,-0.769,-0.56,980.0295913899743,1.1038845048282906
1350691544,96342.3,-66.0,906.0,-360.0,0.56,-0.699,-0.419,977.134586431163,0.9888184868821982
1350883844,96534.6,-74.0,906.0,-358.0,0.49,-0.699,-0.91,976.9728757749623,1.2477183175701156
1351076144,96726.9,-67.0,906.0,-362.0,0.349,-0.91,-0.349,977.941204776647,1.0352304091360531
1351268444,96919.2,-61.0,906.0,-361.0,0.49,-0.839,-0.56,977.1785916607056,1.12143702453593
1351460744,97111.5,-71.0,904.0,-362.0,0.419,-0.699,-0.629,976.3713432910656,1.0294673379957229
1351653044,97303.8,-73.0,906.0,-362.0,0.349,-0.839,-0.49,978.3705841857675,1.0323865555110643
1351845344,97496.1,-66.0,906.0,-362.0,0.419,-0.769,-0.56,977.8732024143007,1.039481601568782
1352037644,97688.4,-66.0,906.0,-361.0,0.419,-0.839,-0.56,977.5034526793243,1.0922829303802197
1352229944,97880.7,-65.0,905.0,-360.0,0.349,-0.839,-0.56,976.140358759948,1.0673902753913396
1352422244,98073.0,-65.0,905.0,-360.0,0.349,-0.769,-0.49,976.140358759948,0.9763513711774056
1352614544,98265.3,-58.0,906.0,-358.0,0.349,-0.839,-0.49,975.891387399233,1.0323865555110643
1352806844,98457.6,-70.0,906.0,-359.0,0.419,-0.839,-0.769,977.0450347860123,1.2127831628118853
1352999144,98649.9,-61.0,907.0,-360.0,0.349,-0.839,-0.56,977.7371835007606,1.0673902753913396
1353191444,98842.2,-71.0,905.0,-360.0,0.56,-0.769,-0.91,976.5582419907171,1.3164577471381298
1353383744,99034.5,-66.0,905.0,-362.0,0.49,-0.839,-0.49,976.9467743945931,1.0881732398841646
1353576044,99226.8,-69.0,906.0,-361.0,0.56,-0.699,-0.699,977.7105911260244,1.1361346751155867
1353768344,99419.1,-72.0,907.0,-361.0,0.49,-0.839,-0.56,978.8534108843877,1.12143702453593
1353960644,99611.4,-72.0,906.0,-362.0,0.49,-0.839,-0.629,978.2964785789633,1.1574376873076149
1354152944,99803.7,-71.0,906.0,-361.0,0.419,-0.839,-0.629,977.8537722993148,1.1292134430655703
1354345244,99996.0,-69.0,907.0,-361.0,0.49,-0.769,-0.56,978.6373179068945,1.0700752310001387
1354537544,100188.3,-73.0,906.0,-362.0,0.49,-0.769,-0.49,978.3705841857675,1.03516230611436
1354729844,100380.6,-64.0,907.0,-360.0,0.419,-0.91,-0.49,977.9289340233266,1.1152403328431053
1354922144,100572.9,-70.0,906.0,-361.0,0.49,-0.769,-0.629,977.7816729720392,1.107746360860644
1355114444,100765.2,-66.0,906.0,-360.0,0.349,-0.91,-0.56,977.134586431163,1.1240556036068678
1355306744,100957.5,-66.0,907.0,-361.0,0.419,-0.769,-0.56,978.4303756527595,1.039481601568782
1355499044,101149.8,-70.0,904.0,-361.0,0.419,-0.699,-0.56,975.92878838571,0.9888184868821982
1355691344,101342.1,-67.0,906.0,-361.0,0.49,-0.769,-0.49,977.5714807624043,1.03516230611436
1355883644,101534.4,-68.0,905.0,-361.0,0.419,-0.839,-0.699,976.7138782673255,1.1696508025902432
1356075944,101726.7,-71.0,906.0,-361.0,0.49,-0.699,-0.629,977.8537722993148,1.0603499422360525
1356268244,101919.0,-66.0,906.0,-362.0,0.419,-0.769,-0.419,977.8732024143007,0.9708156364624542
1356460544,102111.3,-68.0,906.0,-361.0,0.49,-0.769,-0.56,977.6405269832056,1.0700752310001387
1356652844,102303.6,-69.0,904.0,-360.0,0.419,-0.699,-0.419,975.48808296155,0.9163640106420592
1356845144,102495.9,-69.0,907.0,-360.0,0.349,-0.839,-0.629,978.2688791942633,1.1051529305937706
1357037444,102688.2,-68.0,906.0,-361.0,0.28,-0.839,-0.419,977.6405269832056,0.9787144629563823
1357229744,102880.5,-65.0,905.0,-361.0,0.349,-0.769,-0.629,976.5096005672448,1.052997150993297
1357422044,103072.8,-68.0,906.0,-362.0,0.349,-0.699,-0.56,978.0102248954252,0.9612502275682435
1357614344,103265.1,-70.0,905.0,-361.0,0.349,-0.769,-0.56,976.8551581478188,1.0132926526922021
1357806644,103457.4,-68.0,906.0,-362.0,0.419,-0.769,-0.49,978.0102248954252,1.0035048579852517
1357998944,103649.7,-71.0,905.0,-363.0,0.419,-0.769,-0.56,977.6681441061686,1.039481601568782
1358191244,103842.0,-68.0,907.0,-361.0,0.349,-0.769,-0.49,978.5673201165058,0.9763513711774056
1358383544,104034.3,-67.0,906.0,-361.0,0.49,-0.769,-0.56,977.5714807624043,1.0700752310001387
1358575844,104226.6,-68.0,905.0,-361.0,0.349,-0.769,-0.56,976.7138782673255,1.0132926526922021
1358768144,104418.9,-66.0,906.0,-360.0,0.419,-0.769,-0.56,977.134586431163,1.039481601568782
1358960444,104611.2,-65.0,906.0,-360.0,0.349,-0.769,-0.56,977.0675514006184,1.0132926526922021
1359152744,104803.5,-67.0,906.0,-360.0,0.49,-0.769,-0.56,977.2026401929131,1.0700752310001387
1359345044,104995.8,-67.0,906.0,-360.0,0.419,-0.769,-0.56,977.2026401929131,1.039481601568782
1359537344,105188.1,-64.0,907.0,-361.0,0.419,-0.839,-0.629,978.2975007634436,1.1292134430655703
1359729644,105380.4,-70.0,904.0,-363.0,0.419,-0.769,-0.629,976.6703640430583,1.0782221477970113
1359921944,105572.7,-66.0,906.0,-362.0,0.419,-0.769,-0.49,977.8732024143007,1.0035048579852517
1360114244,105765.0,-65.0,905.0,-362.0,0.349,-0.769,-0.56,976.8797264760898,1.0132926526922021
1360306544,105957.3,-70.0,905.0,-362.0,0.419,-0.839,-0.56,977.2251531760734,1.0922829303802197
1360498844,106149.6,-66.0,906.0,-361.0,0.349,-0.769,-0.56,977.5034526793243,1.0132926526922021
1360691144,106341.9,-70.0,905.0,-362.0,0.419,-0.769,-0.629,977.2251531760734,1.0782221477970113
1360883444,106534.2,-70.0,905.0,-362.0,0.49,-0.769,-0.629,977.2251531760734,1.107746360860644
1361075744,106726.5,-66.0,905.0,-363.0,0.419,-0.91,-0.629,977.3177579477414,1.1829209610113434
1361268044,106918.8,-69.0,905.0,-363.0,0.419,-0.769,-0.629,977.5249357433293,1.0782221477970113
1361460344,107111.1,-73.0,904.0,-363.0,0.49,-0.769,-0.56,976.889963097175,1.0700752310001387
1361652644,107303.4,-65.0,906.0,-363.0,0.49,-0.839,-0.419,978.1768756211732,1.0581030195590597
1361844944,107495.7,-75.0,904.0,-363.0,0.419,-0.699,-0.629,977.0414525494812,1.0294673379957229
1362037244,107688.0,-64.0,907.0,-362.0,0.349,-0.91,-0.49,978.6669504995048,1.0908716698127237
1362229544,107880.3,-68.0,906.0,-362.0,0.419,-0.839,-0.56,978.0102248954252,1.0922829303802197
1362421844,108072.6,-69.0,906.0,-360.0,0.49,-0.769,-0.699,977.3418030556147,1.1489395110274518
1362614144,108264.9,-68.0,905.0,-363.0,0.49,-0.769,-0.49,977.4548582926989,1.03516230611436
1362806444,108457.2,-62.0,906.0,-363.0,0.56,-0.769,-0.419,977.9821061757725,1.039481601568782
1362998744,108649.5,-71.0,905.0,-363.0,0.49,-0.629,-0.56,977.6681441061686,0.9743413159668433
1363191044,108841.8,-72.0,904.0,-364.0,0.419,-0.769,-0.349,977.187801806797,0.9427210616083636
1363383344,109034.1,-63.0,905.0,-364.0,0.419,-0.839,-0.419,977.4916879441994,1.0271528610679133
1363575644,109226.4,-67.0,904.0,-363.0,0.49,-0.769,-0.699,976.4599326137248,1.1489395110274518
1363767944,109418.7,-74.0,905.0,-364.0,0.349,-0.699,-0.56,978.262234781656,0.9612502275682435
1363960244,109611.0,-66.0,905.0,-363.0,0.419,-0.839,-0.49,977.3177579477414,1.0581030195590597
1364152544,109803.3,-71.0,905.0,-363.0,0.419,-0.839,-0.699,977.6681441061686,1.1696508025902432
1364344844,109995.6,-70.0,906.0,-362.0,0.49,-0.769,-0.56,978.1513175373226,1.0700752310001387
1364537144,110187.9,-71.0,905.0,-362.0,0.49,-0.839,-0.56,977.2972935601531,1.12143702453593
1364729444,110380.2,-67.0,906.0,-362.0,0.419,-0.769,-0.629,977.941204776647,1.0782221477970113
1364921744,110572.5,-73.0,906.0,-362.0,0.419,-0.769,-0.699,978.3705841857675,1.1205012271300732
1365114044,110764.8,-72.0,905.0,-363.0,0.419,-0.769,-0.49,977.7412745711414,1.0035048579852517
1365306344,110957.1,-66.0,906.0,-362.0,0.49,-0.769,-0.56,977.8732024143007,1.0700752310001387
1365498644,111149.4,-75.0,905.0,-363.0,0.49,-0.769,-0.699,977.9667683515631,1.1489395110274518
1365690944,111341.7,-68.0,905.0,-363.0,0.349,-0.769,-0.49,977.4548582926989,0.9763513711774056
1365883244,111534.0,-67.0,906.0,-364.0,0.49,-0.769,-0.56,978.6832991320532,1.0700752310001387
1366075544,111726.3,-69.0,905.0,-364.0,0.349,-0.769,-0.56,977.8967225632776,1.0132926526922021
1366267844,111918.6,-71.0,905.0,-363.0,0.28,-0.769,-0.56,977.6681441061686,0.9916456020171723
1366460144,112110.9,-66.0,904.0,-362.0,0.349,-0.839,-0.629,976.0204915881633,1.1051529305937706
1366652444,112303.2,-74.0,905.0,-362.0,0.349,-0.769,-0.769,977.5198207709141,1.1421571695699329
1366844744,112495.5,-69.0,904.0,-363.0,0.28,-0.769,-0.349,976.5992013103431,0.8896977014694373
1367037044,112687.8,-68.0,906.0,-361.0,0.419,-0.769,-0.629,977.6405269832056,1.0782221477970113
1367229344,112880.1,-69.0,906.0,-362.0,0.419,-0.839,-0.699,978.080262555175,1.1696508025902432
1367421644,113072.4,-69.0,905.0,-365.0,0.49,-0.769,-0.629,978.2693903010561,1.107746360860644
1367613944,113264.7,-64.0,907.0,-363.0,0.419,-0.839,-0.699,979.0372822318873,1.1696508025902432
1367806244,113457.0,-72.0,905.0,-364.0,0.56,-0.839,-0.699,978.1129791593607,1.2272416225014535
1367998544,113649.3,-77.0,904.0,-365.0,0.49,-0.839,-0.629,977.9417160546941,1.1574376873076149
1368190844,113841.6,-74.0,906.0,-364.0,0.56,-0.769,-0.699,979.1874182198217,1.1804922701991742
1368383144,114033.9,-71.0,906.0,-364.0,0.349,-0.769,-0.56,978.9652700683513,1.0132926526922021
1368575444,114226.2,-69.0,906.0,-365.0,0.349,-0.839,-0.49,979.1945669783917,1.0323865555110643
1368767744,114418.5,-72.0,905.0,-365.0,0.349,-0.769,-0.49,978.485564533274,0.9763513711774056
1368960044,114610.8,-69.0,905.0,-365.0,0.49,-0.769,-0.419,978.2693903010561,1.0035048579852517
1369152344,114803.1,-61.0,906.0,-361.0,0.419,-0.839,-0.699,977.1785916607056,1.1696508025902432
1369344644,114995.4,-67.0,904.0,-358.0,0.49,-0.839,-1.049,974.6122305819889,1.429832857364804
1369536944,115187.7,-72.0,904.0,-364.0,0.769,-0.91,-1.049,977.187801806797,1.5874073201292729
1369729244,115380.0,-65.0,904.0,-365.0,0.839,-0.91,-0.14,977.0701100739906,1.24564079894647
1369921544,115572.3,-73.0,905.0,-366.0,0.839,-0.699,-0.699,978.9330927085875,1.2965812739662717
1370113844,115764.6,-70.0,903.0,-364.0,0.629,-0.839,-0.629,976.1173085239294,1.2227849361191854
1370306144,115956.9,-66.0,905.0,-363.0,0.49,-0.839,-0.49,977.3177579477414,1.0881732398841646
1370498444,116149.2,-63.0,904.0,-364.0,0.419,-0.769,-0.28,976.5659219940045,0.9194139437707044
1370690744,116341.5,-63.0,906.0,-364.0,0.419,-0.769,-0.699,978.4176000052329,1.1205012271300732
1370883044,116533.8,-75.0,904.0,-362.0,0.419,-0.699,-0.629,976.6703640430583,1.0294673379957229
1371075344,116726.1,-67.0,905.0,-360.0,0.419,-0.91,-0.56,976.2755758493603,1.147719913567766
1371267644,116918.4,-71.0,905.0,-363.0,0.49,-0.769,-0.769,977.6681441061686,1.192821025971625
1371459944,117110.7,-74.0,904.0,-364.0,0.419,-0.769,-0.56,977.3371987190501,1.039481601568782
1371652244,117303.0,-72.0,905.0,-365.0,0.56,-0.699,-0.49,978.485564533274,1.020931437462869
1371844544,117495.3,-71.0,905.0,-363.0,0.56,-0.769,-0.56,977.6681441061686,1.1038845048282906
1372036844,117687.6,-75.0,904.0,-364.0,0.49,-0.699,-0.49,977.4134232759442,0.9842768919364103
1372229144,117879.9,-66.0,905.0,-362.0,0.28,-0.839,-0.49,976.9467743945931,1.0111483570673494
1372421444,118072.2,-71.0,905.0,-363.0,0.349,-0.769,-0.419,977.6681441061686,0.9427210616083636
1372613744,118264.5,-67.0,906.0,-362.0,0.349,-0.769,-0.419,977.941204776647,0.9427210616083636
1372806044,118456.8,-69.0,906.0,-364.0,0.49,-0.699,-0.56,978.8222514838943,1.020931437462869
1372998344,118649.1,-69.0,905.0,-364.0,0.419,-0.839,-0.419,977.8967225632776,1.0271528610679133
1373190644,118841.4,-64.0,905.0,-363.0,0.419,-0.769,-0.349,977.1847317677451,0.9427210616083636
1373382944,119033.7,-73.0,905.0,-362.0,0.49,-0.699,-0.769,977.4446275876705,1.1489395110274518
1373575244,119226.0,-70.0,904.0,-363.0,0.419,-0.839,-0.349,976.6703640430583,1.000641294370765
1373767544,119418.3,-64.0,905.0,-363.0,0.49,-0.839,-0.56,977.1847317677451,1.12143702453593
1373959844,119610.6,-74.0,903.0,-365.0,0.49,-0.699,-0.209,976.7855445285828,0.8788526611440622
1374152144,119802.9,-64.0,907.0,-364.0,0.349,-0.839,-0.419,979.4084949600958,1.000641294370765
1374344444,119995.2,-74.0,906.0,-364.0,0.349,-0.699,-0.56,979.1874182198217,0.9612502275682435
1374536744,120187.5,-66.0,906.0,-361.0,0.209,-0.839,-0.349,977.5034526793243,0.9324178247974455
1374729044,120379.8,-67.0,904.0,-361.0,0.28,-0.839,-0.56,975.7181970220705,1.0468624551487171
1374921344,120572.1,-66.0,905.0,-361.0,0.28,-0.769,-0.49,976.5766738971395,0.9538663428384503
1375113644,120764.4,-64.0,906.0,-362.0,0.349,-0.769,-0.629,977.7402518051509,1.052997150993297
1375305944,120956.7,-73.0,904.0,-363.0,0.419,-0.699,-0.49,976.889963097175,0.9509269162243752
1375498244,121149.0,-70.0,905.0,-363.0,0.49,-0.769,-0.629,977.5960310885064,1.107746360860644
1375690544,121341.3,-70.0,904.0,-364.0,0.56,-0.91,-0.839,977.0424760469731,1.3585363447475374
1375882844,121533.6,-77.0,904.0,-365.0,0.49,-0.699,-0.699,977.9417160546941,1.1033140985231722
1376075144,121725.9,-71.0,903.0,-367.0,0.419,-0.769,-0.419,977.312130283872,0.9708156364624542
1376267444,121918.2,-74.0,905.0,-361.0,0.419,-0.769,-0.769,977.1499373177077,1.1654539887957827
1376459744,122110.5,-72.0,904.0,-363.0,0.49,-0.91,-0.839,976.8157451638461,1.3312103515222529
1376652044,122302.8,-68.0,905.0,-363.0,0.349,-0.839,-0.349,977.4548582926989,0.9734079309313233
1376844344,122495.1,-65.0,905.0,-362.0,0.419,-0.769,-0.629,976.8797264760898,1.0782221477970113
1377036644,122687.4,-74.0,904.0,-363.0,0.349,-0.839,-0.49,976.9651989707719,1.0323865555110643
1377228944,122879.7,-65.0,905.0,-361.0,0.349,-0.769,-0.56,976.5096005672448,1.0132926526922021
1377421244,123072.0,-70.0,904.0,-361.0,0.349,-0.699,-0.419,975.92878838571,0.8865455431053725
1377613544,123264.3,-70.0,905.0,-362.0,0.349,-0.769,-0.629,977.2251531760734,1.052997150993297
1377805844,123456.6,-69.0,906.0,-362.0,0.28,-0.839,-0.49,978.080262555175,1.0111483570673494
1377998144,123648.9,-67.0,905.0,-362.0,0.49,-0.839,-0.769,977.0148412383509,1.2391053223999968
1378190444,123841.2,-80.0,904.0,-364.0,0.56,-0.699,-0.629,977.8097974555175,1.0944596840450542
1378382744,124033.5,-66.0,903.0,-365.0,0.49,-0.839,-0.07,976.2120671247616,0.9741257619014086
1378575044,124225.8,-64.0,906.0,-364.0,0.419,-0.769,-0.699,978.4824985660193,1.1205012271300732
1378767344,124418.1,-69.0,905.0,-363.0,0.28,-0.769,-0.49,977.5249357433293,0.9538663428384503
1378959644,124610.4,-67.0,905.0,-361.0,0.349,-0.839,-0.699,976.6447665348952,1.1464392700880408
1379151944,124802.7,-66.0,905.0,-362.0,0.349,-0.839,-0.629,976.9467743945931,1.1051529305937706
1379344244,124995.0,-69.0,905.0,-363.0,0.419,-0.699,-0.769,977.5249357433293,1.1205012271300732
1379536544,125187.3,-75.0,905.0,-365.0,0.49,-0.769,-0.699,978.7108868302222,1.1489395110274518
1379728844,125379.6,-72.0,904.0,-366.0,0.349,-0.769,-0.419,977.934558137711,0.9427210616083636
1379921144,125571.9,-76.0,904.0,-365.0,0.49,-0.629,-0.49,977.8634874050672,0.9358637721378043
1380113444,125764.2,-69.0,905.0,-365.0,0.349,-0.839,-0.419,978.2693903010561,1.000641294370765
1380305744,125956.5,-65.0,904.0,-365.0,0.28,-0.699,-0.209,977.0701100739906,0.7814614513845196
1380498044,126148.8,-63.0,905.0,-363.0,0.349,-0.769,-0.56,977.1197470115933,1.0132926526922021
1380690344,126341.1,-71.0,903.0,-363.0,0.419,-0.839,-0.56,975.8170935170176,1.0922829303802197
1380882644,126533.4,-70.0,904.0,-363.0,0.419,-0.769,-0.629,976.6703640430583,1.0782221477970113
1381074944,126725.7,-74.0,904.0,-363.0,0.49,-0.839,-0.629,976.9651989707719,1.1574376873076149
1381267244,126918.0,-72.0,905.0,-362.0,0.419,-0.839,-0.699,977.370451773533,1.1696508025902432
1381459544,127110.3,-71.0,904.0,-365.0,0.49,-0.839,-0.56,977.4875958292258,1.12143702453593
1381651844,127302.6,-76.0,905.0,-364.0,0.419,-0.839,-0.629,978.415555886148,1.1292134430655703
1381844144,127494.9,-72.0,905.0,-365.0,0.349,-0.769,-0.28,978.485564533274,0.8896977014694373
1382036444,127687.2,-68.0,905.0,-363.0,0.349,-0.699,-0.629,977.4548582926989,1.0030169490093375
1382228744,127879.5,-69.0,906.0,-362.0,0.349,-0.91,-0.49,978.080262555175,1.0908716698127237
1382421044,128071.8,-74.0,905.0,-358.0,0.28,-0.839,-0.839,976.045593197367,1.2191152529601128
1382613344,128264.1,-71.0,906.0,-360.0,0.349,-0.839,-0.839,977.485038248668,1.236787370569412
1382805644,128456.4,-77.0,904.0,-362.0,0.49,-0.839,-0.699,976.8259824554218,1.1969218855046473
1382997944,128648.7,-73.0,906.0,-364.0,0.49,-0.769,-0.629,979.1123531035649,1.107746360860644
1383190244,128841.0,-80.0,903.0,-367.0,0.49,-0.769,-0.699,978.007157438022,1.1489395110274518
1383382544,129033.3,-71.0,904.0,-367.0,0.419,-0.91,-0.419,978.2361678040738,1.0859198865478061
1383574844,129225.6,-74.0,904.0,-365.0,0.349,-0.699,-0.629,977.7100797271142,1.0030169490093375
1383767144,129417.9,-69.0,905.0,-363.0,0.349,-0.769,-0.49,977.5249357433293,0.9763513711774056
1383959444,129610.2,-68.0,906.0,-361.0,0.349,-0.91,-0.769,977.6405269832056,1.2414757347608532
1384151744,129802.5,-75.0,904.0,-365.0,0.419,-0.769,-0.56,977.7862752156014,1.039481601568782
1384344044,129994.8,-77.0,904.0,-364.0,0.349,-0.839,-0.769,977.5689234013118,1.190412953558554
1384536344,130187.1,-69.0,904.0,-364.0,0.349,-0.769,-0.699,976.97134041895,1.0962495153932794
1384728644,130379.4,-72.0,903.0,-364.0,0.349,-0.769,-0.349,976.2627720035216,0.9137630984013306
1384920944,130571.7,-71.0,905.0,-363.0,0.349,-0.91,-0.629,977.6681441061686,1.1599749997305977
1385113244,130764.0,-76.0,904.0,-366.0,0.49,-0.839,-0.56,978.2371900515743,1.12143702453593
1385305544,130956.3,-69.0,904.0,-366.0,0.419,-0.699,-0.419,977.7182620775783,0.9163640106420592
1385497844,131148.6,-72.0,904.0,-365.0,0.349,-0.629,-0.28,977.5607398008576,0.7719080256092691
1385690144,131340.9,-65.0,904.0,-363.0,0.28,-0.769,-0.419,976.3247410569908,0.9194139437707044
1385882444,131533.2,-66.0,904.0,-362.0,0.28,-0.769,-0.49,976.0204915881633,0.9538663428384503
1386074744,131725.5,-74.0,905.0,-362.0,0.419,-0.699,-0.699,977.5198207709141,1.0736680120037105
1386267044,131917.8,-70.0,904.0,-364.0,0.419,-0.839,-0.49,977.0424760469731,1.0581030195590597
1386459344,132110.1,-72.0,904.0,-365.0,0.49,-0.699,-0.699,977.5607398008576,1.1033140985231722
1386651644,132302.4,-73.0,903.0,-366.0,0.419,-0.769,-0.56,977.0844385210523,1.039481601568782
1386843944,132494.7,-72.0,904.0,-365.0,0.49,-0.769,-0.56,977.5607398008576,1.0700752310001387
1387036244,132687.0,-71.0,905.0,-368.0,0.49,-0.839,-0.629,979.5356042533625,1.1574376873076149
1387228544,132879.3,-71.0,904.0,-364.0,0.28,-0.839,-0.56,977.1146299181074,1.0468624551487171
1387420844,133071.6,-70.0,904.0,-365.0,0.349,-0.699,-0.419,977.4154694908405,0.8865455431053725
1387613144,133263.9,-68.0,906.0,-364.0,0.49,-0.839,-0.49,978.7522669194692,1.0881732398841646
1387805444,133456.2,-78.0,904.0,-364.0,0.419,-0.699,-0.839,977.648198484506,1.1696508025902432
1387997744,133648.5,-72.0,905.0,-364.0,0.419,-0.839,-0.49,978.1129791593607,1.0581030195590597
1388190044,133840.8,-71.0,905.0,-363.0,0.419,-0.769,-0.629,977.6681441061686,1.0782221477970113
1388382344,134033.1,-71.0,904.0,-364.0,0.419,-0.839,-0.769,977.1146299181074,1.2127831628118853
1388574644,134225.4,-69.0,903.0,-366.0,0.349,-0.629,-0.14,976.7937346236411,0.732831494956378
1388766944,134417.7,-70.0,906.0,-365.0,0.419,-0.769,-0.769,979.2655411072117,1.1654539887957827
1388959244,134610.0,-73.0,904.0,-365.0,0.28,-0.839,-0.419,977.634901177326,0.9787144629563823
1389151544,134802.3,-68.0,905.0,-363.0,0.28,-0.769,-0.49,977.4548582926989,0.9538663428384503
1389343844,134994.6,-73.0,903.0,-364.0,0.419,-0.699,-0.629,976.3370319720542,1.0294673379957229
1389536144,135186.9,-68.0,905.0,-364.0,0.419,-0.91,-0.699,977.8266717573213,1.221581761487949
1389728444,135379.2,-72.0,904.0,-365.0,0.49,-0.699,-0.56,977.5607398008576,1.020931437462869
1389920744,135571.5,-72.0,905.0,-365.0,0.419,-0.769,-0.49,978.485564533274,1.0035048579852517
1390113044,135763.8,-71.0,906.0,-364.0,0.419,-0.839,-0.629,978.9652700683513,1.1292134430655703
1390305344,135956.1,-73.0,905.0,-365.0,0.419,-0.839,-0.699,978.5596558207374,1.1696508025902432
1390497644,136148.4,-73.0,904.0,-365.0,0.419,-0.769,-0.629,977.634901177326,1.0782221477970113
1390689944,136340.7,-71.0,904.0,-366.0,0.419,-0.839,-0.56,977.8614421276667,1.0922829303802197
1390882244,136533.0,-73.0,904.0,-365.0,0.49,-0.769,-0.629,977.634901177326,1.107746360860644
1391074544,136725.3,-75.0,904.0,-365.0,0.419,-0.699,-0.629,977.7862752156014,1.0294673379957229
1391266844,136917.6,-72.0,905.0,-364.0,0.349,-0.769,-0.419,978.1129791593607,0.9427210616083636
1391459144,137109.9,-70.0,906.0,-366.0,0.419,-0.769,-0.56,979.6387089126276,1.039481601568782
1391651444,137302.2,-75.0,904.0,-364.0,0.419,-0.699,-0.699,977.4134232759442,1.0736680120037105
1391843744,137494.5,-75.0,905.0,-365.0,0.419,-0.839,-0.56,978.7108868302222,1.0922829303802197
1392036044,137686.8,-77.0,904.0,-366.0,0.56,-0.769,-0.629,978.3153888189636,1.1404393890075877
1392228344,137879.1,-74.0,905.0,-366.0,0.419,-0.839,-0.629,979.0081715695737,1.1292134430655703
1392420644,138071.4,-74.0,903.0,-368.0,0.419,-0.769,-0.419,977.9105276046474,0.9708156364624542
1392612944,138263.7,-71.0,904.0,-365.0,0.419,-0.769,-0.49,977.4875958292258,1.0035048579852517
1392805244,138456.0,-66.0,906.0,-365.0,0.419,-0.839,-0.56,978.9877425177498,1.0922829303802197
1392997544,138648.3,-77.0,906.0,-362.0,0.28,-0.699,-0.839,978.6771684268516,1.1273517640914037
1393189844,138840.6,-92.0,903.0,-367.0,0.419,-0.699,-0.699,979.0617958024917,1.0736680120037105
1393382144,139032.9,-69.0,904.0,-368.0,0.629,-0.98,-0.28,978.4687015944863,1.1976815102522038
1393574444,139225.2,-73.0,905.0,-368.0,0.56,-0.769,-0.839,979.6826016623955,1.2684171238200783
1393766744,139417.5,-79.0,903.0,-368.0,0.49,-0.769,-0.629,978.3015894906846,1.107746360860644
1393959044,139609.8,-75.0,904.0,-365.0,0.419,-0.699,-0.349,977.7862752156014,0.8865455431053725
1394151344,139802.1,-72.0,905.0,-364.0,0.419,-0.839,-0.56,978.1129791593607,1.0922829303802197
1394343644,139994.4,-74.0,904.0,-363.0,0.349,-0.769,-0.56,976.9651989707719,1.0132926526922021
1394535944,140186.7,-71.0,904.0,-364.0,0.28,-0.769,-0.49,977.1146299181074,0.9538663428384503
1394728244,140379.0,-69.0,904.0,-363.0,0.349,-0.769,-0.49,976.5992013103431,0.9763513711774056
1394920544,140571.3,-70.0,904.0,-363.0,0.349,-0.699,-0.56,976.6703640430583,0.9612502275682435
1395112844,140763.6,-70.0,904.0,-363.0,0.419,-0.839,-0.629,976.6703640430583,1.1292134430655703
1395305144,140955.9,-72.0,904.0,-363.0,0.419,-0.769,-0.629,976.8157451638461,1.0782221477970113
1395497444,141148.2,-72.0,904.0,-364.0,0.419,-0.769,-0.699,977.187801806797,1.1205012271300732
1395689744,141340.5,-75.0,904.0,-366.0,0.419,-0.769,-0.629,978.160007360759,1.0782221477970113
1395882044,141532.8,-74.0,904.0,-366.0,0.419,-0.839,-0.49,978.0838409870597,1.0581030195590597
1396074344,141725.1,-70.0,905.0,-366.0,0.419,-0.839,-0.49,978.7139520820167,1.0581030195590597
1396266644,141917.4,-76.0,904.0,-365.0,0.28,-0.699,-0.49,977.8634874050672,0.8983880008103403
1396458944,142109.7,-68.0,905.0,-364.0,0.209,-0.91,-0.419,977.8266717573213,1.0233972835609835
1396651244,142302.0,-67.0,904.0,-363.0,0.28,-0.769,-0.56,976.4599326137248,0.9916456020171723
1396843544,142494.3,-72.0,905.0,-364.0,0.419,-0.699,-0.629,978.1129791593607,1.0294673379957229
1397035844,142686.6,-70.0,905.0,-363.0,0.349,-0.839,-0.49,977.5960310885064,1.0323865555110643
1397228144,142878.9,-74.0,903.0,-363.0,0.49,-0.839,-0.699,976.0399581984336,1.1969218855046473
1397420444,143071.2,-70.0,904.0,-364.0,0.419,-0.839,-0.56,977.0424760469731,1.0922829303802197
1397612744,143263.5,-71.0,904.0,-366.0,0.419,-0.839,-0.56,977.8614421276667,1.0922829303802197
1397805044,143455.8,-71.0,903.0,-366.0,0.49,-0.699,-0.49,976.9370501726302,0.9842768919364103
1397997344,143648.1,-69.0,903.0,-365.0,0.419,-0.629,-0.49,976.4194795271139,0.9007230428938742
1398189644,143840.4,-66.0,905.0,-364.0,0.349,-0.769,-0.49,977.68962355136,0.9763513711774056
1398381944,144032.7,-72.0,904.0,-367.0,0.28,-0.699,-0.14,978.309255808203,0.7658988183826895
1398574244,144225.0,-67.0,906.0,-365.0,0.28,-0.699,-0.91,979.0556674673816,1.1811439370373114
1398766544,144417.3,-73.0,904.0,-366.0,0.419,-0.839,-0.769,978.0086911679261,1.2127831628118853
1398958844,144609.6,-75.0,904.0,-366.0,0.49,-0.839,-0.49,978.160007360759,1.0881732398841646
1399151144,144801.9,-69.0,904.0,-365.0,0.49,-0.839,-0.49,977.344361011,1.0881732398841646
