timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.743,-18,990,58,5670,-4270,-490
0.743,-18,991,56,140,-490,-140
0.743,-16,989,58,420,-490,-210
0.743,-17,988,58,420,-490,-140
0.743,-17,991,59,350,-490,-140
0.743,-17,994,61,210,-490,-210
0.743,-16,992,59,0,-420,-210
0.743,-18,988,58,70,-420,-210
0.743,-18,989,54,420,-490,-210
0.743,-16,990,58,490,-490,-210
0.743,-16,992,62,280,-490,-140
0.743,-18,991,62,0,-420,-210
0.743,-18,988,57,-70,-490,-210
0.743,-16,989,55,210,-490,-140
0.743,-16,992,56,280,-490,-210
0.743,-18,990,57,420,-560,-210
0.743,-18,991,62,350,-490,-210
0.743,-17,991,61,0,-490,-210
0.743,-16,988,57,-140,-420,-140
0.924,-17,989,54,210,-490,-210
0.924,-17,992,57,490,-490,-210
0.924,-18,991,63,350,-420,-210
0.924,-17,988,62,140,-490,-210
0.924,-17,990,57,0,-420,-210
0.924,-17,990,55,70,-420,-140
0.924,-16,990,56,280,-490,-210
0.924,-17,990,58,280,-420,-210
0.924,-17,992,61,350,-420,-210
0.924,-17,991,60,140,-490,-140
0.924,-16,990,57,70,-490,-140
0.924,-17,989,55,210,-420,-140
0.924,-17,990,57,280,-490,-140
0.924,-17,991,60,210,-420,-210
0.924,-18,990,59,210,-420,-210
0.924,-17,991,58,210,-420,-210
0.924,-17,991,59,210,-490,-210
0.924,-18,990,57,140,-490,-140
0.924,-17,990,57,280,-490,-210
0.924,-17,990,59,350,-490,-210
1.105,-17,991,58,280,-490,-210
1.105,-17,991,60,210,-490,-210
1.105,-17,990,60,70,-490,-210
1.105,-17,990,58,140,-490,-210
1.105,-17,991,59,280,-420,-210
1.105,-16,990,58,280,-420,-140
1.105,-15,989,61,350,-350,-210
1.105,-19,990,56,210,-350,-210
1.105,-16,991,59,210,-420,-210
1.105,-17,992,59,210,-420,-210
1.105,-16,990,58,280,-420,-140
1.105,-17,990,60,280,-420,-210
1.105,-18,990,56,210,-420,-280
1.105,-17,990,60,210,-420,-140
1.105,-19,990,58,210,-420,-210
1.105,-17,990,61,210,-420,-140
1.105,-17,990,58,140,-420,-140
1.105,-18,990,57,140,-490,-210
1.105,-17,991,59,350,-490,-210
1.105,-17,992,61,280,-490,-210
1.287,-17,989,60,210,-490,-140
1.287,-16,988,59,140,-420,-280
1.287,-17,991,57,140,-490,-210
1.287,-17,992,59,280,-560,-140
1.287,-18,989,59,350,-420,-140
1.287,-17,989,58,210,-420,-210
1.287,-17,991,60,140,-420,-210
1.287,-18,991,58,140,-420,-140
1.287,-17,990,57,210,-420,-140
1.287,-18,989,59,280,-420,-210
1.287,-17,990,59,280,-420,-210
1.287,-17,990,58,280,-490,-210
1.287,-17,991,58,210,-420,-210
1.287,-18,992,60,280,-490,-210
1.287,-17,990,60,210,-490,-210
1.287,-17,989,57,210,-490,-210
1.287,-17,990,59,280,-490,-210
1.287,-18,991,58,350,-490,-210
1.287,-17,990,61,210,-490,-140
1.287,-17,989,58,70,-420,-210
1.468,-18,989,58,70,-490,-210
1.468,-17,992,54,350,-560,-280
1.468,-17,992,60,420,-490,-210
1.468,-17,992,60,280,-560,-210
1.468,-17,989,61,140,-560,-210
1.468,-18,988,58,0,-560,-140
1.468,-17,990,56,280,-490,-210
1.468,-17,989,57,350,-560,-210
1.468,-18,990,60,420,-560,-140
1.468,-16,991,63,140,-560,-140
1.468,-17,992,59,0,-490,-210
1.468,-17,992,58,140,-490,-210
1.468,-16,991,58,210,-490,-210
1.468,-17,990,60,420,-490,-140
1.468,-18,989,60,280,-420,-140
1.468,-17,990,60,140,-420,-140
1.468,-17,989,59,70,-420,-210
1.468,-18,989,59,210,-490,-210
1.468,-17,991,60,210,-420,-210
1.468,-17,991,58,350,-420,-210
1.649,-16,993,61,350,-490,-210
1.649,-22,992,66,210,-420,-210
1.649,-14,986,54,140,-560,-140
1.649,-18,990,62,210,-490,-210
1.649,-21,991,53,280,-490,-210
1.649,-14,989,59,420,-490,-210
1.649,-17,989,59,350,-420,-140
1.649,-16,993,63,210,-350,-210
1.649,-17,993,59,0,-420,-210
1.649,-16,989,60,70,-420,-210
1.649,-18,989,57,210,-490,-210
1.649,-16,990,58,350,-490,-210
1.649,-18,989,60,420,-420,-210
1.649,-16,990,60,280,-490,-210
1.649,-17,990,60,140,-490,-210
1.649,-16,993,58,70,-420,-280
1.649,-17,993,59,140,-420,-140
1.649,-17,990,59,210,-420,-210
1.649,-19,992,60,210,-420,-210
1.649,-15,986,63,280,-350,-210
1.831,-14,991,58,0,-490,-210
1.831,-22,989,60,210,-350,-140
1.831,-15,992,58,140,-350,-140
1.831,-16,991,62,280,-350,-140
1.831,-17,990,60,280,-420,-140
1.831,-18,992,58,350,-350,-140
1.831,-18,991,61,210,-420,-140
1.831,-18,991,56,140,-420,-210
1.831,-16,991,60,210,-420,-210
1.831,-18,988,56,140,-490,-210
1.831,-17,989,61,280,-560,-210
1.831,-20,993,57,280,-560,-210
1.831,-14,991,64,280,-490,-280
1.831,-16,991,58,140,-490,-210
1.831,-21,989,61,140,-350,-210
1.831,-11,990,58,210,-420,-140
1.831,-19,988,59,490,-420,-210
1.831,-17,990,57,350,-420,-140
1.831,-15,991,63,210,-420,-140
1.831,-20,991,58,70,-490,-140
2.12,-17,992,59,140,-490,-140
2.12,-18,992,59,140,-490,-140
2.12,-18,991,59,350,-490,-140
2.12,-18,988,60,350,-490,-140
2.12,-17,988,58,280,-420,-210
2.12,-18,990,58,210,-420,-140
2.12,-17,990,58,210,-420,-140
2.12,-17,990,58,280,-420,-210
2.12,-17,993,60,210,-420,-140
2.12,-18,992,59,210,-490,-140
2.12,-17,990,60,210,-490,-140
2.12,-17,990,58,210,-490,-210
2.12,-17,989,58,280,-420,-210
2.12,-17,989,58,280,-420,-210
2.12,-17,989,61,210,-490,-210
2.12,-17,991,60,140,-490,-210
2.12,-17,992,60,140,-490,-210
2.12,-17,991,60,210,-560,-210
2.12,-17,991,60,210,-560,-140
2.12,-17,991,60,280,-490,-70
2.193,-18,989,59,280,-490,-140
2.193,-17,989,58,210,-490,-140
2.193,-18,990,60,210,-490,-210
2.193,-17,990,60,280,-420,-210
2.193,-17,991,61,210,-420,-210
2.193,-17,992,60,210,-490,-210
2.193,-17,992,60,280,-560,-210
2.193,-17,991,60,280,-560,-210
2.193,-17,990,59,210,-490,-140
2.193,-18,989,58,210,-420,-140
2.193,-18,990,59,210,-420,-140
2.193,-17,990,59,280,-490,-140
2.193,-17,992,60,210,-420,-210
2.193,-18,992,59,210,-420,-280
2.193,-17,991,60,280,-490,-210
2.193,-17,991,59,210,-420,-280
2.193,-16,990,58,280,-490,-210
2.193,-17,989,59,280,-560,-140
2.193,-18,989,61,280,-490,-210
2.193,-17,990,59,140,-490,-210
2.374,-17,991,61,140,-420,-210
2.374,-17,991,59,140,-490,-210
2.374,-18,991,60,210,-490,-140
2.374,-17,991,60,210,-420,-140
2.374,-17,990,60,280,-420,-140
2.374,-17,988,58,210,-420,-140
2.374,-18,989,59,210,-420,-140
2.374,-17,990,58,210,-420,-140
2.374,-16,990,59,210,-420,-210
2.374,-17,992,59,210,-490,-210
2.374,-17,993,60,210,-490,-210
2.374,-16,991,61,210,-490,-140
2.374,-16,990,60,210,-490,-140
2.374,-17,990,59,140,-420,-140
2.374,-17,989,59,210,-420,-140
2.374,-17,988,60,280,-490,-210
2.374,-18,989,58,210,-420,-140
2.374,-18,991,60,140,-490,-140
2.374,-17,992,60,70,-420,-140
2.374,-17,990,60,140,-490,-210
2.555,-17,991,60,280,-490,-210
2.555,-17,991,60,210,-490,-140
2.555,-18,989,60,210,-420,-210
2.555,-18,990,60,210,-420,-210
2.555,-18,991,61,140,-420,-140
2.555,-17,990,58,210,-420,-140
2.555,-18,989,60,280,-420,-140
2.555,-17,990,59,210,-420,-210
2.555,-17,991,59,210,-420,-140
2.555,-17,991,61,140,-490,-140
2.555,-18,992,59,140,-490,-210
2.555,-18,991,60,140,-490,-140
2.555,-17,990,61,140,-420,-140
2.555,-18,989,60,140,-490,-210
2.555,-18,990,60,210,-420,-140
2.555,-17,989,60,210,-490,-140
2.555,-17,988,60,210,-490,-140
2.555,-18,992,60,140,-420,-210
2.555,-18,992,60,140,-490,-210
2.555,-17,991,61,210,-560,-140
2.736,-17,990,60,140,-420,-210
2.736,-17,991,58,210,-420,-210
2.736,-16,990,59,280,-420,-210
2.736,-17,989,61,280,-490,-140
2.736,-17,990,60,140,-420,-140
2.736,-17,991,60,70,-420,-140
2.736,-16,991,58,210,-420,-210
2.736,-18,990,59,280,-420,-210
2.736,-18,991,60,280,-420,-210
2.736,-18,990,59,140,-420,-210
2.736,-18,991,60,140,-420,-140
2.736,-17,990,60,140,-490,-140
2.736,-17,989,59,210,-560,-210
2.736,-17,989,60,280,-490,-210
2.736,-18,991,61,210,-420,-140
2.736,-18,991,60,140,-350,-210
2.736,-16,990,60,70,-420,-210
2.736,-17,991,61,140,-420,-210
2.736,-17,992,58,210,-420,-210
2.736,-17,990,61,280,-490,-140
2.917,-18,989,60,140,-420,-210
2.917,-17,989,59,210,-560,-210
2.917,-18,990,59,210,-490,-210
2.917,-18,991,58,210,-420,-210
2.917,-18,992,61,210,-420,-210
2.917,-17,993,62,140,-490,-140
2.917,-17,990,61,140,-420,-140
2.917,-17,989,57,280,-420,-210
2.917,-17,989,58,350,-490,-140
2.917,-17,990,58,350,-420,-140
2.917,-17,990,61,210,-420,-210
2.917,-17,991,60,70,-490,-210
2.917,-17,991,59,140,-490,-210
2.917,-16,990,60,210,-490,-140
2.917,-17,991,59,280,-490,-140
2.917,-18,992,61,350,-490,-210
2.917,-18,990,62,210,-420,-210
2.917,-18,988,59,140,-490,-210
2.917,-17,989,59,140,-420,-140
2.917,-17,990,60,280,-490,-210
3.98,-17,991,59,280,-490,-140
3.98,-17,991,62,210,-490,-140
3.98,-18,991,60,140,-490,-210
3.98,-16,990,60,210,-560,-140
3.98,-18,989,58,140,-560,-140
3.98,-17,990,60,210,-490,-140
3.98,-17,990,60,210,-420,-140
3.98,-18,990,60,210,-490,-140
3.98,-18,992,60,210,-490,-140
3.98,-17,991,59,210,-420,-210
3.98,-17,990,62,280,-560,-140
3.98,-18,990,58,140,-420,-210
3.98,-18,991,60,140,-490,-210
3.98,-17,990,59,210,-560,-140
3.98,-17,988,61,210,-490,-140
3.98,-17,991,59,210,-490,-210
3.98,-18,991,62,280,-490,-210
3.98,-17,990,60,280,-490,-140
3.98,-17,989,59,210,-490,-210
3.98,-17,991,60,280,-490,-210
3.280,-17,991,60,210,-490,-210
3.280,-17,989,60,140,-560,-140
3.280,-17,990,59,140,-420,-210
3.280,-16,991,58,210,-490,-140
3.280,-17,992,59,280,-490,-140
3.280,-17,989,60,210,-490,-140
3.280,-17,988,58,210,-490,-210
3.280,-17,989,58,210,-490,-210
3.280,-17,992,58,210,-420,-210
3.280,-17,991,61,280,-490,-140
3.280,-17,991,61,280,-560,-210
3.280,-18,992,61,140,-490,-140
3.280,-16,990,60,140,-420,-140
3.280,-17,989,59,280,-490,-140
3.280,-17,988,58,350,-420,-140
3.280,-17,989,59,210,-490,-140
3.280,-17,990,61,210,-490,-140
3.280,-18,993,59,140,-490,-140
3.280,-17,993,60,140,-420,-140
3.280,-18,992,61,280,-490,-140
3.461,-18,991,60,210,-420,-140
3.461,-18,988,59,210,-420,-210
3.461,-17,987,58,280,-420,-210
3.461,-17,988,58,350,-490,-280
3.461,-17,990,61,210,-420,-210
3.461,-17,993,59,140,-420,-210
3.461,-18,994,62,70,-420,-210
3.461,-17,992,60,70,-420,-210
3.461,-17,990,58,210,-490,-140
3.461,-17,989,57,350,-490,-210
3.461,-18,987,60,280,-490,-210
3.461,-18,987,60,210,-490,-210
3.461,-16,990,60,210,-490,-210
3.461,-18,993,61,140,-420,-210
3.461,-18,993,60,140,-490,-210
3.461,-18,992,60,210,-420,-210
3.461,-17,991,59,280,-420,-210
3.461,-18,989,60,210,-490,-140
3.461,-17,988,58,210,-420,-140
3.461,-18,986,58,210,-490,-210
3.642,-17,990,59,280,-490,-210
3.642,-16,992,61,280,-490,-210
3.642,-17,993,61,210,-490,-210
3.642,-18,992,61,210,-490,-210
3.642,-17,991,60,140,-490,-210
3.642,-16,988,58,280,-490,-140
3.642,-18,988,59,280,-490,-210
3.642,-18,988,60,350,-560,-210
3.642,-17,989,60,210,-420,-210
3.642,-17,992,60,210,-560,-210
3.642,-18,993,60,210,-490,-210
3.642,-17,992,59,210,-420,-140
3.642,-17,990,60,280,-420,-140
3.642,-17,990,60,140,-420,-140
3.642,-17,988,59,210,-420,-210
3.642,-18,988,61,210,-420,-140
3.642,-16,990,59,140,-420,-210
3.642,-17,992,61,140,-420,-210
3.642,-16,991,61,210,-490,-210
3.642,-17,991,58,210,-420,-210
3.824,-17,990,58,210,-490,-210
3.824,-18,990,59,280,-490,-210
3.824,-17,990,60,140,-420,-210
3.824,-18,990,60,140,-420,-140
3.824,-18,990,61,140,-420,-140
3.824,-16,990,58,140,-420,-140
3.824,-18,991,59,280,-420,-210
3.824,-17,991,60,280,-420,-210
3.824,-19,990,60,210,-420,-210
3.824,-17,991,61,140,-420,-140
3.824,-17,991,59,70,-560,-140
3.824,-18,990,58,210,-420,-140
3.824,-18,989,60,280,-420,-210
3.824,-17,991,60,210,-420,-140
3.824,-17,992,59,140,-420,-210
3.824,-18,990,61,70,-420,-140
3.824,-17,991,60,0,-420,-140
3.824,-17,989,59,140,-420,-280
3.824,-18,990,61,350,-420,-210
3.824,-18,987,59,210,-490,-140
4.5,-18,990,61,210,-420,-210
4.5,-18,992,59,140,-420,-210
4.5,-17,992,59,140,-420,-140
4.5,-17,991,61,210,-420,-140
4.5,-17,990,59,210,-490,-210
4.5,-16,990,60,280,-420,-210
4.5,-16,991,58,280,-490,-140
4.5,-17,990,61,210,-490,-210
4.5,-18,989,59,210,-420,-140
4.5,-17,989,62,210,-490,-210
4.5,-17,992,57,140,-420,-210
4.5,-18,994,61,280,-490,-210
4.5,-18,991,61,280,-490,-140
4.5,-17,988,58,210,-490,-210
4.5,-18,990,59,280,-560,-140
4.5,-17,991,58,280,-490,-210
4.5,-17,990,60,210,-490,-140
4.5,-17,989,62,210,-490,-210
4.5,-17,991,61,140,-490,-210
4.5,-17,992,59,70,-420,-210
4.186,-17,991,61,210,-420,-140
4.186,-17,989,57,210,-490,-140
4.186,-17,989,61,350,-490,-140
4.186,-17,990,60,140,-490,-210
4.186,-17,989,59,140,-490,-210
4.186,-17,990,61,210,-490,-210
4.186,-17,991,60,280,-420,-210
4.186,-17,990,61,210,-420,-140
4.186,-17,991,60,210,-420,-210
4.186,-18,989,59,210,-420,-210
4.186,-18,989,59,210,-420,-210
4.186,-17,989,59,280,-490,-210
4.186,-17,989,58,280,-490,-140
4.186,-17,991,60,280,-490,-140
4.186,-17,991,60,210,-350,-210
4.186,-18,993,60,140,-490,-210
4.186,-17,990,58,140,-560,-140
4.186,-17,990,60,210,-490,-140
4.186,-18,989,57,140,-490,-140
4.186,-17,989,60,280,-490,-210
4.367,-17,988,58,280,-420,-210
4.367,-18,990,60,210,-490,-210
4.367,-17,992,61,210,-560,-210
4.367,-17,993,59,140,-490,-140
4.367,-18,991,61,210,-420,-140
4.367,-17,989,59,210,-490,-210
4.367,-18,989,59,280,-490,-140
4.367,-17,988,57,350,-490,-210
4.367,-17,992,61,350,-490,-140
4.367,-18,991,59,210,-490,-140
4.367,-16,988,62,140,-490,-210
4.367,-17,991,60,210,-490,-140
4.367,-17,994,56,280,-420,-140
4.367,-18,992,63,350,-490,-140
4.367,-17,986,58,210,-490,-140
4.367,-17,988,62,210,-490,-140
4.367,-17,993,56,140,-420,-210
4.367,-18,992,60,280,-350,-140
4.367,-17,990,63,210,-420,-140
4.367,-17,989,60,140,-420,-210
4.548,-18,991,58,140,-420,-210
4.548,-16,990,59,210,-420,-140
4.548,-18,988,59,350,-420,-210
4.548,-18,990,59,210,-420,-140
4.548,-15,991,62,140,-490,-210
4.548,-17,992,58,140,-490,-210
4.548,-18,992,59,210,-490,-210
4.548,-17,993,62,210,-420,-140
4.548,-18,988,60,210,-420,-140
4.548,-17,987,59,280,-490,-140
4.548,-17,988,58,350,-490,-210
4.548,-17,992,58,280,-420,-140
4.548,-17,991,64,280,-420,-210
4.548,-18,993,59,0,-420,-140
4.548,-17,992,61,140,-560,-210
4.548,-16,987,59,210,-420,-210
4.548,-17,989,56,280,-560,-210
4.548,-17,991,59,280,-490,-210
4.548,-17,990,61,210,-420,-210
4.548,-18,989,65,140,-560,-210
4.730,-17,991,55,70,-490,-140
4.730,-18,992,63,280,-490,-140
4.730,-18,988,54,280,-490,-140
4.730,-17,987,62,350,-420,-140
4.730,-18,991,58,210,-490,-140
4.730,-18,989,59,140,-420,-210
4.730,-17,990,61,140,-420,-210
4.730,-16,992,59,210,-490,-210
4.730,-17,992,61,210,-490,-210
4.730,-16,991,62,210,-490,-210
4.730,-18,990,60,210,-490,-210
4.730,-18,988,59,210,-490,-210
4.730,-17,986,60,140,-420,-140
4.730,-18,991,57,210,-490,-140
4.730,-18,994,61,350,-490,-210
4.730,-18,991,60,210,-420,-140
4.730,-17,990,60,140,-420,-210
4.730,-18,992,58,210,-420,-210
4.730,-17,990,59,210,-420,-140
4.730,-17,988,58,210,-420,-140
4.911,-18,989,61,210,-420,-210
4.911,-17,992,60,210,-490,-140
4.911,-16,991,61,140,-420,-210
4.911,-17,989,61,140,-490,-210
4.911,-18,991,59,280,-490,-210
4.911,-17,990,60,280,-490,-210
4.911,-17,988,61,280,-560,-140
4.911,-19,990,58,210,-490,-210
4.911,-19,992,62,210,-420,-140
4.911,-17,991,61,140,-490,-210
4.911,-17,990,57,140,-420,-140
4.911,-19,990,61,210,-560,-140
4.911,-18,990,56,210,-420,-210
4.911,-17,988,61,350,-420,-210
4.911,-18,991,58,140,-490,-140
4.911,-19,992,60,140,-490,-210
4.911,-17,989,60,140,-490,-210
4.911,-17,990,58,210,-420,-210
4.911,-17,992,58,210,-490,-210
4.911,-17,991,58,350,-490,-210
5.92,-17,985,64,210,-420,-140
5.92,-19,989,55,0,-420,-140
5.92,-17,993,62,210,-490,-140
5.92,-17,991,59,140,-490,-210
5.92,-18,989,62,210,-490,-140
5.92,-17,991,61,140,-490,-210
5.92,-18,991,58,210,-490,-210
5.92,-17,989,61,350,-490,-210
5.92,-17,988,60,140,-490,-210
5.92,-18,991,60,140,-560,-210
5.92,-17,990,59,210,-560,-210
5.92,-17,991,62,280,-560,-140
5.92,-18,991,58,280,-490,-140
5.92,-17,990,61,280,-490,-140
5.92,-17,991,59,140,-490,-140
5.92,-18,991,58,210,-420,-210
5.92,-18,990,60,210,-490,-140
5.92,-17,989,61,210,-490,-140
5.92,-17,989,58,210,-490,-140
5.92,-18,991,60,210,-420,-210
5.274,-17,990,59,210,-420,-140
5.274,-17,991,61,280,-490,-140
5.274,-18,992,61,140,-420,-140
5.274,-18,991,59,140,-420,-140
5.274,-18,990,61,210,-490,-210
5.274,-17,989,59,280,-490,-210
5.274,-18,989,60,280,-490,-210
5.274,-17,990,60,280,-490,-210
5.274,-17,988,60,210,-420,-210
5.274,-17,990,60,280,-490,-210
5.274,-18,991,61,210,-420,-210
5.274,-17,990,59,210,-420,-210
5.274,-17,990,60,280,-490,-210
5.274,-17,991,61,210,-420,-140
5.274,-17,989,59,140,-420,-140
5.274,-18,989,59,140,-350,-140
5.274,-18,992,61,210,-420,-210
5.274,-18,990,59,140,-490,-210
5.274,-17,989,59,140,-420,-210
5.274,-19,992,59,210,-420,-210
5.455,-18,992,58,280,-420,-210
5.455,-18,990,61,280,-490,-140
5.455,-18,991,59,210,-420,-210
5.455,-18,992,61,140,-490,-140
5.455,-17,991,60,70,-490,-210
5.455,-16,990,60,210,-560,-210
5.455,-17,989,58,280,-490,-210
5.455,-16,990,60,280,-420,-140
5.455,-16,990,60,280,-420,-210
5.455,-17,992,60,140,-490,-210
5.455,-18,991,59,210,-490,-210
5.455,-18,991,60,140,-420,-210
5.455,-17,989,58,280,-490,-210
5.455,-17,989,59,280,-490,-210
5.455,-18,990,59,350,-490,-140
5.455,-18,991,60,210,-420,-140
5.455,-17,991,60,70,-420,-210
5.455,-17,992,60,210,-420,-280
5.455,-16,991,59,140,-490,-140
5.455,-16,989,59,210,-490,-140
5.636,-16,988,60,280,-420,-140
5.636,-17,988,59,280,-420,-140
5.636,-17,990,60,280,-420,-140
5.636,-17,991,60,140,-420,-210
5.636,-18,992,61,210,-420,-140
5.636,-17,991,60,140,-490,-210
5.636,-18,991,59,350,-490,-210
5.636,-19,988,59,280,-490,-210
5.636,-18,988,59,210,-420,-210
5.636,-17,988,60,210,-420,-140
5.636,-17,990,59,210,-420,-210
5.636,-18,991,61,280,-490,-210
5.636,-16,992,61,210,-490,-210
5.636,-17,992,60,210,-490,-140
5.636,-17,992,61,280,-420,-140
5.636,-17,989,59,140,-420,-210
5.636,-17,989,58,210,-420,-140
5.636,-17,989,60,210,-420,-210
5.636,-17,990,59,210,-350,-210
5.636,-17,990,59,280,-420,-210
5.817,-17,990,61,210,-490,-210
5.817,-17,992,60,210,-420,-210
5.817,-17,990,59,210,-490,-210
5.817,-17,990,60,210,-490,-140
5.817,-17,989,60,210,-490,-140
5.817,-17,991,60,210,-420,-140
5.817,-19,993,61,140,-490,-210
5.817,-17,990,61,140,-490,-140
5.817,-18,990,60,140,-490,-210
5.817,-17,989,60,140,-420,-210
5.817,-17,988,59,210,-490,-140
5.817,-18,989,59,280,-420,-210
5.817,-18,992,61,280,-420,-210
5.817,-17,991,62,140,-420,-210
5.817,-17,988,59,140,-420,-210
5.817,-17,991,58,210,-490,-140
5.817,-17,992,58,350,-490,-140
5.817,-17,989,60,350,-420,-140
5.817,-16,991,62,140,-420,-210
5.817,-18,993,60,70,-490,-140
5.998,-17,990,59,70,-490,-140
5.998,-17,990,58,210,-490,-140
5.998,-17,990,58,350,-490,-140
5.998,-18,990,61,350,-490,-210
5.998,-17,988,61,210,-420,-210
5.998,-17,989,58,140,-490,-210
5.998,-17,992,59,140,-560,-140
5.998,-16,992,60,210,-490,-140
5.998,-17,989,61,280,-420,-210
5.998,-18,990,59,280,-490,-210
5.998,-18,991,60,140,-490,-210
5.998,-17,990,60,140,-420,-140
5.998,-16,988,59,210,-490,-140
5.998,-17,989,59,210,-490,-140
5.998,-17,991,59,210,-420,-210
5.998,-18,990,58,350,-490,-210
5.998,-18,991,60,280,-560,-140
5.998,-18,992,60,210,-420,-210
5.998,-17,989,59,140,-490,-210
5.998,-17,990,59,140,-490,-140
6.180,-18,991,59,210,-420,-140
6.180,-18,988,60,280,-490,-140
6.180,-17,987,60,280,-420,-210
6.180,-17,992,60,210,-490,-210
6.180,-17,993,60,210,-420,-210
6.180,-16,991,61,140,-490,-140
6.180,-17,990,61,210,-490,-210
6.180,-18,990,58,210,-560,-140
6.180,-17,990,60,280,-490,-210
6.180,-16,989,60,280,-490,-210
6.180,-17,990,60,140,-490,-210
6.180,-18,992,60,140,-560,-210
6.180,-17,992,60,140,-420,-140
6.180,-18,990,60,280,-490,-140
6.180,-18,990,59,280,-420,-210
6.180,-18,991,61,280,-490,-140
6.180,-18,988,60,210,-490,-140
6.180,-17,988,60,140,-490,-210
6.180,-18,992,59,210,-490,-210
6.180,-17,993,61,280,-420,-140
6.361,-16,990,62,210,-490,-140
6.361,-17,988,59,210,-420,-140
6.361,-17,992,58,210,-560,-140
6.361,-18,994,60,210,-490,-210
6.361,-18,988,62,140,-420,-140
6.361,-18,989,59,140,-420,-140
6.361,-17,992,59,280,-490,-210
6.361,-18,989,58,280,-560,-210
6.361,-18,989,57,280,-420,-210
6.361,-19,992,61,280,-420,-210
6.361,-18,991,59,210,-490,-140
6.361,-17,989,60,140,-490,-210
6.361,-17,992,58,280,-490,-210
6.361,-16,991,60,280,-490,-210
6.361,-16,989,62,280,-490,-140
6.361,-17,988,62,140,-490,-140
6.361,-18,992,61,140,-490,-140
6.361,-18,991,59,280,-490,-210
6.361,-17,988,61,210,-420,-210
6.361,-17,990,58,210,-490,-210
6.542,-18,992,60,350,-490,-140
6.542,-18,989,61,280,-420,-140
6.542,-18,987,56,210,-420,-210
6.542,-18,991,60,280,-490,-140
6.542,-17,992,59,280,-490,-210
6.542,-17,990,61,210,-420,-210
6.542,-17,990,61,140,-350,-210
6.542,-17,991,60,70,-420,-140
6.542,-16,991,58,210,-420,-140
6.542,-17,990,60,280,-420,-140
6.542,-18,989,59,280,-490,-140
6.542,-18,989,60,280,-420,-210
6.542,-18,989,61,210,-420,-210
6.542,-19,993,59,140,-560,-140
6.542,-18,992,61,210,-490,-140
6.542,-17,990,61,210,-490,-210
6.542,-17,991,61,210,-420,-140
6.542,-17,990,60,210,-490,-210
6.542,-17,988,59,210,-490,-140
6.542,-17,988,60,210,-490,-140
6.723,-18,992,60,140,-420,-140
6.723,-17,992,60,210,-490,-210
6.723,-17,990,61,210,-420,-140
6.723,-16,991,60,210,-490,-140
6.723,-17,991,60,210,-560,-210
6.723,-16,987,58,280,-490,-210
6.723,-17,989,61,210,-420,-210
6.723,-18,991,60,210,-420,-140
6.723,-18,991,62,210,-490,-210
6.723,-17,990,59,70,-420,-140
6.723,-17,991,61,280,-490,-210
6.723,-18,992,60,210,-490,-140
6.723,-17,990,59,280,-490,-210
6.723,-19,989,60,280,-490,-210
6.723,-18,989,58,210,-420,-140
6.723,-17,989,59,280,-490,-210
6.723,-16,990,61,210,-420,-210
6.723,-16,992,60,210,-420,-210
6.723,-17,991,60,210,-420,-210
6.723,-16,989,61,140,-420,-210
6.904,-17,989,59,140,-490,-140
6.904,-17,991,58,210,-490,-210
6.904,-18,990,62,210,-490,-140
6.904,-18,989,60,140,-420,-140
6.904,-18,990,59,70,-490,-210
6.904,-18,990,60,210,-490,-140
6.904,-18,991,59,280,-490,-210
6.904,-17,990,60,280,-420,-210
6.904,-18,990,61,280,-420,-210
6.904,-17,990,61,210,-420,-210
6.904,-17,991,60,210,-560,-210
6.904,-18,991,59,210,-490,-210
6.904,-16,990,60,210,-490,-210
6.904,-17,991,61,280,-420,-210
6.904,-17,992,62,280,-490,-210
6.904,-18,990,60,210,-490,-210
6.904,-17,989,59,140,-490,-210
6.904,-17,990,59,210,-490,-140
6.904,-18,990,59,280,-560,-210
6.904,-17,990,60,280,-490,-210
7.85,-18,991,60,210,-490,-140
7.85,-17,991,60,210,-490,-210
7.85,-17,990,60,140,-490,-210
7.85,-17,990,61,280,-490,-210
7.85,-18,992,61,280,-490,-140
7.85,-17,991,59,280,-490,-140
7.85,-18,988,60,210,-420,-210
7.85,-17,989,58,210,-420,-210
7.85,-18,991,60,350,-420,-140
7.85,-17,991,60,280,-420,-140
7.85,-17,991,60,210,-420,-210
7.85,-18,992,60,210,-490,-210
7.85,-17,990,59,280,-490,-140
7.85,-18,989,59,210,-420,-280
7.85,-17,989,60,210,-350,-210
7.85,-17,991,61,210,-350,-210
7.85,-17,991,61,140,-420,-210
7.85,-17,990,60,70,-560,-140
7.85,-18,990,60,210,-420,-140
7.85,-17,990,59,280,-490,-210
7.266,-18,990,60,350,-560,-210
7.266,-17,989,59,280,-490,-210
7.266,-18,991,59,280,-490,-210
7.266,-18,990,60,210,-490,-140
7.266,-17,990,59,140,-490,-210
7.266,-17,990,60,210,-490,-140
7.266,-17,991,60,280,-420,-210
7.266,-18,991,60,280,-420,-210
7.266,-18,988,60,210,-420,-140
7.266,-17,989,60,140,-490,-140
7.266,-18,990,59,140,-490,-210
7.266,-17,991,60,210,-420,-210
7.266,-17,991,60,280,-420,-140
7.266,-17,991,60,280,-490,-140
7.266,-17,989,60,210,-560,-210
