timestamp,pitch,yaw,roll
5681.39,0.209,-0.14,-0.32
5681.57,0.208,-0.141,-0.311
5681.75,0.21,-0.142,-0.324
5681.94,0.211,-0.14,-0.321
5682.12,0.215,-0.142,-0.319
5682.3,0.21,-0.146,-0.316
5682.48,0.209,-0.145,-0.313
5682.66,0.208,-0.147,-0.325
5682.85,0.197,-0.15,-0.327
5683.3,0.216,-0.15,-0.327
5683.21,0.211,-0.147,-0.323
5683.39,0.202,-0.148,-0.319
5683.58,0.202,-0.148,-0.333
5683.76,0.202,-0.148,-0.314
5683.94,0.208,-0.149,-0.32
5684.12,0.199,-0.148,-0.31
5684.31,0.198,-0.15,-0.319
5684.49,0.198,-0.15,-0.307
5684.67,0.206,-0.149,-0.316
5684.85,0.188,-0.15,-0.316
5685.3,0.187,-0.151,-0.315
5685.22,0.182,-0.153,-0.322
5685.4,0.181,-0.15,-0.315
5685.58,0.176,-0.152,-0.329
5685.76,0.185,-0.155,-0.326
5685.95,0.197,-0.154,-0.319
5686.13,0.198,-0.15,-0.325
5686.31,0.193,-0.145,-0.323
5686.49,0.212,-0.14,-0.323
5686.68,0.219,-0.133,-0.32
5686.86,0.217,-0.132,-0.317
5687.4,0.216,-0.133,-0.322
5687.22,0.21,-0.135,-0.331
5687.4,0.215,-0.137,-0.317
5687.59,0.207,-0.139,-0.322
5689.59,0.205,-0.145,-0.32
5689.77,0.21,-0.142,-0.325
5689.96,0.213,-0.145,-0.313
5690.14,0.223,-0.144,-0.325
5690.32,0.224,-0.143,-0.306
5690.5,0.229,-0.142,-0.321
5690.69,0.208,-0.144,-0.32
5690.87,0.203,-0.142,-0.328
5691.5,0.21,-0.143,-0.333
5691.23,0.193,-0.143,-0.328
5691.42,0.181,-0.143,-0.33
5691.6,0.185,-0.145,-0.322
5691.78,0.187,-0.144,-0.325
5691.96,0.193,-0.144,-0.321
5692.14,0.192,-0.145,-0.315
5692.33,0.205,-0.146,-0.33
5692.51,0.204,-0.145,-0.314
5692.69,0.22,-0.145,-0.318
5692.87,0.215,-0.144,-0.326
5693.6,0.204,-0.148,-0.316
5693.24,0.204,-0.152,-0.321
5693.42,0.195,-0.148,-0.325
5693.6,0.192,-0.151,-0.31
5693.79,0.199,-0.151,-0.325
5693.97,0.187,-0.15,-0.33
5694.15,0.194,-0.152,-0.322
5694.33,0.185,-0.15,-0.322
5694.51,0.172,-0.149,-0.316
5694.7,0.153,-0.148,-0.319
5694.88,0.142,-0.148,-0.327
5695.6,0.155,-0.144,-0.327
5695.24,0.128,-0.143,-0.331
5695.43,0.129,-0.147,-0.335
5695.61,0.133,-0.148,-0.318
5695.79,0.131,-0.15,-0.333
5695.97,0.124,-0.149,-0.319
5696.16,0.134,-0.152,-0.32
5697.25,0.153,-0.147,-0.335
5697.43,0.156,-0.149,-0.33
5697.61,0.163,-0.151,-0.326
5697.8,0.167,-0.15,-0.333
5697.98,0.162,-0.155,-0.329
5698.16,0.157,-0.155,-0.33
5698.34,0.17,-0.151,-0.331
5698.53,0.163,-0.148,-0.335
5698.71,0.179,-0.15,-0.334
5698.89,0.179,-0.151,-0.332
5701.81,0.197,-0.147,-0.328
5701.99,0.195,-0.15,-0.317
5702.17,0.189,-0.145,-0.333
5702.35,0.203,-0.148,-0.335
5702.54,0.19,-0.145,-0.327
5702.72,0.201,-0.142,-0.326
5702.9,0.203,-0.139,-0.321
5703.8,0.202,-0.14,-0.33
5703.27,0.219,-0.141,-0.327
5705.45,0.22,-0.138,-0.32
5705.64,0.182,-0.137,-0.323
5705.82,0.228,-0.13,-0.325
5706.0,0.194,-0.13,-0.316
5706.18,0.194,-0.127,-0.335
5706.37,0.194,-0.129,-0.323
5706.55,0.203,-0.129,-0.33
5706.73,0.192,-0.132,-0.335
5706.91,0.211,-0.134,-0.334
5707.9,0.183,-0.135,-0.331
5708.55,0.21,-0.131,-0.325
5708.74,0.218,-0.131,-0.323
5708.92,0.199,-0.129,-0.315
5709.1,0.213,-0.13,-0.335
5709.28,0.207,-0.132,-0.317
5709.46,0.213,-0.127,-0.328
5709.65,0.206,-0.129,-0.331
5709.83,0.209,-0.129,-0.333
5710.1,0.2,-0.131,-0.327
5710.19,0.206,-0.132,-0.336
5710.38,0.203,-0.131,-0.321
5710.56,0.195,-0.133,-0.326
5710.74,0.193,-0.133,-0.328
5710.92,0.192,-0.134,-0.328
5711.1,0.194,-0.13,-0.323
5711.29,0.187,-0.128,-0.319
5711.47,0.201,-0.127,-0.318
5711.65,0.193,-0.126,-0.32
5711.83,0.202,-0.122,-0.326
5712.2,0.208,-0.124,-0.321
5712.2,0.207,-0.122,-0.326
5712.38,0.215,-0.122,-0.33
5713.84,0.208,-0.125,-0.327
5714.2,0.209,-0.126,-0.33
5714.2,0.227,-0.127,-0.325
5714.39,0.219,-0.127,-0.324
5714.57,0.213,-0.129,-0.314
5714.75,0.214,-0.127,-0.332
5714.93,0.203,-0.126,-0.321
5715.12,0.228,-0.127,-0.325
5715.3,0.21,-0.123,-0.328
5715.48,0.224,-0.127,-0.325
5715.84,0.211,-0.13,-0.326
5716.3,0.214,-0.131,-0.336
5716.21,0.203,-0.131,-0.328
5716.39,0.209,-0.132,-0.323
5716.57,0.198,-0.132,-0.335
5716.76,0.203,-0.131,-0.317
5716.94,0.205,-0.132,-0.327
5717.12,0.213,-0.131,-0.32
5717.3,0.204,-0.13,-0.317
5718.76,0.191,-0.124,-0.319
5719.31,0.203,-0.117,-0.328
5719.49,0.196,-0.119,-0.326
5719.67,0.206,-0.114,-0.334
5719.86,0.203,-0.114,-0.328
5720.4,0.206,-0.112,-0.33
5720.22,0.204,-0.111,-0.333
5721.13,0.212,-0.122,-0.314
5721.31,0.224,-0.123,-0.313
5721.5,0.196,-0.124,-0.32
5721.68,0.195,-0.119,-0.328
5721.86,0.169,-0.118,-0.328
5722.4,0.149,-0.114,-0.329
5722.22,0.135,-0.114,-0.345
5722.41,0.153,-0.111,-0.337
5722.59,0.176,-0.114,-0.329
5722.77,0.188,-0.116,-0.338
5722.95,0.191,-0.117,-0.332
5723.14,0.197,-0.116,-0.339
5723.32,0.188,-0.117,-0.323
5723.5,0.182,-0.121,-0.335
5724.59,0.194,-0.129,-0.322
5724.78,0.196,-0.128,-0.334
5724.96,0.188,-0.127,-0.33
5725.14,0.182,-0.126,-0.332
5725.32,0.194,-0.123,-0.324
5725.51,0.191,-0.123,-0.328
5725.69,0.178,-0.125,-0.322
5725.87,0.18,-0.125,-0.318
5726.5,0.185,-0.124,-0.318
5726.96,0.189,-0.119,-0.332
5727.15,0.194,-0.117,-0.323
5727.33,0.153,-0.115,-0.332
5727.51,0.133,-0.116,-0.335
5727.69,0.136,-0.115,-0.324
5727.88,0.141,-0.114,-0.332
5728.6,0.143,-0.114,-0.319
5728.24,0.178,-0.114,-0.321
5728.42,0.192,-0.114,-0.335
5728.61,0.192,-0.117,-0.323
5728.79,0.208,-0.12,-0.33
5728.97,0.193,-0.119,-0.332
5729.15,0.202,-0.119,-0.333
5729.33,0.196,-0.119,-0.331
5729.52,0.203,-0.12,-0.332
5729.7,0.175,-0.124,-0.332
5729.88,0.176,-0.127,-0.32
5730.6,0.186,-0.125,-0.329
5730.25,0.182,-0.125,-0.321
5730.43,0.185,-0.127,-0.334
5730.61,0.195,-0.126,-0.327
5730.79,0.204,-0.128,-0.323
5730.97,0.201,-0.127,-0.324
5731.16,0.2,-0.127,-0.316
5731.34,0.197,-0.124,-0.317
5731.52,0.207,-0.122,-0.314
5731.7,0.193,-0.122,-0.314
5732.7,0.207,-0.121,-0.323
5732.25,0.208,-0.12,-0.314
5732.43,0.213,-0.122,-0.32
5732.62,0.216,-0.118,-0.321
5732.8,0.21,-0.118,-0.345
5732.98,0.212,-0.12,-0.324
5733.16,0.215,-0.118,-0.336
5733.34,0.2,-0.117,-0.321
5733.53,0.199,-0.117,-0.328
5733.71,0.199,-0.116,-0.319
5733.89,0.215,-0.115,-0.317
5734.7,0.212,-0.11,-0.318
5734.26,0.202,-0.11,-0.325
5734.44,0.21,-0.112,-0.32
5734.62,0.199,-0.114,-0.314
5734.8,0.199,-0.115,-0.321
5734.99,0.188,-0.12,-0.326
5735.9,0.198,-0.119,-0.323
5736.8,0.202,-0.118,-0.333
5736.26,0.207,-0.118,-0.325
5736.44,0.197,-0.119,-0.326
5736.63,0.205,-0.121,-0.323
5736.81,0.197,-0.12,-0.318
5736.99,0.205,-0.121,-0.324
5737.17,0.203,-0.125,-0.316
5737.36,0.207,-0.125,-0.316
5737.54,0.195,-0.126,-0.319
5737.72,0.209,-0.129,-0.324
5737.9,0.216,-0.128,-0.306
5738.8,0.216,-0.129,-0.316
5738.27,0.216,-0.128,-0.323
5738.45,0.221,-0.126,-0.314
5738.63,0.217,-0.125,-0.323
