timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
133.82,-84.0,957.0,-177.0,0.349,-0.699,-0.56
134.0,-83.0,957.0,-178.0,0.56,-0.699,-0.56
134.19,-84.0,957.0,-175.0,0.419,-0.769,-0.56
134.37,-83.0,957.0,-178.0,0.56,-0.56,-0.419
134.55,-83.0,957.0,-176.0,0.419,-0.839,-0.629
134.73,-82.0,956.0,-178.0,0.419,-0.699,-0.49
134.92,-83.0,956.0,-177.0,0.49,-0.699,-0.56
135.1,-81.0,958.0,-171.0,0.07,-0.91,-0.769
135.28,-75.0,955.0,-182.0,0.49,-0.28,-0.209
135.46,-86.0,957.0,-176.0,0.56,-1.049,-0.629
135.64,-81.0,957.0,-176.0,0.28,-0.769,-0.56
135.83,-83.0,957.0,-176.0,0.419,-0.699,-0.49
136.1,-85.0,957.0,-178.0,0.349,-0.91,-0.629
136.19,-79.0,955.0,-178.0,0.49,-0.769,-0.49
136.37,-84.0,956.0,-178.0,0.419,-0.699,-0.56
136.56,-83.0,955.0,-177.0,0.349,-0.769,-0.56
136.74,-81.0,955.0,-179.0,0.419,-0.699,-0.56
136.92,-84.0,958.0,-176.0,0.419,-0.769,-0.49
141.11,-87.0,959.0,-178.0,0.349,-0.98,-0.769
141.3,-76.0,954.0,-176.0,0.56,-0.56,-0.349
141.48,-91.0,959.0,-177.0,0.28,-0.699,-0.56
141.66,-79.0,956.0,-175.0,0.419,-0.769,-0.629
141.84,-83.0,957.0,-177.0,0.419,-0.629,-0.419
142.2,-82.0,957.0,-175.0,0.419,-0.769,-0.56
142.21,-82.0,958.0,-178.0,0.419,-0.769,-0.56
142.39,-83.0,957.0,-176.0,0.419,-0.769,-0.56
142.57,-82.0,957.0,-178.0,0.49,-0.769,-0.56
142.75,-83.0,957.0,-176.0,0.419,-0.769,-0.49
142.94,-82.0,957.0,-177.0,0.419,-0.769,-0.56
143.12,-83.0,956.0,-177.0,0.419,-0.769,-0.49
143.3,-84.0,957.0,-178.0,0.49,-0.699,-0.56
143.48,-82.0,956.0,-177.0,0.419,-0.769,-0.56
143.66,-83.0,957.0,-176.0,0.49,-0.769,-0.49
143.85,-82.0,956.0,-176.0,0.419,-0.769,-0.56
144.3,-83.0,957.0,-176.0,0.419,-0.769,-0.49
144.21,-82.0,957.0,-176.0,0.419,-0.699,-0.49
144.39,-83.0,957.0,-176.0,0.49,-0.699,-0.56
144.58,-84.0,957.0,-176.0,0.419,-0.699,-0.49
147.49,-82.0,957.0,-177.0,0.49,-0.769,-0.56
147.68,-82.0,958.0,-177.0,0.419,-0.629,-0.49
147.86,-83.0,957.0,-177.0,0.419,-0.699,-0.49
148.4,-83.0,956.0,-177.0,0.419,-0.769,-0.49
148.22,-84.0,957.0,-177.0,0.349,-0.699,-0.56
148.4,-82.0,956.0,-177.0,0.419,-0.769,-0.49
148.59,-83.0,956.0,-176.0,0.419,-0.769,-0.56
148.77,-81.0,956.0,-177.0,0.419,-0.769,-0.49
148.95,-84.0,956.0,-176.0,0.349,-0.769,-0.56
149.13,-82.0,957.0,-177.0,0.349,-0.769,-0.56
149.32,-82.0,956.0,-177.0,0.419,-0.699,-0.49
149.5,-83.0,956.0,-177.0,0.419,-0.699,-0.56
149.68,-82.0,957.0,-177.0,0.349,-0.769,-0.629
149.86,-82.0,957.0,-177.0,0.419,-0.699,-0.56
150.4,-83.0,957.0,-177.0,0.349,-0.769,-0.56
150.23,-82.0,957.0,-177.0,0.419,-0.699,-0.49
150.41,-83.0,957.0,-177.0,0.56,-0.699,-0.49
150.59,-83.0,956.0,-177.0,0.419,-0.839,-0.56
150.77,-82.0,956.0,-178.0,0.49,-0.699,-0.56
150.96,-83.0,956.0,-177.0,0.419,-0.699,-0.419
151.14,-82.0,956.0,-177.0,0.419,-0.629,-0.56
151.32,-83.0,957.0,-177.0,0.419,-0.699,-0.56
151.5,-82.0,957.0,-177.0,0.419,-0.769,-0.56
151.69,-83.0,956.0,-177.0,0.419,-0.699,-0.56
151.87,-83.0,956.0,-177.0,0.49,-0.769,-0.629
152.5,-84.0,956.0,-178.0,0.419,-0.839,-0.49
152.23,-83.0,957.0,-178.0,0.419,-0.839,-0.56
152.41,-82.0,956.0,-178.0,0.49,-0.699,-0.56
152.6,-83.0,956.0,-178.0,0.49,-0.769,-0.49
152.78,-82.0,956.0,-179.0,0.49,-0.769,-0.56
152.96,-83.0,957.0,-178.0,0.419,-0.629,-0.56
153.14,-83.0,957.0,-178.0,0.419,-0.769,-0.629
153.33,-82.0,956.0,-179.0,0.419,-0.769,-0.56
153.51,-82.0,957.0,-177.0,0.419,-0.699,-0.56
153.69,-82.0,956.0,-178.0,0.419,-0.769,-0.49
153.87,-83.0,957.0,-177.0,0.419,-0.699,-0.49
154.6,-83.0,957.0,-177.0,0.419,-0.769,-0.49
154.24,-81.0,957.0,-177.0,0.419,-0.769,-0.56
154.42,-82.0,956.0,-178.0,0.419,-0.769,-0.56
154.6,-81.0,960.0,-178.0,0.419,-0.839,-0.56
154.78,-84.0,957.0,-177.0,0.49,-0.769,-0.56
154.97,-83.0,957.0,-178.0,0.349,-0.699,-0.629
155.15,-83.0,957.0,-176.0,0.419,-0.769,-0.56
155.33,-81.0,957.0,-179.0,0.349,-0.699,-0.699
155.51,-85.0,956.0,-177.0,0.49,-0.769,-0.349
155.7,-81.0,956.0,-178.0,0.349,-0.769,-0.699
156.6,-101.0,961.0,-177.0,0.98,-0.91,-0.839
156.24,-69.0,955.0,-176.0,-0.07,-0.91,-0.699
156.43,-85.0,956.0,-178.0,0.769,-0.209,-0.209
156.61,-84.0,958.0,-177.0,0.14,-1.259,-0.699
156.79,-81.0,956.0,-175.0,0.49,-0.49,-0.49
156.97,-83.0,958.0,-178.0,0.349,-0.769,-0.699
157.15,-81.0,956.0,-176.0,0.49,-0.769,-0.56
157.34,-83.0,957.0,-177.0,0.349,-0.839,-0.56
157.52,-82.0,955.0,-177.0,0.419,-0.839,-0.49
157.7,-83.0,957.0,-178.0,0.419,-0.769,-0.56
157.88,-82.0,956.0,-178.0,0.419,-0.629,-0.56
158.7,-83.0,958.0,-178.0,0.419,-0.699,-0.56
158.25,-81.0,957.0,-178.0,0.419,-0.699,-0.49
158.43,-84.0,957.0,-178.0,0.419,-0.769,-0.629
158.61,-82.0,956.0,-179.0,0.419,-0.769,-0.56
158.79,-83.0,957.0,-178.0,0.419,-0.699,-0.56
158.98,-83.0,956.0,-178.0,0.419,-0.839,-0.629
159.16,-84.0,956.0,-178.0,0.49,-0.769,-0.56
159.34,-83.0,957.0,-178.0,0.349,-0.699,-0.629
159.52,-85.0,957.0,-177.0,0.419,-0.769,-0.56
159.71,-83.0,957.0,-177.0,0.419,-0.699,-0.56
166.63,-85.0,957.0,-178.0,0.419,-0.769,-0.56
166.82,-83.0,957.0,-179.0,0.349,-0.769,-0.629
167.0,-84.0,956.0,-178.0,0.419,-0.699,-0.56
167.18,-82.0,956.0,-178.0,0.349,-0.769,-0.56
167.36,-83.0,957.0,-178.0,0.419,-0.699,-0.629
167.54,-84.0,956.0,-179.0,0.419,-0.769,-0.56
167.73,-83.0,957.0,-178.0,0.349,-0.769,-0.56
167.91,-83.0,956.0,-178.0,0.419,-0.769,-0.56
168.9,-84.0,957.0,-178.0,0.49,-0.769,-0.629
168.27,-83.0,957.0,-178.0,0.419,-0.769,-0.56
168.46,-83.0,957.0,-177.0,0.49,-0.769,-0.56
168.64,-84.0,957.0,-179.0,0.419,-0.769,-0.49
168.82,-85.0,958.0,-178.0,0.419,-0.769,-0.629
169.0,-82.0,956.0,-178.0,0.419,-0.769,-0.56
169.19,-83.0,956.0,-178.0,0.49,-0.699,-0.56
169.37,-83.0,956.0,-177.0,0.419,-0.769,-0.56
169.55,-84.0,957.0,-177.0,0.419,-0.769,-0.56
169.73,-83.0,957.0,-177.0,0.419,-0.699,-0.629
169.91,-83.0,957.0,-178.0,0.419,-0.699,-0.49
170.1,-85.0,957.0,-177.0,0.419,-0.769,-0.56
170.28,-82.0,956.0,-179.0,0.419,-0.769,-0.56
170.46,-84.0,956.0,-178.0,0.419,-0.699,-0.49
170.64,-82.0,957.0,-177.0,0.419,-0.839,-0.49
170.83,-83.0,957.0,-177.0,0.419,-0.769,-0.56
171.1,-83.0,957.0,-177.0,0.419,-0.839,-0.56
171.19,-82.0,957.0,-177.0,0.349,-0.769,-0.56
171.37,-80.0,961.0,-175.0,0.28,-0.769,-0.629
171.56,-90.0,956.0,-180.0,0.629,-0.769,-0.629
171.74,-81.0,957.0,-177.0,0.349,-1.049,-0.699
171.92,-83.0,957.0,-177.0,0.49,-0.629,-0.56
172.1,-84.0,961.0,-180.0,0.07,-1.049,-0.839
172.28,-80.0,955.0,-177.0,0.839,-0.56,-0.14
172.47,-93.0,960.0,-178.0,0.209,-1.12,-0.91
172.65,-74.0,954.0,-180.0,0.49,-0.629,-0.419
172.83,-90.0,959.0,-179.0,0.419,-0.91,-0.56
173.1,-79.0,956.0,-176.0,0.28,-0.769,-0.56
173.2,-85.0,958.0,-179.0,0.419,-0.769,-0.419
173.38,-83.0,955.0,-177.0,0.419,-0.839,-0.56
173.56,-84.0,958.0,-177.0,0.49,-0.769,-0.629
173.74,-81.0,955.0,-177.0,0.419,-0.699,-0.49
173.92,-85.0,957.0,-178.0,0.49,-0.769,-0.56
174.11,-81.0,956.0,-178.0,0.349,-0.769,-0.56
174.29,-83.0,957.0,-178.0,0.49,-0.699,-0.629
174.47,-82.0,956.0,-178.0,0.349,-0.699,-0.56
174.65,-84.0,958.0,-177.0,0.349,-0.699,-0.56
174.84,-83.0,956.0,-177.0,0.419,-0.769,-0.56
175.2,-84.0,957.0,-177.0,0.419,-0.839,-0.56
175.2,-84.0,956.0,-177.0,0.419,-0.769,-0.56
175.38,-83.0,956.0,-176.0,0.49,-0.699,-0.56
175.57,-83.0,956.0,-177.0,0.349,-0.839,-0.56
175.75,-83.0,956.0,-176.0,0.419,-0.699,-0.56
175.93,-86.0,958.0,-176.0,0.349,-0.769,-0.629
176.11,-83.0,956.0,-175.0,0.419,-0.629,-0.49
176.29,-85.0,958.0,-175.0,0.349,-0.769,-0.629
176.48,-82.0,957.0,-175.0,0.349,-0.769,-0.56
176.66,-84.0,957.0,-174.0,0.419,-0.699,-0.56
176.84,-84.0,956.0,-176.0,0.419,-0.769,-0.56
177.2,-84.0,956.0,-176.0,0.419,-0.629,-0.56
177.21,-84.0,957.0,-176.0,0.49,-0.839,-0.56
177.39,-82.0,957.0,-177.0,0.419,-0.769,-0.56
177.57,-83.0,957.0,-176.0,0.419,-0.699,-0.49
177.75,-84.0,956.0,-177.0,0.419,-0.769,-0.56
177.94,-83.0,957.0,-177.0,0.349,-0.769,-0.56
178.12,-83.0,956.0,-177.0,0.419,-0.769,-0.49
178.3,-83.0,956.0,-178.0,0.419,-0.769,-0.56
178.48,-83.0,957.0,-177.0,0.349,-0.769,-0.56
178.66,-84.0,957.0,-178.0,0.49,-0.699,-0.56
178.85,-83.0,957.0,-177.0,0.419,-0.699,-0.629
179.3,-84.0,957.0,-178.0,0.56,-0.769,-0.56
179.21,-82.0,955.0,-177.0,0.419,-0.769,-0.56
179.39,-85.0,957.0,-177.0,0.49,-0.769,-0.56
179.58,-83.0,956.0,-177.0,0.419,-0.769,-0.56
179.76,-84.0,957.0,-176.0,0.49,-0.769,-0.56
179.94,-82.0,957.0,-176.0,0.419,-0.699,-0.629
180.12,-83.0,957.0,-177.0,0.349,-0.699,-0.49
180.31,-83.0,957.0,-176.0,0.49,-0.769,-0.49
180.49,-84.0,958.0,-175.0,0.419,-0.769,-0.56
180.67,-83.0,957.0,-176.0,0.419,-0.769,-0.49
180.85,-83.0,957.0,-177.0,0.419,-0.699,-0.49
181.3,-82.0,957.0,-178.0,0.419,-0.769,-0.56
181.22,-84.0,957.0,-179.0,0.419,-0.629,-0.56
181.4,-83.0,957.0,-178.0,0.419,-0.769,-0.56
181.58,-83.0,957.0,-178.0,0.419,-0.699,-0.56
181.76,-83.0,957.0,-179.0,0.419,-0.699,-0.629
181.95,-82.0,957.0,-178.0,0.349,-0.699,-0.629
182.13,-83.0,957.0,-179.0,0.419,-0.699,-0.49
182.31,-84.0,958.0,-178.0,0.419,-0.769,-0.629
182.49,-81.0,957.0,-179.0,0.419,-0.629,-0.49
182.68,-85.0,958.0,-178.0,0.419,-0.769,-0.56
182.86,-82.0,956.0,-178.0,0.349,-0.699,-0.49
183.4,-85.0,958.0,-177.0,0.419,-0.839,-0.629
183.22,-81.0,955.0,-179.0,0.419,-0.629,-0.49
183.4,-86.0,958.0,-178.0,0.49,-0.769,-0.56
183.59,-82.0,956.0,-178.0,0.419,-0.699,-0.56
183.77,-84.0,957.0,-178.0,0.419,-0.699,-0.49
183.95,-83.0,957.0,-177.0,0.419,-0.769,-0.629
184.13,-82.0,956.0,-178.0,0.56,-0.629,-0.419
184.32,-84.0,958.0,-177.0,0.349,-0.839,-0.629
184.5,-82.0,956.0,-178.0,0.49,-0.629,-0.49
184.68,-85.0,957.0,-177.0,0.419,-0.839,-0.629
184.86,-82.0,956.0,-177.0,0.419,-0.699,-0.49
185.5,-84.0,956.0,-177.0,0.419,-0.699,-0.49
185.23,-84.0,956.0,-177.0,0.419,-0.839,-0.49
185.41,-83.0,957.0,-177.0,0.419,-0.769,-0.56
185.59,-84.0,957.0,-177.0,0.419,-0.699,-0.56
185.77,-81.0,956.0,-176.0,0.419,-0.699,-0.56
185.96,-84.0,957.0,-177.0,0.49,-0.629,-0.49
186.14,-82.0,958.0,-176.0,0.349,-0.98,-0.629
186.32,-81.0,956.0,-176.0,0.49,-0.629,-0.49
186.5,-85.0,958.0,-177.0,0.28,-0.839,-0.629
186.69,-82.0,956.0,-175.0,0.419,-0.699,-0.56
186.87,-84.0,957.0,-175.0,0.419,-0.839,-0.629
187.5,-82.0,957.0,-176.0,0.419,-0.769,-0.49
187.23,-83.0,957.0,-175.0,0.349,-0.769,-0.56
187.42,-83.0,955.0,-176.0,0.49,-0.769,-0.49
187.6,-85.0,958.0,-176.0,0.349,-0.699,-0.49
187.78,-84.0,957.0,-177.0,0.419,-0.769,-0.56
187.96,-83.0,956.0,-175.0,0.419,-0.839,-0.56
188.14,-84.0,957.0,-176.0,0.419,-0.699,-0.49
188.33,-85.0,956.0,-175.0,0.419,-0.769,-0.629
188.51,-82.0,956.0,-176.0,0.49,-0.699,-0.49
188.69,-82.0,957.0,-176.0,0.49,-0.769,-0.56
188.87,-82.0,957.0,-176.0,0.49,-0.699,-0.49
189.6,-85.0,957.0,-177.0,0.49,-0.769,-0.56
189.24,-82.0,957.0,-176.0,0.419,-0.839,-0.56
189.42,-85.0,957.0,-177.0,0.419,-0.629,-0.49
189.6,-84.0,958.0,-176.0,0.349,-0.839,-0.629
189.79,-82.0,957.0,-177.0,0.419,-0.699,-0.419
189.97,-85.0,957.0,-177.0,0.419,-0.839,-0.56
190.15,-83.0,958.0,-176.0,0.419,-0.769,-0.629
190.33,-83.0,956.0,-177.0,0.49,-0.699,-0.49
190.51,-84.0,958.0,-177.0,0.349,-0.839,-0.699
190.7,-81.0,955.0,-178.0,0.49,-0.629,-0.419
190.88,-88.0,957.0,-176.0,0.349,-0.769,-0.56
191.6,-81.0,956.0,-175.0,0.28,-0.839,-0.49
191.24,-85.0,957.0,-175.0,0.349,-0.699,-0.49
191.43,-83.0,958.0,-175.0,0.419,-0.699,-0.56
191.61,-84.0,958.0,-174.0,0.349,-0.91,-0.699
191.79,-81.0,957.0,-176.0,0.49,-0.629,-0.419
191.97,-87.0,958.0,-175.0,0.49,-0.839,-0.56
192.15,-83.0,956.0,-177.0,0.49,-0.91,-0.699
192.34,-83.0,956.0,-177.0,0.56,-0.699,-0.49
192.52,-84.0,957.0,-177.0,0.349,-0.769,-0.56
192.7,-85.0,957.0,-177.0,0.49,-0.629,-0.49
192.88,-82.0,957.0,-177.0,0.28,-0.769,-0.56
193.7,-83.0,958.0,-175.0,0.419,-0.699,-0.56
193.25,-83.0,957.0,-176.0,0.49,-0.699,-0.49
193.43,-83.0,957.0,-177.0,0.419,-0.839,-0.56
193.61,-85.0,955.0,-178.0,0.419,-0.629,-0.49
193.8,-84.0,955.0,-179.0,0.349,-0.839,-0.56
193.98,-83.0,956.0,-177.0,0.349,-0.769,-0.629
194.16,-83.0,958.0,-176.0,0.419,-0.769,-0.49
194.34,-82.0,957.0,-175.0,0.349,-0.769,-0.56
194.52,-84.0,958.0,-176.0,0.349,-0.769,-0.56
194.71,-85.0,958.0,-176.0,0.419,-0.839,-0.56
194.89,-83.0,956.0,-177.0,0.419,-0.91,-0.629
195.7,-84.0,958.0,-177.0,0.419,-0.839,-0.56
195.25,-82.0,956.0,-178.0,0.419,-0.699,-0.56
195.44,-85.0,957.0,-178.0,0.419,-0.699,-0.49
195.62,-85.0,957.0,-178.0,0.419,-0.769,-0.629
195.8,-82.0,955.0,-179.0,0.419,-0.699,-0.56
195.98,-85.0,957.0,-179.0,0.419,-0.769,-0.56
196.17,-82.0,956.0,-177.0,0.349,-0.769,-0.56
196.35,-84.0,957.0,-178.0,0.419,-0.699,-0.56
196.53,-81.0,956.0,-178.0,0.419,-0.839,-0.629
196.71,-86.0,957.0,-178.0,0.56,-0.699,-0.56
196.89,-82.0,955.0,-179.0,0.28,-0.769,-0.769
197.8,-86.0,957.0,-178.0,0.419,-0.769,-0.49
197.26,-83.0,957.0,-177.0,0.349,-0.769,-0.699
197.44,-84.0,956.0,-178.0,0.49,-0.629,-0.49
197.62,-84.0,957.0,-176.0,0.349,-0.91,-0.699
197.81,-82.0,957.0,-177.0,0.49,-0.629,-0.419
197.99,-85.0,957.0,-176.0,0.349,-0.839,-0.629
198.17,-82.0,956.0,-178.0,0.419,-0.769,-0.49
198.35,-84.0,957.0,-176.0,0.419,-0.769,-0.56
198.54,-84.0,957.0,-177.0,0.49,-0.769,-0.56
198.72,-83.0,956.0,-176.0,0.49,-0.769,-0.49
198.9,-84.0,958.0,-175.0,0.49,-0.769,-0.56
199.8,-84.0,956.0,-176.0,0.349,-0.699,-0.56
199.26,-85.0,958.0,-176.0,0.419,-0.699,-0.629
199.45,-81.0,956.0,-177.0,0.349,-0.699,-0.56
199.63,-85.0,957.0,-176.0,0.419,-0.769,-0.56
199.81,-81.0,955.0,-177.0,0.349,-0.769,-0.56
199.99,-84.0,956.0,-178.0,0.419,-0.629,-0.56
200.18,-84.0,957.0,-178.0,0.419,-0.839,-0.629
200.36,-83.0,957.0,-178.0,0.349,-0.769,-0.49
200.54,-83.0,956.0,-178.0,0.419,-0.839,-0.49
200.72,-84.0,958.0,-179.0,0.349,-0.839,-0.629
203.28,-82.0,957.0,-178.0,0.419,-0.769,-0.49
203.46,-83.0,957.0,-178.0,0.419,-0.629,-0.419
203.64,-84.0,956.0,-177.0,0.419,-0.769,-0.56
203.82,-83.0,957.0,-177.0,0.49,-0.769,-0.56
204.0,-83.0,957.0,-177.0,0.49,-0.769,-0.629
204.19,-83.0,956.0,-178.0,0.349,-0.699,-0.56
204.37,-83.0,957.0,-177.0,0.419,-0.699,-0.49
204.55,-82.0,957.0,-177.0,0.49,-0.769,-0.49
204.73,-84.0,956.0,-178.0,0.49,-0.769,-0.56
204.92,-83.0,957.0,-177.0,0.49,-0.839,-0.56
205.1,-82.0,956.0,-178.0,0.49,-0.769,-0.56
205.28,-83.0,955.0,-178.0,0.419,-0.699,-0.49
205.46,-84.0,958.0,-177.0,0.49,-0.699,-0.699
205.65,-81.0,956.0,-176.0,0.349,-0.699,-0.49
205.83,-84.0,956.0,-177.0,0.419,-0.769,-0.49
206.1,-84.0,958.0,-177.0,0.349,-0.769,-0.56
206.19,-81.0,956.0,-175.0,0.49,-0.769,-0.56
206.37,-84.0,956.0,-177.0,0.349,-0.769,-0.56
206.56,-82.0,956.0,-178.0,0.56,-0.699,-0.56
206.74,-84.0,957.0,-176.0,0.419,-0.769,-0.629
206.92,-81.0,957.0,-177.0,0.349,-0.629,-0.49
207.1,-84.0,957.0,-177.0,0.419,-0.629,-0.49
207.29,-83.0,958.0,-176.0,0.349,-0.839,-0.56
207.47,-83.0,958.0,-177.0,0.419,-0.769,-0.629
207.65,-82.0,957.0,-175.0,0.349,-0.629,-0.49
207.83,-85.0,957.0,-178.0,0.419,-0.629,-0.419
208.1,-83.0,956.0,-178.0,0.49,-0.769,-0.56
208.2,-82.0,955.0,-177.0,0.419,-0.769,-0.49
208.38,-84.0,956.0,-176.0,0.419,-0.769,-0.49
208.56,-82.0,958.0,-178.0,0.349,-0.699,-0.56
208.74,-84.0,957.0,-176.0,0.56,-0.629,-0.56
208.93,-81.0,956.0,-178.0,0.349,-0.769,-0.56
209.11,-86.0,958.0,-176.0,0.349,-0.769,-0.629
209.29,-81.0,956.0,-178.0,0.419,-0.839,-0.56
209.47,-85.0,957.0,-177.0,0.49,-0.699,-0.629
209.66,-82.0,956.0,-177.0,0.349,-0.839,-0.629
209.84,-81.0,955.0,-179.0,0.56,-0.699,-0.419
210.2,-83.0,957.0,-175.0,0.349,-0.839,-0.629
210.2,-83.0,956.0,-178.0,0.49,-0.629,-0.49
210.38,-82.0,958.0,-175.0,0.419,-0.91,-0.629
210.57,-80.0,955.0,-178.0,0.419,-0.699,-0.49
210.75,-84.0,957.0,-175.0,0.349,-0.839,-0.56
210.93,-83.0,957.0,-177.0,0.419,-0.769,-0.49
211.11,-83.0,957.0,-175.0,0.28,-0.769,-0.699
211.3,-84.0,957.0,-178.0,0.49,-0.699,-0.49
211.48,-80.0,958.0,-178.0,0.419,-0.769,-0.49
211.66,-84.0,957.0,-177.0,0.49,-0.629,-0.56
211.84,-86.0,957.0,-178.0,0.419,-0.699,-0.56
212.3,-83.0,957.0,-177.0,0.349,-0.699,-0.49
212.21,-84.0,956.0,-178.0,0.419,-0.769,-0.49
212.39,-83.0,957.0,-176.0,0.419,-0.699,-0.56
212.57,-82.0,955.0,-179.0,0.419,-0.699,-0.49
212.76,-89.0,958.0,-177.0,0.49,-0.98,-0.699
212.94,-81.0,955.0,-179.0,0.629,-0.769,-0.699
213.12,-80.0,954.0,-178.0,0.209,-0.769,-0.56
213.3,-82.0,956.0,-178.0,0.699,-0.49,-0.419
213.48,-86.0,959.0,-176.0,0.209,-1.049,-0.769
213.67,-78.0,954.0,-178.0,0.49,-0.49,-0.349
213.85,-86.0,957.0,-176.0,0.349,-0.769,-0.699
214.3,-83.0,957.0,-177.0,0.419,-0.769,-0.56
214.21,-78.0,954.0,-178.0,0.14,-0.91,-0.56
214.4,-85.0,959.0,-176.0,0.49,-0.769,-0.419
214.58,-81.0,956.0,-179.0,0.349,-0.839,-0.56
214.76,-81.0,956.0,-176.0,0.349,-0.91,-0.56
214.94,-82.0,959.0,-176.0,0.419,-0.769,-0.419
215.13,-82.0,956.0,-177.0,0.349,-0.699,-0.419
215.31,-80.0,953.0,-178.0,0.349,-0.839,-0.49
215.49,-90.0,960.0,-174.0,0.49,-0.839,-0.629
215.67,-77.0,955.0,-180.0,0.349,-0.839,-0.56
215.85,-81.0,958.0,-177.0,0.49,-0.91,-0.49
216.4,-81.0,955.0,-178.0,0.49,-0.56,-0.28
216.22,-84.0,957.0,-177.0,0.14,-0.91,-0.769
216.4,-81.0,958.0,-176.0,0.419,-0.769,-0.349
216.58,-81.0,955.0,-177.0,0.28,-0.839,-0.56
216.77,-86.0,957.0,-176.0,0.419,-0.769,-0.419
216.95,-86.0,959.0,-176.0,0.419,-0.699,-0.629
217.13,-78.0,955.0,-179.0,0.419,-0.699,-0.56
217.31,-85.0,957.0,-177.0,0.49,-0.839,-0.56
217.5,-81.0,954.0,-179.0,0.349,-0.839,-0.49
217.68,-83.0,956.0,-178.0,0.349,-0.699,-0.49
217.86,-83.0,957.0,-176.0,0.28,-0.769,-0.56
218.4,-83.0,956.0,-177.0,0.349,-0.699,-0.56
218.23,-83.0,957.0,-177.0,0.419,-0.839,-0.49
218.41,-83.0,958.0,-176.0,0.28,-0.839,-0.49
218.59,-82.0,958.0,-177.0,0.49,-0.699,-0.49
218.77,-87.0,958.0,-177.0,0.56,-0.769,-0.699
218.95,-83.0,954.0,-179.0,0.419,-0.769,-0.699
219.14,-83.0,956.0,-178.0,0.349,-0.769,-0.49
219.32,-82.0,956.0,-178.0,0.349,-0.769,-0.419
219.5,-85.0,958.0,-178.0,0.419,-0.769,-0.49
219.68,-81.0,955.0,-178.0,0.419,-0.699,-0.56
219.87,-83.0,958.0,-178.0,0.419,-0.699,-0.56
220.5,-84.0,957.0,-178.0,0.419,-0.699,-0.56
220.23,-82.0,956.0,-177.0,0.49,-0.769,-0.629
220.41,-83.0,956.0,-177.0,0.56,-0.699,-0.419
220.6,-85.0,958.0,-177.0,0.349,-0.769,-0.629
220.78,-83.0,956.0,-178.0,0.49,-0.699,-0.419
