timestamp,qx,qy,qz,qw
5662.25,-0.089,0.038,0.013,0.995
5662.43,-0.089,0.038,0.013,0.995
5662.61,-0.089,0.038,0.013,0.995
5662.79,-0.09,0.038,0.013,0.995
5662.98,-0.09,0.038,0.013,0.995
5663.16,-0.09,0.038,0.013,0.995
5663.34,-0.09,0.038,0.013,0.995
5663.52,-0.09,0.038,0.013,0.995
5663.71,-0.09,0.038,0.013,0.995
5663.89,-0.089,0.038,0.013,0.995
5666.62,-0.09,0.038,0.013,0.995
5666.81,-0.089,0.038,0.013,0.995
5666.99,-0.089,0.038,0.013,0.995
5667.17,-0.089,0.038,0.013,0.995
5667.35,-0.089,0.038,0.013,0.995
5667.53,-0.09,0.038,0.013,0.995
5667.72,-0.09,0.038,0.013,0.995
5667.9,-0.09,0.038,0.013,0.995
5668.8,-0.089,0.038,0.013,0.995
5668.26,-0.09,0.038,0.013,0.995
5668.45,-0.089,0.038,0.013,0.995
5668.63,-0.089,0.038,0.013,0.995
5668.81,-0.089,0.038,0.013,0.995
5668.99,-0.089,0.038,0.013,0.995
5669.18,-0.089,0.038,0.013,0.995
5669.36,-0.089,0.038,0.013,0.995
5669.54,-0.089,0.038,0.013,0.995
5669.72,-0.089,0.038,0.013,0.995
5669.9,-0.089,0.038,0.013,0.995
5670.9,-0.089,0.038,0.013,0.995
5670.27,-0.089,0.038,0.013,0.995
5670.45,-0.089,0.038,0.013,0.995
5670.63,-0.089,0.038,0.013,0.995
5670.82,-0.089,0.038,0.013,0.995
5671.0,-0.089,0.038,0.013,0.995
5671.91,-0.089,0.038,0.013,0.995
5672.9,-0.09,0.038,0.013,0.995
5672.27,-0.09,0.038,0.013,0.995
5672.46,-0.09,0.038,0.013,0.995
5672.64,-0.089,0.038,0.013,0.995
5672.82,-0.089,0.038,0.013,0.995
5673.0,-0.089,0.038,0.013,0.995
5673.19,-0.089,0.038,0.013,0.995
5673.37,-0.09,0.038,0.013,0.995
5673.55,-0.09,0.038,0.013,0.995
5673.73,-0.089,0.038,0.013,0.995
5673.91,-0.089,0.038,0.013,0.995
5674.1,-0.089,0.038,0.013,0.995
5674.28,-0.089,0.038,0.013,0.995
5674.46,-0.089,0.038,0.013,0.995
5674.64,-0.089,0.038,0.013,0.995
5674.83,-0.089,0.038,0.013,0.995
5675.1,-0.089,0.038,0.013,0.995
5675.19,-0.089,0.038,0.013,0.995
5675.37,-0.089,0.038,0.013,0.995
5676.1,-0.089,0.038,0.013,0.995
5676.28,-0.089,0.038,0.013,0.995
5676.47,-0.089,0.038,0.013,0.995
5676.65,-0.089,0.038,0.013,0.995
5678.47,-0.089,0.038,0.013,0.995
5679.2,-0.089,0.038,0.013,0.995
5679.38,-0.089,0.038,0.013,0.995
5679.57,-0.089,0.038,0.013,0.995
5680.84,-0.09,0.038,0.013,0.995
5681.2,-0.089,0.038,0.013,0.995
5681.21,-0.089,0.038,0.013,0.995
5681.39,-0.089,0.038,0.013,0.995
5681.57,-0.089,0.038,0.013,0.995
5681.75,-0.089,0.038,0.013,0.995
5681.94,-0.089,0.038,0.013,0.995
5682.12,-0.089,0.038,0.013,0.995
5682.3,-0.089,0.038,0.013,0.995
5682.48,-0.089,0.038,0.013,0.995
5682.66,-0.089,0.038,0.013,0.995
5682.85,-0.089,0.038,0.013,0.995
5683.3,-0.089,0.038,0.013,0.995
5683.21,-0.089,0.038,0.013,0.995
5683.39,-0.089,0.038,0.013,0.995
5683.58,-0.089,0.038,0.013,0.995
5683.76,-0.089,0.038,0.013,0.995
5683.94,-0.089,0.038,0.013,0.995
5684.12,-0.089,0.038,0.013,0.995
5684.31,-0.089,0.038,0.013,0.995
5684.49,-0.089,0.038,0.013,0.995
5684.67,-0.089,0.038,0.013,0.995
5684.85,-0.089,0.038,0.013,0.995
5685.3,-0.089,0.038,0.013,0.995
5685.22,-0.09,0.038,0.013,0.995
5685.4,-0.09,0.038,0.013,0.995
5685.58,-0.09,0.038,0.013,0.995
5685.76,-0.089,0.038,0.013,0.995
5685.95,-0.089,0.038,0.013,0.995
5686.13,-0.089,0.038,0.013,0.995
5686.31,-0.089,0.038,0.013,0.995
5686.49,-0.089,0.038,0.013,0.995
5686.68,-0.089,0.038,0.013,0.995
5686.86,-0.089,0.038,0.013,0.995
5687.4,-0.089,0.038,0.013,0.995
5687.22,-0.089,0.038,0.013,0.995
5687.4,-0.089,0.038,0.013,0.995
5687.59,-0.089,0.038,0.013,0.995
5687.77,-0.089,0.038,0.013,0.995
5689.59,-0.089,0.038,0.013,0.995
5689.77,-0.089,0.038,0.013,0.995
5689.96,-0.089,0.038,0.013,0.995
5690.14,-0.089,0.038,0.013,0.995
5690.32,-0.089,0.038,0.013,0.995
5690.5,-0.089,0.038,0.013,0.995
5690.69,-0.089,0.038,0.013,0.995
5690.87,-0.089,0.038,0.013,0.995
5691.5,-0.089,0.038,0.013,0.995
5691.23,-0.089,0.038,0.013,0.995
5691.42,-0.09,0.038,0.013,0.995
5691.6,-0.089,0.038,0.013,0.995
5691.78,-0.089,0.038,0.013,0.995
5691.96,-0.089,0.038,0.013,0.995
5692.14,-0.089,0.038,0.013,0.995
5692.33,-0.089,0.038,0.013,0.995
5692.51,-0.089,0.038,0.013,0.995
5692.69,-0.089,0.038,0.013,0.995
5692.87,-0.089,0.038,0.013,0.995
5693.6,-0.089,0.038,0.013,0.995
5693.24,-0.089,0.038,0.013,0.995
5693.42,-0.089,0.038,0.013,0.995
5693.6,-0.089,0.038,0.013,0.995
5693.79,-0.089,0.038,0.013,0.995
5693.97,-0.089,0.038,0.013,0.995
5694.15,-0.089,0.038,0.013,0.995
5694.33,-0.089,0.038,0.013,0.995
5694.51,-0.09,0.038,0.013,0.995
5694.7,-0.09,0.038,0.013,0.995
5694.88,-0.09,0.038,0.013,0.995
5695.6,-0.09,0.038,0.013,0.995
5695.24,-0.09,0.038,0.013,0.995
5695.43,-0.09,0.038,0.013,0.995
5695.61,-0.09,0.038,0.013,0.995
5695.79,-0.09,0.038,0.013,0.995
5695.97,-0.09,0.038,0.013,0.995
5696.16,-0.09,0.038,0.013,0.995
5696.34,-0.09,0.038,0.013,0.995
5697.25,-0.09,0.038,0.013,0.995
5697.43,-0.09,0.038,0.013,0.995
5697.61,-0.09,0.038,0.013,0.995
5697.8,-0.09,0.038,0.013,0.995
5697.98,-0.09,0.038,0.013,0.995
5698.16,-0.09,0.038,0.013,0.995
5698.34,-0.09,0.038,0.013,0.995
5698.53,-0.09,0.038,0.013,0.995
5698.71,-0.09,0.038,0.013,0.995
5698.89,-0.09,0.038,0.013,0.995
5699.7,-0.089,0.038,0.013,0.995
5701.81,-0.089,0.038,0.013,0.995
5701.99,-0.089,0.038,0.013,0.995
5702.17,-0.089,0.038,0.013,0.995
5702.35,-0.089,0.038,0.013,0.995
5702.54,-0.089,0.038,0.013,0.995
5702.72,-0.089,0.038,0.013,0.995
5702.9,-0.089,0.038,0.013,0.995
5703.8,-0.089,0.038,0.013,0.995
5703.27,-0.089,0.038,0.013,0.995
5703.45,-0.089,0.038,0.013,0.995
5705.45,-0.089,0.038,0.013,0.995
5705.64,-0.09,0.038,0.013,0.995
5705.82,-0.089,0.038,0.013,0.995
5706.0,-0.089,0.038,0.013,0.995
5706.18,-0.089,0.038,0.013,0.995
5706.37,-0.089,0.038,0.013,0.995
5706.55,-0.089,0.038,0.013,0.995
5706.73,-0.089,0.038,0.013,0.995
5706.91,-0.089,0.038,0.013,0.995
5707.9,-0.089,0.038,0.013,0.995
5707.28,-0.089,0.038,0.013,0.995
5708.55,-0.089,0.038,0.013,0.995
5708.74,-0.089,0.038,0.013,0.995
5708.92,-0.089,0.038,0.013,0.995
5709.1,-0.089,0.038,0.013,0.995
5709.28,-0.089,0.038,0.013,0.995
5709.46,-0.089,0.038,0.013,0.995
5709.65,-0.089,0.038,0.013,0.995
5709.83,-0.089,0.038,0.013,0.995
5710.1,-0.089,0.038,0.013,0.995
5710.19,-0.089,0.038,0.013,0.995
5710.38,-0.089,0.038,0.013,0.995
5710.56,-0.089,0.038,0.013,0.995
5710.74,-0.089,0.038,0.013,0.995
5710.92,-0.089,0.038,0.013,0.995
5711.1,-0.089,0.038,0.013,0.995
5711.29,-0.089,0.038,0.013,0.995
5711.47,-0.089,0.038,0.013,0.995
5711.65,-0.089,0.038,0.013,0.995
5711.83,-0.089,0.038,0.013,0.995
5712.2,-0.089,0.038,0.013,0.995
5712.2,-0.089,0.038,0.013,0.995
5712.38,-0.089,0.038,0.013,0.995
5712.56,-0.089,0.038,0.013,0.995
5713.84,-0.089,0.038,0.013,0.995
5714.2,-0.089,0.038,0.013,0.995
5714.2,-0.089,0.038,0.013,0.995
5714.39,-0.089,0.038,0.013,0.995
5714.57,-0.089,0.038,0.013,0.995
5714.75,-0.089,0.038,0.013,0.995
5714.93,-0.089,0.038,0.013,0.995
5715.12,-0.089,0.038,0.013,0.995
5715.3,-0.089,0.038,0.013,0.995
5715.48,-0.089,0.038,0.013,0.995
5715.66,-0.089,0.038,0.013,0.995
5715.84,-0.089,0.038,0.013,0.995
5716.3,-0.089,0.038,0.013,0.995
5716.21,-0.089,0.038,0.013,0.995
5716.39,-0.089,0.038,0.013,0.995
5716.57,-0.089,0.038,0.013,0.995
5716.76,-0.089,0.038,0.013,0.995
5716.94,-0.089,0.038,0.013,0.995
5717.12,-0.089,0.038,0.013,0.995
5717.3,-0.089,0.038,0.013,0.995
5717.49,-0.089,0.038,0.013,0.995
5718.76,-0.089,0.038,0.013,0.995
5719.31,-0.089,0.038,0.013,0.995
5719.49,-0.089,0.038,0.013,0.995
5719.67,-0.089,0.038,0.013,0.995
5719.86,-0.089,0.038,0.013,0.995
5720.4,-0.089,0.038,0.013,0.995
5720.22,-0.089,0.038,0.013,0.995
5721.13,-0.089,0.038,0.013,0.995
5721.31,-0.089,0.038,0.013,0.995
5721.5,-0.089,0.038,0.013,0.995
5721.68,-0.089,0.038,0.013,0.995
5721.86,-0.09,0.038,0.013,0.995
5722.4,-0.09,0.038,0.013,0.995
5722.22,-0.09,0.038,0.013,0.995
5722.41,-0.09,0.038,0.013,0.995
5722.59,-0.09,0.038,0.013,0.995
5722.77,-0.089,0.038,0.013,0.995
5722.95,-0.089,0.038,0.013,0.995
5723.14,-0.089,0.038,0.013,0.995
5723.32,-0.089,0.038,0.013,0.995
5723.5,-0.09,0.038,0.013,0.995
5723.68,-0.09,0.038,0.013,0.995
5724.59,-0.089,0.038,0.013,0.995
5724.78,-0.089,0.038,0.013,0.995
5724.96,-0.089,0.038,0.013,0.995
5725.14,-0.09,0.038,0.013,0.995
5725.32,-0.089,0.038,0.013,0.995
5725.51,-0.089,0.038,0.013,0.995
5725.69,-0.09,0.038,0.013,0.995
5725.87,-0.09,0.038,0.013,0.995
5726.5,-0.089,0.038,0.013,0.995
5726.23,-0.09,0.038,0.013,0.995
5726.96,-0.089,0.038,0.013,0.995
5727.15,-0.089,0.038,0.013,0.995
5727.33,-0.09,0.038,0.013,0.995
5727.51,-0.09,0.038,0.013,0.995
5727.69,-0.09,0.038,0.013,0.995
5727.88,-0.09,0.038,0.013,0.995
5728.6,-0.09,0.038,0.013,0.995
5728.24,-0.09,0.038,0.013,0.995
5728.42,-0.089,0.038,0.013,0.995
5728.61,-0.089,0.038,0.013,0.995
5728.79,-0.089,0.038,0.013,0.995
5728.97,-0.089,0.038,0.013,0.995
5729.15,-0.089,0.038,0.013,0.995
5729.33,-0.089,0.038,0.013,0.995
5729.52,-0.089,0.038,0.013,0.995
5729.7,-0.09,0.038,0.013,0.995
5729.88,-0.09,0.038,0.013,0.995
5730.6,-0.089,0.038,0.013,0.995
5730.25,-0.09,0.038,0.013,0.995
5730.43,-0.089,0.038,0.013,0.995
5730.61,-0.089,0.038,0.013,0.995
5730.79,-0.089,0.038,0.013,0.995
5730.97,-0.089,0.038,0.013,0.995
5731.16,-0.089,0.038,0.013,0.995
5731.34,-0.089,0.038,0.013,0.995
5731.52,-0.089,0.038,0.013,0.995
5731.7,-0.089,0.038,0.013,0.995
5731.89,-0.089,0.038,0.013,0.995
5732.7,-0.089,0.038,0.013,0.995
5732.25,-0.089,0.038,0.013,0.995
5732.43,-0.089,0.038,0.013,0.995
5732.62,-0.089,0.038,0.013,0.995
5732.8,-0.089,0.038,0.013,0.995
5732.98,-0.089,0.038,0.013,0.995
5733.16,-0.089,0.038,0.013,0.995
5733.34,-0.089,0.038,0.013,0.995
5733.53,-0.089,0.038,0.013,0.995
5733.71,-0.089,0.038,0.013,0.995
5733.89,-0.089,0.038,0.013,0.995
5734.7,-0.089,0.038,0.013,0.995
5734.26,-0.089,0.038,0.013,0.995
5734.44,-0.089,0.038,0.013,0.995
5734.62,-0.089,0.038,0.013,0.995
5734.8,-0.089,0.038,0.013,0.995
5734.99,-0.089,0.038,0.013,0.995
5735.17,-0.089,0.038,0.013,0.995
5735.9,-0.089,0.038,0.013,0.995
5736.8,-0.089,0.038,0.013,0.995
5736.26,-0.089,0.038,0.013,0.995
5736.44,-0.089,0.038,0.013,0.995
5736.63,-0.089,0.038,0.013,0.995
5736.81,-0.089,0.038,0.013,0.995
5736.99,-0.089,0.038,0.013,0.995
5737.17,-0.089,0.038,0.013,0.995
5737.36,-0.089,0.038,0.013,0.995
5737.54,-0.089,0.038,0.013,0.995
5737.72,-0.089,0.038,0.013,0.995
5737.9,-0.089,0.038,0.013,0.995
5738.8,-0.089,0.038,0.013,0.995
5738.27,-0.089,0.038,0.013,0.995
5738.45,-0.089,0.038,0.013,0.995
5738.63,-0.089,0.038,0.013,0.995
