timestamp,pitch,yaw,roll
58285.6,-0.034,0.173,-0.037
58285.25,-0.026,0.17,-0.031
58285.43,-0.014,0.166,-0.021
58285.61,-0.016,0.164,-0.022
58285.79,-0.025,0.166,-0.019
58285.98,-0.027,0.17,-0.033
58291.63,-0.015,0.165,-0.018
58291.81,-0.013,0.165,-0.018
58291.99,-0.013,0.166,-0.017
58292.17,-0.014,0.167,-0.013
58292.35,-0.005,0.17,-0.016
58292.54,-0.007,0.171,-0.012
58292.72,-0.009,0.171,-0.021
58292.9,-0.005,0.173,-0.016
58293.8,-0.003,0.175,-0.017
58293.27,-0.013,0.174,-0.022
58293.45,-0.004,0.176,-0.029
58299.83,-0.036,0.162,-0.047
58300.1,-0.017,0.16,-0.038
58300.19,-0.026,0.161,-0.036
58300.37,-0.029,0.163,-0.052
58300.55,-0.034,0.165,-0.045
58300.74,-0.048,0.163,-0.042
58300.92,-0.047,0.161,-0.03
58301.1,-0.044,0.163,-0.03
58301.28,-0.045,0.164,-0.041
58301.47,-0.046,0.163,-0.036
58301.65,-0.038,0.166,-0.038
58301.83,-0.043,0.168,-0.04
58302.1,-0.039,0.168,-0.038
58302.2,-0.04,0.168,-0.02
58302.38,-0.034,0.166,-0.049
58302.56,-0.041,0.164,-0.04
58302.74,-0.045,0.166,-0.03
58302.92,-0.042,0.165,-0.037
58303.11,-0.042,0.165,-0.042
58303.29,-0.035,0.165,-0.03
58303.47,-0.032,0.166,-0.035
58303.65,-0.033,0.167,-0.038
58303.84,-0.039,0.166,-0.019
58304.2,-0.034,0.167,-0.028
58304.2,-0.034,0.168,-0.025
58304.38,-0.042,0.172,-0.041
58304.56,-0.034,0.173,-0.038
58311.67,-0.004,0.175,-0.017
58311.85,-0.002,0.177,-0.019
58312.4,-0.01,0.179,-0.007
58312.22,-0.019,0.182,-0.008
58312.4,-0.013,0.179,-0.028
58312.58,-0.01,0.178,-0.009
58312.77,0.004,0.178,-0.008
58312.95,-0.007,0.181,-0.011
58313.13,-0.009,0.185,-0.011
58313.31,-0.011,0.187,-0.003
58313.49,-0.015,0.189,-0.013
58321.33,-0.075,0.18,-0.038
58321.51,-0.06,0.178,-0.043
58321.7,-0.078,0.175,-0.043
58321.88,-0.09,0.174,-0.048
58322.6,-0.085,0.176,-0.052
58322.24,-0.065,0.177,-0.046
58322.42,-0.038,0.179,-0.039
58322.61,-0.025,0.181,-0.033
58322.79,-0.066,0.184,-0.05
58322.97,-0.077,0.185,-0.054
58323.15,-0.056,0.185,-0.043
58323.34,-0.035,0.186,-0.031
58324.98,-0.048,0.178,-0.04
58325.16,-0.031,0.178,-0.05
58325.34,-0.04,0.178,-0.039
58325.52,-0.084,0.177,-0.07
58325.71,-0.137,0.178,-0.1
58325.89,-0.123,0.176,-0.094
58326.7,-0.109,0.177,-0.077
58326.25,-0.087,0.177,-0.065
58326.43,-0.048,0.174,-0.048
58326.62,-0.017,0.175,-0.027
58326.8,-0.0,0.181,-0.014
58326.98,0.013,0.183,-0.006
58327.16,0.016,0.184,-0.011
58327.35,0.017,0.186,-0.004
58327.53,0.026,0.188,-0.004
58327.71,0.013,0.189,-0.014
58327.89,0.027,0.189,-0.006
58328.7,0.03,0.191,0.0
58328.26,-0.013,0.192,-0.025
58328.44,-0.042,0.194,-0.047
58328.62,-0.059,0.194,-0.065
58328.8,-0.089,0.195,-0.072
58328.99,-0.077,0.192,-0.072
58329.17,-0.072,0.192,-0.057
58329.35,-0.061,0.19,-0.061
58329.53,-0.066,0.189,-0.053
58329.71,-0.04,0.187,-0.047
58329.9,-0.025,0.187,-0.042
58330.8,-0.004,0.188,-0.021
58330.26,-0.018,0.187,-0.024
58330.44,-0.021,0.185,-0.027
58330.63,-0.054,0.186,-0.046
58330.81,-0.03,0.183,-0.041
58330.99,-0.017,0.182,-0.032
58331.17,-0.066,0.187,-0.059
58331.36,-0.071,0.182,-0.057
58331.54,-0.081,0.183,-0.058
58332.8,-0.048,0.182,-0.047
58332.27,-0.053,0.183,-0.045
58332.45,-0.071,0.183,-0.055
58332.63,-0.045,0.184,-0.047
58332.81,-0.066,0.184,-0.036
58333.0,-0.032,0.185,-0.027
58333.18,-0.004,0.187,-0.011
58333.36,0.009,0.191,-0.006
58333.54,0.003,0.19,-0.002
58333.72,0.018,0.189,0.007
58333.91,0.002,0.191,-0.018
58334.9,0.002,0.192,-0.002
58334.27,0.006,0.191,-0.001
58334.45,0.009,0.193,0.0
58334.64,0.005,0.191,-0.003
58334.82,0.003,0.187,-0.02
58335.0,0.016,0.188,-0.002
58335.18,-0.005,0.19,-0.036
58335.36,0.006,0.188,-0.003
58335.55,0.032,0.189,-0.004
58335.73,-0.007,0.196,0.004
58335.91,0.007,0.194,-0.027
58336.9,-0.004,0.195,0.008
58336.28,0.035,0.198,-0.015
58336.46,0.009,0.2,-0.001
58336.64,0.023,0.193,-0.025
58336.82,0.002,0.19,-0.012
58337.0,0.029,0.19,0.001
58337.19,-0.011,0.189,0.012
58337.37,0.038,0.194,-0.017
58337.55,0.001,0.195,-0.003
58337.73,0.024,0.194,-0.015
58337.92,0.01,0.199,-0.009
58338.1,0.01,0.197,-0.0
58338.46,0.005,0.192,-0.003
58338.64,-0.002,0.195,-0.012
58338.83,0.0,0.197,-0.011
58339.1,-0.005,0.197,0.003
58339.19,0.002,0.195,-0.008
58339.37,0.008,0.2,-0.0
58339.56,0.003,0.197,0.0
58339.74,0.006,0.195,-0.002
58339.92,0.019,0.192,-0.024
58340.1,0.014,0.194,-0.007
58340.28,-0.004,0.197,-0.016
58340.47,0.011,0.199,-0.024
58340.65,-0.008,0.196,-0.001
58340.83,-0.013,0.199,-0.021
58341.1,-0.012,0.197,-0.018
58341.2,-0.044,0.199,-0.033
58341.38,-0.036,0.199,-0.028
58341.56,-0.048,0.202,-0.022
58341.74,-0.057,0.2,-0.039
58341.93,-0.056,0.2,-0.043
58342.11,-0.036,0.202,-0.029
58342.29,-0.019,0.202,-0.016
58342.47,-0.006,0.2,-0.014
58342.65,-0.018,0.198,-0.013
58342.84,-0.012,0.196,-0.025
58343.57,-0.086,0.199,-0.059
58343.75,-0.114,0.195,-0.073
58343.93,-0.121,0.195,-0.078
58344.11,-0.132,0.192,-0.071
58344.29,-0.153,0.197,-0.097
58344.48,-0.148,0.194,-0.103
58344.66,-0.157,0.192,-0.095
58344.84,-0.135,0.192,-0.082
58345.2,-0.137,0.196,-0.103
58345.21,-0.139,0.187,-0.071
58351.58,-0.058,0.208,-0.03
58351.76,-0.053,0.206,-0.037
58351.95,-0.061,0.205,-0.035
58352.13,-0.063,0.206,-0.043
58352.31,-0.066,0.204,-0.045
58352.49,-0.08,0.208,-0.049
58352.68,-0.077,0.206,-0.048
58352.86,-0.09,0.204,-0.05
58353.4,-0.078,0.206,-0.056
58353.22,-0.077,0.204,-0.042
58353.4,-0.065,0.207,-0.05
58353.59,-0.064,0.205,-0.029
58353.77,-0.073,0.207,-0.035
58353.95,-0.074,0.206,-0.044
58356.87,-0.081,0.204,-0.059
58357.5,-0.082,0.203,-0.047
58357.23,-0.074,0.201,-0.049
58357.41,-0.068,0.204,-0.041
58357.6,-0.075,0.203,-0.049
58357.78,-0.059,0.2,-0.05
58357.96,-0.08,0.202,-0.045
58358.14,-0.07,0.2,-0.054
58358.32,-0.099,0.2,-0.06
58358.51,-0.082,0.197,-0.059
58358.69,-0.089,0.198,-0.05
58358.87,-0.084,0.2,-0.055
58359.5,-0.089,0.203,-0.062
58359.24,-0.09,0.206,-0.042
58359.42,-0.056,0.21,-0.057
58359.6,-0.081,0.212,-0.044
58359.78,-0.073,0.207,-0.044
58361.42,-0.066,0.206,-0.046
58361.6,-0.084,0.207,-0.047
58361.79,-0.078,0.208,-0.045
58361.97,-0.08,0.206,-0.052
58362.15,-0.086,0.204,-0.048
58362.33,-0.092,0.202,-0.048
58362.52,-0.068,0.205,-0.051
58362.7,-0.059,0.206,-0.031
58362.88,-0.065,0.206,-0.049
58363.6,-0.064,0.208,-0.042
58370.9,-0.039,0.202,-0.022
58371.8,-0.043,0.201,-0.025
58371.26,-0.03,0.2,-0.032
58371.44,-0.043,0.203,-0.041
58371.63,-0.073,0.199,-0.036
58371.81,-0.059,0.197,-0.057
58371.99,-0.069,0.195,-0.059
58372.17,-0.056,0.196,-0.045
58372.35,-0.067,0.199,-0.047
58372.54,-0.05,0.197,-0.042
58372.72,-0.051,0.196,-0.053
58372.9,-0.065,0.195,-0.037
58373.8,-0.067,0.194,-0.044
58373.27,-0.092,0.194,-0.053
58373.45,-0.079,0.194,-0.071
58375.45,-0.064,0.203,-0.041
58375.63,-0.071,0.202,-0.045
58375.82,-0.062,0.198,-0.032
58376.0,-0.07,0.202,-0.052
58376.18,-0.056,0.199,-0.032
58376.36,-0.085,0.201,-0.041
58376.55,-0.057,0.198,-0.05
58376.73,-0.063,0.197,-0.029
58376.91,-0.038,0.196,-0.028
58377.9,-0.051,0.196,-0.03
58377.27,-0.052,0.194,-0.024
58377.46,-0.054,0.197,-0.02
58379.28,-0.115,0.209,-0.059
58379.46,-0.09,0.209,-0.056
58379.64,-0.095,0.204,-0.06
58379.83,-0.051,0.203,-0.044
58380.1,-0.058,0.204,-0.037
58380.19,-0.052,0.201,-0.047
58380.37,-0.075,0.202,-0.058
58380.55,-0.091,0.202,-0.057
58380.74,-0.098,0.2,-0.067
58380.92,-0.091,0.196,-0.058
58381.1,-0.078,0.198,-0.051
58381.28,-0.072,0.198,-0.043
58381.47,-0.074,0.202,-0.045
58381.65,-0.074,0.201,-0.048
58381.83,-0.062,0.201,-0.041
58382.1,-0.052,0.2,-0.036
58382.19,-0.056,0.199,-0.048
58382.38,-0.063,0.199,-0.048
58382.56,-0.078,0.2,-0.036
58382.74,-0.075,0.202,-0.051
58382.92,-0.083,0.202,-0.058
58383.11,-0.091,0.2,-0.068
58390.21,-0.064,0.195,-0.044
58390.39,-0.061,0.196,-0.043
58390.58,-0.064,0.2,-0.046
58390.76,-0.051,0.197,-0.038
58390.94,-0.042,0.201,-0.024
58391.12,-0.045,0.202,-0.037
58391.31,-0.051,0.2,-0.044
58391.49,-0.042,0.204,-0.025
58391.67,-0.031,0.204,-0.043
58391.85,-0.039,0.204,-0.015
58399.14,-0.01,0.214,-0.015
58399.32,-0.018,0.213,-0.016
58399.51,-0.01,0.211,-0.019
58399.69,-0.03,0.213,-0.028
58399.87,-0.023,0.211,-0.029
58400.5,-0.034,0.212,-0.021
58400.23,-0.005,0.211,-0.025
58400.42,-0.001,0.218,-0.009
58400.6,-0.003,0.219,-0.019
58400.78,-0.002,0.219,0.004
58408.43,-0.001,0.213,-0.03
58408.62,-0.035,0.217,0.005
58408.8,-0.011,0.211,-0.038
58408.98,-0.023,0.207,0.0
58409.16,-0.01,0.207,-0.027
58409.34,-0.027,0.204,-0.007
58409.53,-0.016,0.208,-0.015
58409.71,-0.031,0.208,-0.013
58409.89,-0.002,0.211,-0.013
58410.7,-0.023,0.211,-0.029
58410.26,-0.01,0.213,-0.026
58410.44,-0.028,0.211,-0.018
58410.62,-0.025,0.213,-0.041
58410.8,-0.047,0.217,-0.023
58410.98,-0.061,0.222,-0.037
58411.17,-0.076,0.222,-0.064
58411.35,-0.057,0.219,-0.041
58411.53,-0.08,0.22,-0.061
58411.71,-0.082,0.222,-0.05
58411.9,-0.066,0.222,-0.025
58412.8,-0.091,0.234,-0.069
58412.26,-0.091,0.226,-0.052
58412.44,-0.075,0.225,-0.019
58412.62,-0.098,0.224,-0.066
58412.81,-0.09,0.218,-0.033
58412.99,-0.097,0.216,-0.05
58413.17,-0.088,0.215,-0.042
58413.35,-0.073,0.215,-0.045
58413.54,-0.064,0.213,-0.031
58413.72,-0.047,0.215,-0.035
58417.0,-0.053,0.214,-0.067
58417.18,-0.067,0.217,-0.018
58417.36,-0.052,0.226,-0.036
58417.54,-0.042,0.222,-0.04
58417.73,-0.037,0.224,-0.033
58417.91,-0.032,0.223,-0.029
58418.9,-0.014,0.222,-0.007
58418.27,-0.055,0.226,-0.024
58418.45,-0.028,0.222,-0.05
58418.64,-0.042,0.22,-0.033
58418.82,-0.023,0.217,-0.016
58419.0,-0.058,0.222,-0.047
58421.19,0.0,0.212,-0.001
58421.37,0.0,0.209,0.0
58421.55,0.003,0.212,-0.0
58421.73,-0.01,0.213,-0.005
58421.92,-0.023,0.211,-0.01
58422.1,-0.02,0.21,-0.022
58422.28,-0.028,0.209,-0.022
58422.46,-0.027,0.208,-0.017
58422.65,-0.058,0.207,-0.03
58422.83,-0.064,0.206,-0.026
58423.1,-0.079,0.202,-0.043
58436.67,-0.041,0.216,-0.038
58436.86,-0.037,0.215,-0.019
58437.4,-0.051,0.217,-0.035
58437.22,-0.069,0.216,-0.05
58437.4,-0.066,0.214,-0.034
58437.59,-0.06,0.214,-0.035
58437.77,-0.062,0.216,-0.031
58437.95,-0.069,0.215,-0.047
58438.13,-0.063,0.216,-0.033
58438.31,-0.069,0.217,-0.032
58438.5,-0.054,0.219,-0.033
58438.68,-0.059,0.22,-0.036
58438.86,-0.051,0.222,-0.038
58439.4,-0.107,0.224,-0.038
58439.23,-0.099,0.222,-0.054
58439.41,-0.106,0.223,-0.058
58439.59,-0.089,0.227,-0.042
58439.77,-0.091,0.228,-0.058
58439.95,-0.075,0.228,-0.034
58441.23,-0.056,0.222,-0.033
58441.41,-0.046,0.224,-0.034
