timestamp,qx,qy,qz,qw
168.9,-0.092,0.041,0.015,0.994
168.27,-0.092,0.041,0.015,0.994
168.46,-0.092,0.041,0.015,0.994
168.64,-0.092,0.041,0.015,0.994
168.82,-0.092,0.041,0.015,0.994
169.0,-0.092,0.041,0.015,0.994
169.19,-0.092,0.041,0.015,0.994
169.37,-0.092,0.041,0.015,0.994
169.55,-0.092,0.041,0.015,0.994
169.73,-0.091,0.041,0.015,0.994
169.91,-0.091,0.041,0.015,0.994
170.1,-0.092,0.041,0.015,0.994
170.28,-0.092,0.041,0.015,0.994
170.46,-0.092,0.041,0.015,0.994
170.64,-0.092,0.041,0.015,0.994
170.83,-0.092,0.041,0.015,0.994
171.1,-0.092,0.041,0.015,0.994
171.19,-0.092,0.041,0.015,0.994
171.37,-0.092,0.041,0.015,0.994
171.56,-0.092,0.041,0.015,0.994
171.74,-0.092,0.041,0.015,0.994
171.92,-0.092,0.041,0.015,0.994
172.1,-0.092,0.041,0.015,0.994
172.28,-0.091,0.041,0.015,0.994
172.47,-0.092,0.04,0.015,0.994
172.65,-0.092,0.041,0.015,0.994
172.83,-0.092,0.041,0.015,0.994
173.1,-0.092,0.041,0.015,0.994
173.2,-0.092,0.041,0.015,0.994
173.38,-0.092,0.041,0.015,0.994
173.56,-0.092,0.041,0.015,0.994
173.74,-0.092,0.041,0.015,0.994
173.92,-0.092,0.041,0.015,0.994
174.11,-0.092,0.041,0.015,0.994
174.29,-0.092,0.041,0.015,0.994
174.47,-0.092,0.041,0.015,0.994
174.65,-0.092,0.041,0.015,0.994
174.84,-0.092,0.041,0.015,0.994
175.2,-0.091,0.041,0.015,0.994
175.2,-0.091,0.041,0.015,0.994
175.38,-0.091,0.041,0.015,0.994
175.57,-0.091,0.041,0.015,0.994
175.75,-0.091,0.041,0.015,0.994
175.93,-0.091,0.041,0.015,0.994
176.11,-0.091,0.041,0.015,0.994
176.29,-0.09,0.041,0.015,0.994
176.48,-0.09,0.041,0.015,0.994
176.66,-0.091,0.041,0.015,0.994
176.84,-0.091,0.041,0.015,0.994
177.2,-0.091,0.041,0.015,0.994
177.21,-0.091,0.041,0.015,0.994
177.39,-0.091,0.041,0.015,0.994
177.57,-0.091,0.041,0.015,0.994
177.75,-0.091,0.041,0.015,0.994
177.94,-0.091,0.041,0.015,0.994
178.12,-0.091,0.041,0.015,0.994
178.3,-0.091,0.041,0.015,0.994
178.48,-0.091,0.041,0.015,0.994
178.66,-0.091,0.041,0.015,0.994
178.85,-0.092,0.041,0.015,0.994
179.3,-0.092,0.041,0.015,0.994
179.21,-0.091,0.041,0.015,0.994
179.39,-0.091,0.041,0.015,0.994
179.58,-0.091,0.041,0.015,0.994
179.76,-0.091,0.041,0.015,0.994
179.94,-0.091,0.041,0.015,0.994
180.12,-0.091,0.041,0.015,0.994
180.31,-0.091,0.041,0.015,0.994
180.49,-0.091,0.041,0.015,0.994
180.67,-0.091,0.041,0.015,0.994
180.85,-0.091,0.041,0.015,0.994
181.3,-0.091,0.041,0.015,0.994
181.22,-0.092,0.041,0.015,0.994
181.4,-0.092,0.041,0.015,0.994
181.58,-0.092,0.041,0.015,0.994
181.76,-0.092,0.041,0.015,0.994
181.95,-0.092,0.041,0.015,0.994
182.13,-0.092,0.041,0.015,0.994
182.31,-0.092,0.041,0.015,0.994
182.49,-0.092,0.041,0.015,0.994
182.68,-0.092,0.041,0.015,0.994
182.86,-0.092,0.041,0.015,0.994
183.4,-0.092,0.041,0.015,0.994
183.22,-0.092,0.041,0.015,0.994
183.4,-0.092,0.041,0.015,0.994
183.59,-0.092,0.041,0.015,0.994
183.77,-0.092,0.041,0.015,0.994
183.95,-0.092,0.041,0.015,0.994
184.13,-0.092,0.041,0.015,0.994
184.32,-0.092,0.041,0.015,0.994
184.5,-0.092,0.041,0.015,0.994
184.68,-0.092,0.041,0.015,0.994
184.86,-0.092,0.041,0.015,0.994
185.5,-0.091,0.041,0.015,0.994
185.23,-0.091,0.041,0.015,0.994
185.41,-0.091,0.041,0.015,0.994
185.59,-0.091,0.041,0.015,0.994
185.77,-0.091,0.041,0.015,0.994
185.96,-0.091,0.041,0.015,0.994
186.14,-0.091,0.041,0.015,0.994
186.32,-0.091,0.041,0.015,0.994
186.5,-0.091,0.041,0.015,0.994
186.69,-0.091,0.041,0.015,0.994
186.87,-0.091,0.041,0.015,0.994
187.5,-0.091,0.041,0.015,0.994
187.23,-0.091,0.041,0.015,0.994
187.42,-0.091,0.041,0.015,0.994
187.6,-0.091,0.041,0.015,0.994
187.78,-0.091,0.041,0.015,0.994
187.96,-0.091,0.041,0.015,0.994
188.14,-0.091,0.041,0.015,0.994
188.33,-0.091,0.041,0.015,0.994
188.51,-0.091,0.041,0.015,0.994
188.69,-0.091,0.041,0.015,0.994
188.87,-0.091,0.041,0.015,0.994
189.6,-0.091,0.041,0.015,0.994
189.24,-0.091,0.041,0.015,0.994
189.42,-0.091,0.041,0.015,0.994
189.6,-0.091,0.041,0.015,0.994
189.79,-0.091,0.041,0.015,0.994
189.97,-0.091,0.041,0.015,0.994
190.15,-0.091,0.041,0.015,0.994
190.33,-0.091,0.041,0.015,0.994
190.51,-0.091,0.041,0.015,0.994
190.7,-0.091,0.041,0.015,0.994
190.88,-0.091,0.041,0.015,0.994
191.6,-0.091,0.041,0.015,0.994
191.24,-0.091,0.041,0.015,0.994
191.43,-0.091,0.041,0.015,0.994
191.61,-0.091,0.041,0.015,0.994
191.79,-0.091,0.041,0.015,0.994
191.97,-0.091,0.041,0.015,0.994
192.15,-0.091,0.041,0.015,0.994
192.34,-0.091,0.041,0.015,0.994
192.52,-0.091,0.041,0.015,0.994
192.7,-0.091,0.041,0.015,0.994
192.88,-0.091,0.041,0.015,0.994
193.7,-0.091,0.041,0.015,0.994
193.25,-0.091,0.041,0.015,0.994
193.43,-0.091,0.041,0.015,0.994
193.61,-0.091,0.041,0.015,0.994
193.8,-0.091,0.041,0.015,0.994
193.98,-0.091,0.041,0.015,0.994
194.16,-0.091,0.041,0.015,0.994
194.34,-0.091,0.041,0.015,0.994
194.52,-0.091,0.041,0.015,0.994
194.71,-0.091,0.041,0.015,0.994
194.89,-0.091,0.041,0.015,0.994
195.7,-0.091,0.041,0.015,0.994
195.25,-0.091,0.041,0.015,0.994
195.44,-0.091,0.041,0.015,0.994
195.62,-0.092,0.041,0.015,0.994
195.8,-0.092,0.041,0.015,0.994
195.98,-0.092,0.041,0.015,0.994
196.17,-0.092,0.041,0.015,0.994
196.35,-0.092,0.041,0.015,0.994
196.53,-0.092,0.041,0.016,0.994
196.71,-0.092,0.041,0.016,0.994
196.89,-0.092,0.041,0.016,0.994
197.8,-0.092,0.041,0.015,0.994
197.26,-0.092,0.041,0.016,0.994
197.44,-0.092,0.041,0.016,0.994
197.62,-0.091,0.041,0.016,0.994
197.81,-0.091,0.041,0.016,0.994
197.99,-0.091,0.041,0.016,0.994
198.17,-0.091,0.041,0.016,0.994
198.35,-0.091,0.041,0.016,0.994
198.54,-0.091,0.041,0.016,0.994
198.72,-0.091,0.041,0.016,0.994
198.9,-0.091,0.041,0.016,0.994
199.8,-0.091,0.041,0.016,0.994
199.26,-0.091,0.041,0.016,0.994
199.45,-0.091,0.041,0.016,0.994
199.63,-0.091,0.041,0.016,0.994
199.81,-0.091,0.041,0.016,0.994
199.99,-0.091,0.041,0.016,0.994
200.18,-0.091,0.041,0.016,0.994
200.36,-0.092,0.041,0.016,0.994
200.54,-0.092,0.041,0.016,0.994
200.72,-0.092,0.041,0.016,0.994
203.28,-0.092,0.041,0.015,0.994
203.46,-0.092,0.041,0.015,0.994
203.64,-0.092,0.041,0.015,0.994
203.82,-0.092,0.041,0.015,0.994
204.0,-0.092,0.041,0.015,0.994
204.19,-0.092,0.041,0.015,0.994
204.37,-0.092,0.041,0.015,0.994
204.55,-0.091,0.041,0.015,0.994
204.73,-0.091,0.041,0.015,0.994
204.92,-0.091,0.041,0.015,0.994
205.1,-0.091,0.041,0.015,0.994
205.28,-0.091,0.041,0.015,0.994
205.46,-0.091,0.041,0.015,0.994
205.65,-0.091,0.041,0.015,0.994
205.83,-0.091,0.041,0.015,0.994
206.1,-0.091,0.041,0.015,0.994
206.19,-0.091,0.041,0.015,0.994
206.37,-0.091,0.041,0.015,0.994
206.56,-0.091,0.041,0.015,0.994
206.74,-0.091,0.041,0.015,0.994
206.92,-0.091,0.041,0.015,0.994
207.1,-0.091,0.041,0.015,0.994
207.29,-0.091,0.041,0.015,0.994
207.47,-0.091,0.041,0.015,0.994
207.65,-0.091,0.041,0.015,0.994
207.83,-0.091,0.041,0.015,0.994
208.1,-0.091,0.041,0.015,0.994
208.2,-0.091,0.041,0.015,0.994
208.38,-0.091,0.041,0.015,0.994
208.56,-0.091,0.041,0.015,0.994
208.74,-0.091,0.041,0.015,0.994
208.93,-0.091,0.041,0.015,0.994
209.11,-0.091,0.041,0.015,0.994
209.29,-0.091,0.041,0.015,0.994
209.47,-0.091,0.041,0.015,0.994
209.66,-0.091,0.041,0.015,0.994
209.84,-0.091,0.041,0.015,0.994
210.2,-0.091,0.041,0.015,0.994
210.2,-0.091,0.041,0.015,0.994
210.38,-0.091,0.041,0.015,0.994
210.57,-0.091,0.041,0.015,0.994
210.75,-0.091,0.041,0.015,0.994
210.93,-0.091,0.041,0.015,0.994
211.11,-0.091,0.041,0.015,0.994
211.3,-0.091,0.041,0.015,0.994
211.48,-0.091,0.041,0.016,0.994
211.66,-0.091,0.041,0.016,0.994
211.84,-0.091,0.041,0.016,0.994
212.3,-0.091,0.041,0.016,0.994
212.21,-0.091,0.041,0.016,0.994
212.39,-0.091,0.041,0.016,0.994
212.57,-0.091,0.041,0.016,0.994
212.76,-0.092,0.041,0.016,0.994
212.94,-0.091,0.041,0.016,0.994
213.12,-0.091,0.041,0.016,0.994
213.3,-0.091,0.041,0.016,0.994
213.48,-0.091,0.041,0.016,0.994
213.67,-0.091,0.041,0.016,0.994
213.85,-0.091,0.041,0.016,0.994
214.3,-0.091,0.041,0.016,0.994
214.21,-0.091,0.041,0.016,0.994
214.4,-0.091,0.041,0.016,0.994
214.58,-0.091,0.041,0.016,0.994
214.76,-0.091,0.041,0.016,0.994
214.94,-0.091,0.041,0.016,0.994
215.13,-0.091,0.041,0.016,0.994
215.31,-0.091,0.041,0.016,0.994
215.49,-0.092,0.041,0.016,0.994
215.67,-0.091,0.041,0.016,0.994
215.85,-0.091,0.041,0.016,0.994
216.4,-0.091,0.041,0.016,0.994
216.22,-0.092,0.041,0.016,0.994
216.4,-0.092,0.041,0.016,0.994
216.58,-0.092,0.041,0.016,0.994
216.77,-0.092,0.041,0.016,0.994
216.95,-0.092,0.041,0.016,0.994
217.13,-0.092,0.041,0.016,0.994
217.31,-0.091,0.041,0.016,0.994
217.5,-0.091,0.041,0.016,0.994
217.68,-0.091,0.041,0.016,0.994
217.86,-0.091,0.041,0.016,0.994
218.4,-0.091,0.041,0.016,0.994
218.23,-0.091,0.041,0.016,0.994
218.41,-0.091,0.041,0.016,0.994
218.59,-0.091,0.041,0.016,0.994
218.77,-0.091,0.041,0.016,0.994
218.95,-0.092,0.041,0.016,0.994
219.14,-0.092,0.041,0.016,0.994
219.32,-0.092,0.041,0.016,0.994
219.5,-0.092,0.041,0.016,0.994
219.68,-0.092,0.041,0.016,0.994
219.87,-0.092,0.041,0.016,0.994
220.5,-0.092,0.041,0.016,0.994
220.23,-0.092,0.041,0.016,0.994
220.41,-0.092,0.041,0.016,0.994
220.6,-0.092,0.041,0.016,0.994
220.78,-0.091,0.041,0.016,0.994
220.96,-0.091,0.041,0.016,0.994
221.14,-0.091,0.041,0.016,0.994
221.32,-0.091,0.041,0.016,0.994
221.51,-0.091,0.041,0.016,0.994
221.69,-0.091,0.041,0.016,0.994
221.87,-0.091,0.041,0.016,0.994
222.5,-0.091,0.041,0.016,0.994
222.24,-0.091,0.041,0.016,0.994
222.42,-0.091,0.041,0.016,0.994
222.6,-0.091,0.041,0.016,0.994
222.78,-0.092,0.041,0.016,0.994
222.97,-0.091,0.041,0.016,0.994
223.15,-0.091,0.041,0.016,0.994
223.33,-0.091,0.041,0.016,0.994
223.51,-0.092,0.041,0.016,0.994
223.69,-0.092,0.041,0.016,0.994
223.88,-0.092,0.041,0.016,0.994
224.6,-0.092,0.041,0.016,0.994
224.24,-0.092,0.041,0.016,0.994
224.42,-0.092,0.041,0.016,0.994
224.61,-0.092,0.041,0.016,0.994
224.79,-0.092,0.041,0.016,0.994
224.97,-0.092,0.041,0.016,0.994
225.15,-0.092,0.041,0.016,0.994
225.34,-0.092,0.041,0.016,0.994
225.52,-0.092,0.041,0.016,0.994
225.7,-0.092,0.041,0.016,0.994
225.88,-0.092,0.041,0.016,0.994
226.7,-0.091,0.041,0.016,0.994
226.25,-0.091,0.041,0.016,0.994
226.43,-0.091,0.041,0.016,0.994
226.61,-0.091,0.041,0.016,0.994
226.79,-0.091,0.041,0.016,0.994
226.98,-0.091,0.041,0.016,0.994
227.16,-0.091,0.041,0.016,0.994
227.34,-0.091,0.041,0.016,0.994
227.52,-0.091,0.041,0.016,0.994
227.71,-0.091,0.041,0.016,0.994
227.89,-0.091,0.041,0.016,0.994
228.7,-0.092,0.041,0.016,0.994
228.25,-0.092,0.041,0.016,0.994
228.44,-0.091,0.041,0.016,0.994
228.62,-0.091,0.041,0.016,0.994
228.8,-0.091,0.041,0.016,0.994
228.98,-0.091,0.041,0.016,0.994
229.16,-0.091,0.041,0.016,0.994
229.35,-0.092,0.041,0.016,0.994
229.53,-0.092,0.041,0.016,0.994
229.71,-0.092,0.041,0.016,0.994
229.89,-0.092,0.041,0.016,0.994
230.8,-0.092,0.041,0.016,0.994
230.26,-0.092,0.041,0.016,0.994
230.44,-0.092,0.041,0.016,0.994
230.62,-0.092,0.041,0.016,0.994
230.81,-0.092,0.041,0.016,0.994
230.99,-0.092,0.041,0.016,0.994
231.17,-0.092,0.041,0.016,0.994
231.35,-0.092,0.041,0.016,0.994
231.53,-0.092,0.041,0.016,0.994
231.72,-0.092,0.041,0.016,0.994
231.9,-0.092,0.041,0.016,0.994
232.8,-0.092,0.041,0.016,0.994
232.26,-0.092,0.041,0.016,0.994
232.45,-0.092,0.041,0.016,0.994
232.63,-0.092,0.041,0.016,0.994
232.81,-0.091,0.041,0.016,0.994
232.99,-0.092,0.041,0.016,0.994
233.18,-0.092,0.041,0.016,0.994
233.36,-0.092,0.041,0.016,0.994
233.54,-0.092,0.041,0.016,0.994
233.72,-0.092,0.041,0.016,0.994
233.91,-0.092,0.041,0.016,0.994
234.9,-0.092,0.041,0.016,0.994
234.27,-0.092,0.041,0.016,0.994
234.45,-0.092,0.041,0.016,0.994
234.63,-0.091,0.041,0.016,0.994
234.82,-0.091,0.041,0.016,0.994
235.0,-0.091,0.041,0.016,0.994
235.18,-0.091,0.041,0.016,0.994
235.36,-0.091,0.041,0.016,0.994
235.55,-0.091,0.041,0.016,0.994
235.73,-0.091,0.041,0.016,0.994
235.91,-0.092,0.041,0.016,0.994
236.9,-0.092,0.041,0.016,0.994
236.28,-0.092,0.041,0.016,0.994
236.46,-0.092,0.041,0.016,0.994
236.64,-0.092,0.041,0.016,0.994
236.82,-0.091,0.041,0.016,0.994
237.0,-0.091,0.041,0.016,0.994
237.19,-0.091,0.041,0.016,0.994
237.37,-0.092,0.041,0.016,0.994
237.55,-0.092,0.041,0.016,0.994
237.73,-0.092,0.041,0.016,0.994
237.92,-0.092,0.041,0.016,0.994
238.1,-0.092,0.041,0.016,0.994
238.28,-0.091,0.041,0.016,0.994
238.46,-0.092,0.041,0.016,0.994
238.64,-0.092,0.041,0.016,0.994
238.83,-0.092,0.041,0.016,0.994
239.1,-0.092,0.041,0.016,0.994
239.19,-0.092,0.041,0.016,0.994
239.37,-0.092,0.041,0.016,0.994
239.56,-0.092,0.041,0.016,0.994
239.74,-0.092,0.041,0.016,0.994
239.92,-0.092,0.041,0.016,0.994
240.1,-0.092,0.041,0.016,0.994
240.29,-0.092,0.041,0.016,0.994
240.47,-0.092,0.041,0.016,0.994
240.65,-0.092,0.041,0.016,0.994
240.83,-0.092,0.041,0.016,0.994
241.1,-0.091,0.041,0.016,0.994
241.2,-0.092,0.041,0.016,0.994
241.38,-0.092,0.041,0.016,0.994
241.56,-0.092,0.041,0.016,0.994
241.74,-0.091,0.041,0.016,0.994
241.93,-0.091,0.041,0.016,0.994
242.11,-0.091,0.041,0.016,0.994
242.29,-0.091,0.041,0.016,0.994
242.47,-0.091,0.041,0.016,0.994
242.66,-0.091,0.041,0.016,0.994
242.84,-0.091,0.041,0.016,0.994
243.2,-0.091,0.041,0.016,0.994
243.2,-0.091,0.041,0.016,0.994
243.38,-0.091,0.041,0.016,0.994
249.58,-0.091,0.041,0.016,0.994
249.77,-0.091,0.041,0.016,0.994
249.95,-0.091,0.041,0.016,0.994
250.13,-0.091,0.041,0.016,0.994
250.31,-0.091,0.041,0.016,0.994
250.49,-0.091,0.041,0.016,0.994
250.68,-0.091,0.041,0.016,0.994
250.86,-0.091,0.041,0.016,0.994
251.4,-0.091,0.041,0.016,0.994
251.22,-0.091,0.041,0.016,0.994
251.41,-0.091,0.041,0.016,0.994
251.59,-0.091,0.041,0.016,0.994
251.77,-0.091,0.041,0.016,0.994
251.95,-0.091,0.041,0.016,0.994
252.14,-0.091,0.041,0.016,0.994
252.32,-0.091,0.041,0.016,0.994
252.5,-0.091,0.041,0.016,0.994
252.68,-0.091,0.041,0.016,0.994
252.86,-0.091,0.041,0.016,0.994
253.5,-0.091,0.041,0.016,0.994
253.23,-0.091,0.041,0.016,0.994
253.41,-0.091,0.041,0.016,0.994
253.59,-0.091,0.041,0.016,0.994
253.78,-0.091,0.041,0.016,0.994
253.96,-0.091,0.041,0.016,0.994
254.14,-0.091,0.041,0.016,0.994
254.32,-0.091,0.041,0.016,0.994
254.51,-0.091,0.041,0.016,0.994
254.69,-0.091,0.041,0.016,0.994
254.87,-0.091,0.041,0.016,0.994
255.5,-0.091,0.041,0.016,0.994
255.23,-0.092,0.041,0.016,0.994
255.42,-0.091,0.041,0.016,0.994
255.6,-0.092,0.041,0.016,0.994
255.78,-0.092,0.041,0.016,0.994
255.96,-0.092,0.041,0.016,0.994
256.15,-0.092,0.041,0.016,0.994
256.33,-0.092,0.041,0.016,0.994
256.51,-0.092,0.041,0.016,0.994
256.69,-0.092,0.041,0.016,0.994
256.87,-0.092,0.041,0.016,0.994
257.6,-0.091,0.041,0.016,0.994
257.24,-0.091,0.041,0.016,0.994
257.42,-0.091,0.041,0.016,0.994
257.6,-0.091,0.041,0.016,0.994
257.79,-0.091,0.041,0.016,0.994
257.97,-0.091,0.041,0.016,0.994
258.15,-0.091,0.041,0.016,0.994
258.33,-0.091,0.041,0.016,0.994
258.52,-0.091,0.041,0.016,0.994
258.7,-0.091,0.041,0.016,0.994
258.88,-0.091,0.041,0.016,0.994
259.6,-0.091,0.041,0.016,0.994
259.24,-0.091,0.041,0.016,0.994
259.43,-0.091,0.041,0.016,0.994
259.61,-0.091,0.041,0.016,0.994
259.79,-0.091,0.041,0.016,0.994
259.97,-0.091,0.041,0.016,0.994
260.16,-0.091,0.041,0.016,0.994
260.34,-0.091,0.041,0.016,0.994
260.52,-0.091,0.041,0.016,0.994
260.7,-0.091,0.041,0.016,0.994
260.89,-0.091,0.041,0.016,0.994
261.7,-0.091,0.041,0.016,0.994
261.25,-0.091,0.041,0.016,0.994
261.43,-0.091,0.041,0.016,0.994
261.61,-0.091,0.041,0.016,0.994
261.8,-0.091,0.041,0.016,0.994
261.98,-0.091,0.041,0.016,0.994
262.16,-0.091,0.041,0.016,0.994
262.34,-0.091,0.041,0.016,0.994
262.53,-0.091,0.041,0.016,0.994
262.71,-0.091,0.041,0.016,0.994
262.89,-0.091,0.041,0.016,0.994
263.7,-0.091,0.041,0.016,0.994
263.26,-0.091,0.041,0.016,0.994
263.44,-0.091,0.041,0.016,0.994
263.62,-0.091,0.041,0.016,0.994
263.8,-0.092,0.041,0.016,0.994
263.98,-0.092,0.041,0.016,0.994
264.17,-0.092,0.041,0.016,0.994
264.35,-0.092,0.041,0.016,0.994
264.53,-0.092,0.041,0.016,0.994
264.71,-0.092,0.041,0.016,0.994
264.9,-0.092,0.041,0.016,0.994
265.8,-0.092,0.041,0.016,0.994
265.26,-0.092,0.041,0.016,0.994
265.44,-0.092,0.041,0.016,0.994
265.62,-0.091,0.041,0.016,0.994
265.81,-0.091,0.041,0.016,0.994
265.99,-0.091,0.041,0.016,0.994
266.17,-0.091,0.041,0.016,0.994
266.35,-0.091,0.041,0.016,0.994
266.54,-0.091,0.041,0.016,0.994
266.72,-0.091,0.041,0.016,0.994
266.9,-0.091,0.041,0.016,0.994
267.8,-0.091,0.041,0.016,0.994
267.27,-0.091,0.041,0.016,0.994
267.45,-0.091,0.041,0.016,0.994
267.63,-0.091,0.041,0.016,0.994
267.81,-0.091,0.041,0.016,0.994
267.99,-0.091,0.041,0.016,0.994
268.18,-0.091,0.041,0.016,0.994
268.36,-0.091,0.041,0.016,0.994
268.54,-0.091,0.041,0.016,0.994
