timestamp,pitch,yaw,roll
13.32,-0.04,-24.824,0.011
13.51,-0.063,-24.827,0.015
13.69,-0.051,-24.823,0.0
13.87,-0.082,-24.815,-0.004
14.5,-0.089,-24.817,-0.002
14.24,-0.104,-24.814,-0.0
14.42,-0.087,-24.817,-0.005
14.6,-0.069,-24.818,-0.0
14.78,-0.053,-24.817,-0.0
14.97,-0.034,-24.816,0.009
15.15,-0.026,-24.814,0.007
15.33,-0.03,-24.814,0.024
15.51,-0.03,-24.812,0.011
15.69,-0.049,-24.812,0.01
15.88,-0.075,-24.809,0.016
16.6,-0.049,-24.816,0.0
16.24,-0.06,-24.811,0.01
16.42,-0.051,-24.814,0.005
16.61,-0.042,-24.813,0.01
16.79,-0.046,-24.812,0.013
16.97,-0.05,-24.813,0.017
17.15,-0.062,-24.807,-0.024
17.34,-0.06,-24.804,0.015
17.52,-0.069,-24.806,-0.003
17.7,-0.06,-24.812,0.009
17.88,-0.064,-24.809,0.005
18.6,-0.066,-24.811,0.001
18.25,-0.044,-24.809,0.001
18.43,-0.073,-24.81,0.012
18.61,-0.063,-24.812,0.002
18.79,-0.073,-24.811,0.014
18.98,-0.06,-24.807,0.013
19.16,-0.079,-24.808,0.008
19.34,-0.05,-24.805,0.015
19.52,-0.085,-24.807,0.01
19.71,-0.06,-24.81,0.001
19.89,-0.08,-24.811,0.006
20.7,-0.037,-24.812,0.008
20.25,-0.061,-24.81,0.011
20.43,-0.04,-24.81,0.002
20.62,-0.078,-24.81,0.017
20.8,-0.027,-24.811,0.015
20.98,-0.076,-24.819,-0.006
21.16,-0.012,-24.851,0.007
21.35,-0.059,-24.854,0.017
22.62,-0.074,-24.837,-0.012
22.8,-0.067,-24.836,-0.004
22.99,-0.084,-24.835,0.0
23.17,-0.074,-24.83,0.002
23.35,-0.083,-24.834,-0.027
23.53,-0.082,-24.828,0.002
23.72,-0.067,-24.829,-0.027
23.9,-0.071,-24.831,0.003
24.8,-0.061,-24.828,-0.0
24.26,-0.062,-24.826,0.009
27.73,-0.099,-24.818,-0.006
27.91,-0.094,-24.818,-0.025
28.9,-0.116,-24.816,-0.011
28.27,-0.101,-24.816,-0.018
28.46,-0.104,-24.815,-0.019
28.64,-0.086,-24.817,-0.009
28.82,-0.087,-24.821,-0.003
29.0,-0.069,-24.825,-0.006
29.19,-0.071,-24.825,-0.012
29.37,-0.063,-24.825,-0.005
29.55,-0.06,-24.825,0.003
29.73,-0.036,-24.826,0.007
29.92,-0.049,-24.825,0.014
30.1,-0.036,-24.828,0.008
30.28,-0.034,-24.826,0.01
30.46,-0.043,-24.823,0.008
30.64,-0.041,-24.822,0.001
30.83,-0.045,-24.823,0.01
31.1,-0.044,-24.824,0.016
31.19,-0.042,-24.824,0.01
31.37,-0.041,-24.822,0.013
31.56,-0.034,-24.823,0.008
31.74,-0.038,-24.821,0.008
31.92,-0.03,-24.822,0.021
32.1,-0.027,-24.824,0.012
32.29,-0.036,-24.825,0.009
32.47,-0.038,-24.827,0.013
32.65,4.851,-0.154,-10.508
33.56,-0.077,-24.828,-0.004
33.74,-0.08,-24.826,-0.007
33.93,-0.071,-24.827,-0.003
34.11,-0.075,-24.826,-0.003
34.29,-0.064,-24.822,0.009
34.47,-0.058,-24.821,0.004
34.66,-0.063,-24.821,0.005
34.84,-0.063,-24.823,-0.001
35.2,-0.062,-24.823,-0.0
35.2,-0.052,-24.822,0.012
35.38,-0.023,-24.821,0.015
35.57,-0.01,-24.821,0.025
35.75,-0.006,-24.822,0.029
35.93,-0.008,-24.818,0.024
36.11,-0.0,-24.815,0.014
36.3,-0.016,-24.813,0.03
36.48,-0.008,-24.814,0.03
36.66,-0.011,-24.818,0.031
36.84,-0.004,-24.815,0.031
37.3,-0.011,-24.813,0.028
37.21,-0.019,-24.819,0.014
37.39,-0.03,-24.82,0.02
37.57,-0.026,-24.82,0.018
37.75,-0.021,-24.824,0.012
37.94,-0.024,-24.824,0.017
38.12,-0.016,-24.825,0.014
38.3,-0.011,-24.824,0.022
38.48,-0.02,-24.821,0.015
38.67,-0.011,-24.82,0.013
38.85,-0.022,-24.819,0.026
39.3,-0.022,-24.818,0.023
39.21,-0.021,-24.816,0.02
39.39,-0.021,-24.817,0.02
39.58,-0.028,-24.814,0.024
39.76,-0.026,-24.814,0.003
39.94,-0.04,-24.814,0.017
40.12,-0.029,-24.813,0.006
40.31,-0.032,-24.812,0.006
