timestamp,pitch,yaw,roll
5712.2,-0.31,0.075,0.187
5712.2,-0.32,0.078,0.186
5712.38,-0.334,0.078,0.197
5713.84,-0.325,0.088,0.186
5714.2,-0.328,0.087,0.182
5714.2,-0.32,0.088,0.22
5714.39,-0.312,0.088,0.19
5714.57,-0.314,0.087,0.18
5714.75,-0.342,0.091,0.192
5714.93,-0.317,0.092,0.154
5715.12,-0.332,0.092,0.223
5715.3,-0.326,0.096,0.173
5715.48,-0.317,0.095,0.206
5715.84,-0.325,0.094,0.174
5716.3,-0.339,0.092,0.194
5716.21,-0.318,0.095,0.172
5716.39,-0.308,0.094,0.186
5716.57,-0.344,0.094,0.151
5716.76,-0.302,0.095,0.171
5716.94,-0.33,0.095,0.183
5717.12,-0.315,0.097,0.196
5717.3,-0.31,0.099,0.165
5718.76,-0.298,0.112,0.169
5719.31,-0.326,0.121,0.188
5719.49,-0.319,0.122,0.147
5719.67,-0.343,0.128,0.195
5719.86,-0.319,0.129,0.176
5720.4,-0.332,0.132,0.168
5720.22,-0.345,0.136,0.181
5721.13,-0.317,0.138,0.2
5721.31,-0.304,0.137,0.211
5721.5,-0.324,0.138,0.142
5721.68,-0.328,0.142,0.157
5721.86,-0.336,0.144,0.117
5722.4,-0.323,0.148,0.109
5722.22,-0.344,0.15,0.1
5722.41,-0.331,0.155,0.161
5722.59,-0.311,0.155,0.167
5722.77,-0.352,0.155,0.179
5722.95,-0.315,0.155,0.169
5723.14,-0.352,0.157,0.173
5723.32,-0.299,0.158,0.148
5723.5,-0.344,0.157,0.146
5724.59,-0.316,0.156,0.171
5724.78,-0.337,0.158,0.176
5724.96,-0.337,0.159,0.158
5725.14,-0.32,0.159,0.143
5725.32,-0.32,0.164,0.171
5725.51,-0.325,0.164,0.163
5725.69,-0.32,0.163,0.148
5725.87,-0.306,0.164,0.146
5726.5,-0.314,0.165,0.166
5726.96,-0.33,0.174,0.156
5727.15,-0.311,0.177,0.175
5727.33,-0.332,0.179,0.084
5727.51,-0.337,0.181,0.092
5727.69,-0.316,0.184,0.115
5727.88,-0.337,0.185,0.125
5728.6,-0.311,0.187,0.12
5728.24,-0.317,0.191,0.182
5728.42,-0.35,0.191,0.199
5728.61,-0.319,0.191,0.167
5728.79,-0.32,0.189,0.196
5728.97,-0.339,0.191,0.149
5729.15,-0.328,0.192,0.184
5729.33,-0.33,0.193,0.16
5729.52,-0.335,0.193,0.185
5729.7,-0.319,0.191,0.131
5729.88,-0.308,0.189,0.141
5730.6,-0.324,0.19,0.167
5730.25,-0.316,0.192,0.165
5730.43,-0.341,0.19,0.165
5730.61,-0.328,0.191,0.176
5730.79,-0.311,0.191,0.184
5730.97,-0.314,0.191,0.174
5731.16,-0.311,0.192,0.17
5731.34,-0.315,0.195,0.174
5731.52,-0.313,0.199,0.198
5731.7,-0.318,0.2,0.159
5732.7,-0.314,0.203,0.173
5732.25,-0.294,0.203,0.186
5732.43,-0.326,0.202,0.185
5732.62,-0.307,0.206,0.188
5732.8,-0.361,0.207,0.169
5732.98,-0.303,0.206,0.182
5733.16,-0.332,0.209,0.181
5733.34,-0.296,0.212,0.16
5733.53,-0.329,0.212,0.172
5733.71,-0.305,0.214,0.176
5733.89,-0.317,0.216,0.199
5734.7,-0.314,0.222,0.198
5734.26,-0.321,0.224,0.159
5734.44,-0.326,0.225,0.184
5734.62,-0.303,0.225,0.167
5734.8,-0.322,0.225,0.166
5734.99,-0.326,0.223,0.143
5735.9,-0.308,0.231,0.164
5736.8,-0.342,0.232,0.172
5736.26,-0.315,0.233,0.186
5736.44,-0.313,0.231,0.161
5736.63,-0.319,0.231,0.187
5736.81,-0.308,0.232,0.171
5736.99,-0.324,0.232,0.191
5737.17,-0.3,0.23,0.177
5737.36,-0.308,0.231,0.187
5737.54,-0.329,0.231,0.173
5737.72,-0.335,0.23,0.183
5737.9,-0.29,0.23,0.209
5738.8,-0.32,0.229,0.193
5738.27,-0.334,0.233,0.18
5738.45,-0.299,0.235,0.192
