timestamp,pitch,yaw,roll
5644.75,0.513,1.626,10.762
5648.94,0.531,1.66,10.869
5649.12,0.532,1.661,10.87
5649.3,0.536,1.663,10.87
5649.49,0.535,1.662,10.874
5649.67,0.534,1.665,10.877
5649.85,0.535,1.665,10.877
5650.3,0.537,1.667,10.88
5650.21,0.537,1.668,10.882
5651.49,0.533,1.669,10.902
5651.67,0.533,1.672,10.905
5651.86,0.533,1.67,10.908
5652.4,0.531,1.67,10.909
5652.22,0.534,1.672,10.911
5652.4,0.529,1.676,10.912
5652.59,0.528,1.679,10.916
5652.77,0.525,1.68,10.921
5652.95,0.525,1.681,10.922
5653.13,0.525,1.683,10.927
5653.31,0.521,1.685,10.936
5653.5,0.523,1.689,10.939
5653.68,0.523,1.69,10.945
5653.86,0.524,1.693,10.948
5654.4,0.526,1.693,10.951
5654.41,0.527,1.695,10.957
5654.59,0.528,1.695,10.963
5654.77,0.525,1.698,10.966
5654.96,0.523,1.699,10.968
5655.14,0.522,1.701,10.968
5655.32,0.518,1.699,10.973
5655.5,0.518,1.699,10.975
5655.68,0.516,1.697,10.98
5655.87,0.519,1.698,10.984
5656.5,0.516,1.701,10.989
5656.23,0.518,1.7,10.992
5656.41,0.518,1.704,10.994
5656.6,0.52,1.708,10.996
5656.96,0.52,1.709,11.002
5657.14,0.518,1.712,11.006
5657.33,0.518,1.712,11.01
5657.51,0.516,1.714,11.012
5657.69,0.519,1.715,11.016
5657.87,0.52,1.713,11.017
5658.5,0.516,1.712,11.025
5658.24,0.516,1.714,11.025
5658.42,0.513,1.716,11.033
5658.6,0.513,1.714,11.038
5658.78,0.513,1.714,11.042
5662.25,0.513,1.742,11.124
5662.43,0.512,1.743,11.127
5662.61,0.512,1.744,11.131
5662.79,0.512,1.744,11.129
5662.98,0.511,1.747,11.136
5663.16,0.511,1.746,11.14
5663.34,0.51,1.746,11.143
5663.52,0.509,1.746,11.152
5663.71,0.509,1.745,11.157
5666.44,0.503,1.75,11.208
5666.62,0.501,1.75,11.213
5666.81,0.5,1.749,11.219
5666.99,0.499,1.752,11.222
5667.17,0.497,1.755,11.225
5667.35,0.496,1.753,11.229
5667.53,0.494,1.758,11.231
5667.72,0.492,1.758,11.234
5667.9,0.494,1.756,11.245
5668.8,0.494,1.754,11.246
5668.26,0.495,1.754,11.249
5668.45,0.495,1.754,11.254
5668.63,0.497,1.755,11.258
5668.81,0.499,1.753,11.26
5668.99,0.499,1.753,11.264
5669.18,0.499,1.753,11.268
5669.36,0.501,1.749,11.271
5669.54,0.501,1.747,11.274
5669.72,0.502,1.749,11.278
5669.9,0.501,1.751,11.281
5670.9,0.501,1.753,11.287
5670.27,0.502,1.75,11.291
5670.45,0.501,1.75,11.294
5670.63,0.504,1.752,11.297
5670.82,0.501,1.755,11.3
5671.91,0.505,1.764,11.317
5672.9,0.506,1.768,11.317
5672.27,0.504,1.769,11.321
5672.46,0.502,1.776,11.323
5672.64,0.501,1.777,11.325
5672.82,0.501,1.78,11.329
5673.0,0.503,1.783,11.332
5673.19,0.506,1.783,11.336
5673.37,0.504,1.782,11.337
5673.55,0.504,1.781,11.339
5673.73,0.507,1.78,11.348
5673.91,0.509,1.78,11.355
5674.1,0.51,1.78,11.354
5674.28,0.511,1.78,11.357
5674.46,0.51,1.781,11.362
5674.64,0.512,1.784,11.367
5674.83,0.512,1.787,11.373
5675.1,0.513,1.79,11.376
5675.19,0.514,1.792,11.379
5675.37,0.513,1.793,11.383
5676.1,0.511,1.793,11.396
5676.28,0.511,1.79,11.401
5676.47,0.514,1.795,11.407
5676.65,0.513,1.796,11.412
5679.2,0.521,1.818,11.466
5679.38,0.521,1.817,11.471
5679.57,0.524,1.818,11.475
5680.84,0.524,1.825,11.493
5681.2,0.524,1.826,11.5
5681.21,0.525,1.829,11.503
5681.39,0.525,1.832,11.506
5681.57,0.52,1.831,11.51
5681.75,0.517,1.831,11.514
5681.94,0.515,1.833,11.518
5682.12,0.516,1.832,11.522
5682.3,0.517,1.831,11.531
5682.48,0.517,1.833,11.535
5682.66,0.516,1.832,11.539
5682.85,0.513,1.829,11.542
5683.3,0.514,1.83,11.55
5683.21,0.511,1.833,11.553
5683.39,0.515,1.834,11.556
5683.58,0.517,1.833,11.562
5683.76,0.515,1.834,11.57
5683.94,0.519,1.835,11.57
5684.12,0.52,1.835,11.577
5684.31,0.521,1.836,11.584
5684.49,0.524,1.837,11.592
5684.67,0.525,1.838,11.595
5684.85,0.525,1.837,11.6
5685.3,0.525,1.837,11.603
5685.22,0.525,1.835,11.607
5685.4,0.525,1.837,11.611
5685.58,0.525,1.837,11.613
5685.76,0.528,1.834,11.616
5685.95,0.526,1.835,11.619
5686.13,0.527,1.839,11.619
5686.31,0.525,1.842,11.622
5686.49,0.524,1.848,11.626
5686.68,0.524,1.855,11.629
5686.86,0.527,1.859,11.637
5687.4,0.527,1.86,11.639
5687.22,0.526,1.859,11.642
5687.4,0.528,1.859,11.647
5687.59,0.528,1.859,11.65
5689.59,-0.012,0.0,0.041
5689.77,-0.013,0.004,0.043
5689.96,-0.013,0.002,0.043
5690.14,-0.013,0.004,0.047
5690.32,-0.011,0.005,0.057
5690.5,-0.011,0.007,0.062
5690.69,-0.009,0.007,0.063
5690.87,-0.012,0.01,0.068
5691.5,-0.015,0.009,0.072
5691.23,-0.016,0.01,0.076
5691.42,-0.016,0.011,0.08
5691.6,-0.016,0.01,0.082
5691.78,-0.017,0.011,0.081
5691.96,-0.019,0.012,0.084
5692.14,-0.02,0.011,0.086
5692.33,-0.019,0.012,0.088
5692.51,-0.019,0.014,0.089
5692.69,-0.02,0.015,0.096
5692.87,-0.018,0.016,0.095
5693.6,-0.02,0.013,0.1
5693.24,-0.018,0.011,0.1
5693.42,-0.018,0.015,0.105
5693.6,-0.018,0.014,0.112
5693.79,-0.017,0.014,0.115
5693.97,-0.015,0.016,0.123
5694.15,-0.016,0.015,0.13
5694.33,-0.015,0.017,0.132
5694.51,-0.014,0.018,0.136
5694.7,-0.014,0.018,0.143
5694.88,-0.016,0.019,0.149
5695.6,-0.018,0.021,0.156
5695.24,-0.021,0.023,0.159
5695.43,-0.02,0.019,0.161
5695.61,-0.02,0.018,0.165
5695.79,-0.019,0.017,0.166
5695.97,-0.017,0.019,0.173
5696.16,-0.015,0.018,0.18
5697.25,-0.015,0.022,0.201
5697.43,-0.013,0.021,0.206
5697.61,-0.009,0.02,0.208
5697.8,-0.009,0.021,0.212
5697.98,-0.009,0.017,0.214
5698.16,-0.01,0.017,0.222
5698.34,-0.012,0.019,0.222
5698.53,-0.012,0.022,0.23
5698.71,-0.013,0.021,0.233
5698.89,-0.011,0.02,0.235
5701.81,-0.002,0.035,0.303
5701.99,0.001,0.032,0.308
5702.17,0.003,0.037,0.311
5702.35,0.009,0.037,0.314
5702.54,0.009,0.041,0.316
5702.72,0.011,0.044,0.316
5702.9,0.013,0.046,0.321
5703.8,0.014,0.046,0.326
5703.27,0.013,0.048,0.326
5705.45,0.012,0.046,0.379
5705.64,0.015,0.048,0.381
5705.82,0.014,0.053,0.384
5706.0,0.015,0.054,0.384
5706.18,0.013,0.056,0.387
5706.37,0.014,0.054,0.392
5706.55,0.011,0.053,0.395
5706.73,0.011,0.053,0.397
5706.91,0.013,0.05,0.399
5707.9,0.015,0.05,0.404
5708.55,0.015,0.056,0.43
5708.74,0.018,0.057,0.432
5708.92,0.019,0.059,0.434
5709.1,0.02,0.059,0.437
5709.28,0.023,0.058,0.44
5709.46,0.02,0.062,0.445
5709.65,0.02,0.061,0.451
5709.83,0.023,0.063,0.458
5710.1,0.025,0.062,0.466
5710.19,0.026,0.061,0.475
5710.38,0.026,0.063,0.477
5710.56,0.026,0.062,0.477
5710.74,0.024,0.062,0.484
5710.92,0.026,0.062,0.487
5711.1,0.029,0.065,0.489
5711.29,0.031,0.069,0.494
5711.47,0.031,0.07,0.498
5711.65,0.033,0.071,0.502
5711.83,0.032,0.075,0.505
5712.2,0.031,0.075,0.507
5712.2,0.031,0.078,0.507
5712.38,0.031,0.078,0.514
5713.84,0.04,0.088,0.536
5714.2,0.041,0.087,0.538
5714.2,0.042,0.088,0.54
5714.39,0.039,0.088,0.545
5714.57,0.042,0.087,0.549
5714.75,0.045,0.091,0.55
5714.93,0.047,0.092,0.555
5715.12,0.052,0.092,0.557
5715.3,0.049,0.096,0.561
5715.48,0.047,0.095,0.564
5715.84,0.047,0.094,0.576
5716.3,0.044,0.092,0.579
5716.21,0.045,0.095,0.584
5716.39,0.045,0.094,0.59
5716.57,0.045,0.094,0.594
5716.76,0.046,0.095,0.597
5716.94,0.048,0.095,0.602
5717.12,0.052,0.097,0.604
5717.3,0.052,0.099,0.61
5718.76,0.054,0.112,0.635
5719.31,0.052,0.121,0.65
5719.49,0.053,0.122,0.656
5719.67,0.051,0.128,0.656
5719.86,0.051,0.129,0.662
5720.4,0.052,0.132,0.666
5720.22,0.053,0.136,0.668
5721.13,0.06,0.138,0.693
5721.31,0.057,0.137,0.696
5721.5,0.058,0.138,0.7
5721.68,0.056,0.142,0.702
5721.86,0.058,0.144,0.708
5722.4,0.055,0.148,0.71
5722.22,0.052,0.15,0.712
5722.41,0.051,0.155,0.713
5722.59,0.051,0.155,0.719
5722.77,0.052,0.155,0.723
5722.95,0.051,0.155,0.727
5723.14,0.049,0.157,0.729
5723.32,0.049,0.158,0.736
5723.5,0.05,0.157,0.742
5724.59,0.048,0.156,0.769
5724.78,0.046,0.158,0.772
5724.96,0.045,0.159,0.775
5725.14,0.04,0.159,0.779
5725.32,0.042,0.164,0.784
5725.51,0.04,0.164,0.791
5725.69,0.042,0.163,0.795
5725.87,0.041,0.164,0.803
5726.5,0.037,0.165,0.809
5726.96,0.032,0.174,0.825
5727.15,0.031,0.177,0.827
5727.33,0.031,0.179,0.833
5727.51,0.028,0.181,0.835
5727.69,0.03,0.184,0.837
5727.88,0.029,0.185,0.845
5728.6,0.028,0.187,0.85
5728.24,0.028,0.191,0.853
5728.42,0.027,0.191,0.854
5728.61,0.027,0.191,0.863
5728.79,0.028,0.189,0.863
5728.97,0.03,0.191,0.868
5729.15,0.029,0.192,0.872
5729.33,0.028,0.193,0.878
5729.52,0.029,0.193,0.879
5729.7,0.03,0.191,0.883
5729.88,0.031,0.189,0.89
5730.6,0.031,0.19,0.893
5730.25,0.033,0.192,0.896
5730.43,0.033,0.19,0.899
5730.61,0.033,0.191,0.904
5730.79,0.032,0.191,0.909
5730.97,0.033,0.191,0.911
5731.16,0.036,0.192,0.915
5731.34,0.037,0.195,0.912
5731.52,0.037,0.199,0.915
5731.7,0.042,0.2,0.915
5732.7,0.043,0.203,0.92
5732.25,0.041,0.203,0.92
5732.43,0.044,0.202,0.927
5732.62,0.043,0.206,0.931
5732.8,0.04,0.207,0.938
5732.98,0.036,0.206,0.939
5733.16,0.036,0.209,0.948
5733.34,0.036,0.212,0.95
5733.53,0.036,0.212,0.95
5733.71,0.037,0.214,0.953
5733.89,0.038,0.216,0.956
5734.7,0.034,0.222,0.959
5734.26,0.033,0.224,0.964
5734.44,0.037,0.225,0.968
5734.62,0.036,0.225,0.973
5734.8,0.039,0.225,0.983
5734.99,0.04,0.223,0.99
5735.9,0.043,0.231,1.007
5736.8,0.04,0.232,1.008
5736.26,0.041,0.233,1.015
5736.44,0.039,0.231,1.017
5736.63,0.038,0.231,1.022
5736.81,0.038,0.232,1.023
5736.99,0.034,0.232,1.026
5737.17,0.037,0.23,1.03
5737.36,0.038,0.231,1.035
5737.54,0.038,0.231,1.036
5737.72,0.038,0.23,1.042
5737.9,0.04,0.23,1.042
5738.8,0.037,0.229,1.049
5738.27,0.039,0.233,1.054
5738.45,0.038,0.235,1.06
5738.63,0.039,0.236,1.061
