timestamp,altitude,azimuth,zenith,state
58233.67,0.082,0.046,0.101,MONITORING
58233.85,0.092,0.047,0.101,MONITORING
58234.3,0.08,0.047,0.072,MONITORING
58234.21,0.065,0.046,0.053,MONITORING
58234.39,0.057,0.046,0.049,MONITORING
58234.58,0.037,0.047,0.038,MONITORING
58234.76,0.036,0.047,0.034,MONITORING
58234.94,0.035,0.046,0.033,MONITORING
58235.12,0.028,0.047,0.035,MONITORING
58235.31,0.028,0.047,0.034,MONITORING
58235.49,0.024,0.047,0.032,MONITORING
58235.67,0.046,0.047,0.055,MONITORING
58235.85,0.027,0.049,0.04,MONITORING
58236.3,0.052,0.048,0.057,MONITORING
58236.22,0.044,0.048,0.047,MONITORING
58236.4,0.061,0.049,0.057,MONITORING
58236.58,0.043,0.049,0.037,MONITORING
58236.76,0.041,0.049,0.034,MONITORING
58236.95,0.022,0.049,0.015,MONITORING
58237.13,0.01,0.048,0.013,MONITORING
58237.31,0.001,0.048,0.005,MONITORING
58237.49,0.006,0.048,0.004,MONITORING
58237.68,0.004,0.047,0.006,MONITORING
58237.86,0.003,0.047,0.016,MONITORING
58238.4,0.006,0.048,0.012,MONITORING
58238.22,0.003,0.048,0.012,MONITORING
58238.4,0.0,0.048,0.014,MONITORING
58238.59,0.002,0.049,0.011,MONITORING
58238.77,0.005,0.051,0.008,MONITORING
58238.95,0.021,0.05,0.004,MONITORING
58239.13,0.012,0.05,0.013,MONITORING
58239.32,0.025,0.05,0.01,MONITORING
58239.5,0.005,0.049,0.018,MONITORING
58239.68,0.015,0.049,0.016,MONITORING
58239.86,0.006,0.048,0.018,MONITORING
58240.4,0.001,0.05,0.018,MONITORING
58240.23,0.018,0.05,0.007,MONITORING
58240.41,0.011,0.049,0.01,MONITORING
58240.59,0.022,0.049,0.011,MONITORING
58240.77,0.003,0.048,0.022,MONITORING
58240.96,0.022,0.049,0.013,MONITORING
58241.14,0.018,0.048,0.012,MONITORING
58241.32,0.021,0.049,0.004,MONITORING
58241.5,0.014,0.048,0.009,MONITORING
58241.69,0.008,0.048,0.01,MONITORING
58241.87,0.004,0.048,0.013,MONITORING
58242.5,0.009,0.049,0.025,MONITORING
58242.23,0.017,0.048,0.007,MONITORING
58242.41,0.002,0.05,0.024,MONITORING
58242.6,0.001,0.05,0.015,MONITORING
58242.78,0.003,0.049,0.011,MONITORING
58242.96,0.001,0.049,0.011,MONITORING
58243.14,0.009,0.051,0.019,MONITORING
58243.33,0.007,0.051,0.013,MONITORING
58243.51,0.004,0.052,0.01,MONITORING
58243.69,0.01,0.051,0.017,MONITORING
58243.87,0.01,0.052,0.017,MONITORING
58244.5,0.013,0.051,0.037,MONITORING
58244.24,0.019,0.051,0.013,MONITORING
58244.42,0.004,0.05,0.018,MONITORING
58244.6,0.019,0.05,0.013,MONITORING
58244.78,0.02,0.05,0.006,MONITORING
58244.97,0.02,0.049,0.008,MONITORING
58245.15,0.021,0.049,0.002,MONITORING
58245.33,0.018,0.048,0.006,MONITORING
58245.51,0.019,0.05,0.008,MONITORING
58245.69,0.014,0.049,0.011,MONITORING
58245.88,0.015,0.048,0.009,MONITORING
58246.6,0.007,0.049,0.011,MONITORING
58246.24,0.013,0.049,0.008,MONITORING
58246.42,0.01,0.049,0.014,MONITORING
58252.26,0.03,0.051,0.011,MONITORING
58252.44,0.024,0.049,0.017,MONITORING
58252.62,0.019,0.049,0.008,MONITORING
58252.8,0.017,0.049,0.005,MONITORING
58252.99,0.019,0.049,0.011,MONITORING
58253.17,0.02,0.049,0.009,MONITORING
58253.35,0.036,0.049,0.011,MONITORING
58253.53,0.036,0.049,0.015,MONITORING
58253.71,0.034,0.049,0.013,MONITORING
58253.9,0.043,0.05,0.019,MONITORING
58254.8,0.037,0.05,0.016,MONITORING
58254.26,0.043,0.05,0.015,MONITORING
58254.44,0.027,0.049,0.017,MONITORING
58254.63,0.033,0.048,0.008,MONITORING
58254.81,0.022,0.049,0.008,MONITORING
58254.99,0.037,0.05,0.003,MONITORING
58255.17,0.016,0.05,0.012,MONITORING
58255.35,0.029,0.05,0.008,MONITORING
58255.54,0.014,0.05,0.01,MONITORING
58255.72,0.02,0.05,0.008,MONITORING
58261.92,0.014,0.053,0.006,MONITORING
58262.1,0.015,0.054,0.007,MONITORING
58262.28,0.007,0.054,0.009,MONITORING
58262.46,0.016,0.055,0.014,MONITORING
58262.65,0.013,0.055,0.018,MONITORING
58262.83,0.023,0.056,0.012,MONITORING
58263.1,0.021,0.055,0.014,MONITORING
58263.19,0.02,0.056,0.009,MONITORING
58263.37,0.007,0.055,0.016,MONITORING
58263.56,0.001,0.053,0.014,MONITORING
58270.12,0.116,0.049,0.025,MONITORING
58270.3,0.109,0.049,0.042,MONITORING
58270.48,0.117,0.051,0.036,MONITORING
58270.66,0.1,0.052,0.04,MONITORING
58270.85,0.098,0.053,0.03,MONITORING
58271.3,0.08,0.053,0.03,MONITORING
58271.21,0.077,0.054,0.024,MONITORING
58271.39,0.089,0.055,0.029,MONITORING
58271.58,0.071,0.054,0.03,MONITORING
58271.76,0.081,0.054,0.032,MONITORING
58271.94,0.083,0.054,0.023,MONITORING
58272.12,0.062,0.055,0.022,MONITORING
58272.31,0.064,0.055,0.037,MONITORING
58272.49,0.06,0.054,0.02,MONITORING
58272.67,0.059,0.055,0.026,MONITORING
58272.85,0.058,0.053,0.022,MONITORING
58274.13,0.021,0.052,0.024,MONITORING
58274.31,0.03,0.052,0.016,MONITORING
58274.49,0.036,0.052,0.02,MONITORING
58274.67,0.04,0.052,0.017,MONITORING
58274.86,0.049,0.053,0.021,MONITORING
58275.4,0.034,0.053,0.021,MONITORING
58275.22,0.037,0.053,0.02,MONITORING
58275.4,0.025,0.054,0.017,MONITORING
58275.59,0.025,0.053,0.014,MONITORING
58275.77,0.013,0.053,0.014,MONITORING
58275.95,0.01,0.053,0.015,MONITORING
58276.13,0.003,0.053,0.015,MONITORING
58284.34,0.001,0.055,0.015,MONITORING
58284.52,0.008,0.055,0.015,MONITORING
58284.7,0.01,0.055,0.01,MONITORING
58284.88,0.031,0.054,0.021,MONITORING
58285.6,0.032,0.053,0.019,MONITORING
58285.25,0.023,0.052,0.016,MONITORING
58285.43,0.013,0.05,0.016,MONITORING
58285.61,0.015,0.05,0.013,MONITORING
58285.79,0.023,0.051,0.013,MONITORING
58285.98,0.024,0.051,0.018,MONITORING
58286.16,0.021,0.05,0.011,MONITORING
58291.63,0.014,0.05,0.01,MONITORING
58291.81,0.012,0.05,0.009,MONITORING
58291.99,0.012,0.05,0.009,MONITORING
58292.17,0.013,0.051,0.007,MONITORING
58292.35,0.005,0.051,0.013,MONITORING
58292.54,0.007,0.052,0.008,MONITORING
58292.72,0.008,0.052,0.011,MONITORING
58292.9,0.005,0.052,0.016,MONITORING
58293.8,0.003,0.053,0.013,MONITORING
58293.27,0.012,0.053,0.011,MONITORING
58293.45,0.004,0.053,0.018,MONITORING
58293.63,0.01,0.053,0.013,MONITORING
58299.83,0.033,0.049,0.024,MONITORING
58300.1,0.016,0.049,0.022,MONITORING
58300.19,0.024,0.049,0.019,MONITORING
58300.37,0.027,0.05,0.028,MONITORING
58300.55,0.032,0.05,0.022,MONITORING
58300.74,0.044,0.05,0.023,MONITORING
58300.92,0.043,0.049,0.016,MONITORING
58301.1,0.04,0.05,0.015,MONITORING
58301.28,0.041,0.05,0.02,MONITORING
58301.47,0.042,0.05,0.02,MONITORING
58301.65,0.035,0.051,0.02,MONITORING
58301.83,0.038,0.051,0.022,MONITORING
58302.1,0.036,0.052,0.02,MONITORING
58302.2,0.037,0.051,0.01,MONITORING
58302.38,0.031,0.051,0.027,MONITORING
58302.56,0.038,0.05,0.022,MONITORING
58302.74,0.041,0.051,0.016,MONITORING
58302.92,0.039,0.051,0.019,MONITORING
58303.11,0.039,0.051,0.023,MONITORING
58303.29,0.032,0.051,0.017,MONITORING
58303.47,0.029,0.051,0.017,MONITORING
58303.65,0.031,0.051,0.02,MONITORING
58303.84,0.035,0.051,0.01,MONITORING
58304.2,0.032,0.051,0.015,MONITORING
58304.2,0.031,0.051,0.013,MONITORING
58304.38,0.038,0.052,0.021,MONITORING
58304.56,0.031,0.053,0.019,MONITORING
58304.75,0.034,0.054,0.021,MONITORING
58311.67,0.004,0.053,0.018,MONITORING
58311.85,0.001,0.054,0.018,MONITORING
58312.4,0.011,0.054,0.01,MONITORING
58312.22,0.018,0.055,0.008,MONITORING
58312.4,0.013,0.054,0.014,MONITORING
58312.58,0.009,0.054,0.016,MONITORING
58312.77,0.004,0.054,0.026,MONITORING
58312.95,0.006,0.055,0.012,MONITORING
58313.13,0.009,0.056,0.011,MONITORING
58313.31,0.011,0.057,0.009,MONITORING
58313.49,0.014,0.057,0.012,MONITORING
58313.68,0.014,0.059,0.006,MONITORING
58321.33,0.068,0.055,0.02,MONITORING
58321.51,0.055,0.054,0.023,MONITORING
58321.7,0.07,0.053,0.025,MONITORING
58321.88,0.081,0.053,0.027,MONITORING
58322.6,0.077,0.054,0.028,MONITORING
58322.24,0.059,0.054,0.024,MONITORING
58322.42,0.034,0.055,0.019,MONITORING
58322.61,0.023,0.055,0.018,MONITORING
58322.79,0.06,0.056,0.029,MONITORING
58322.97,0.07,0.057,0.029,MONITORING
58323.15,0.05,0.057,0.021,MONITORING
58323.34,0.032,0.057,0.017,MONITORING
58323.52,0.048,0.057,0.019,MONITORING
58324.98,0.043,0.054,0.02,MONITORING
58325.16,0.028,0.054,0.027,MONITORING
58325.34,0.037,0.054,0.02,MONITORING
58325.52,0.076,0.054,0.042,MONITORING
58325.71,0.124,0.054,0.055,MONITORING
58325.89,0.112,0.054,0.051,MONITORING
58326.7,0.099,0.054,0.042,MONITORING
58326.25,0.079,0.054,0.032,MONITORING
58326.43,0.044,0.053,0.027,MONITORING
58326.62,0.016,0.053,0.023,MONITORING
58326.8,0.0,0.055,0.022,MONITORING
58326.98,0.013,0.056,0.022,MONITORING
58327.16,0.015,0.056,0.019,MONITORING
58327.35,0.015,0.056,0.018,MONITORING
58327.53,0.023,0.057,0.022,MONITORING
58327.71,0.012,0.057,0.011,MONITORING
58327.89,0.025,0.057,0.027,MONITORING
58328.7,0.027,0.058,0.02,MONITORING
58328.26,0.012,0.058,0.015,MONITORING
58328.44,0.038,0.059,0.025,MONITORING
58328.62,0.053,0.059,0.036,MONITORING
58328.8,0.08,0.059,0.04,MONITORING
58328.99,0.07,0.058,0.038,MONITORING
58329.17,0.065,0.058,0.029,MONITORING
58329.35,0.055,0.058,0.032,MONITORING
58329.53,0.06,0.058,0.028,MONITORING
58329.71,0.036,0.057,0.026,MONITORING
58329.9,0.023,0.057,0.022,MONITORING
58330.8,0.004,0.057,0.025,MONITORING
58330.26,0.016,0.057,0.014,MONITORING
58330.44,0.02,0.056,0.017,MONITORING
58330.63,0.049,0.057,0.026,MONITORING
58330.81,0.028,0.056,0.021,MONITORING
58330.99,0.016,0.056,0.032,MONITORING
58331.17,0.06,0.057,0.03,MONITORING
58331.36,0.064,0.056,0.031,MONITORING
58331.54,0.074,0.056,0.031,MONITORING
58331.72,0.042,0.056,0.024,MONITORING
58332.8,0.043,0.055,0.025,MONITORING
58332.27,0.048,0.056,0.023,MONITORING
58332.45,0.064,0.056,0.031,MONITORING
58332.63,0.041,0.056,0.029,MONITORING
58332.81,0.06,0.056,0.018,MONITORING
58333.0,0.029,0.056,0.022,MONITORING
58333.18,0.004,0.057,0.024,MONITORING
58333.36,0.009,0.058,0.02,MONITORING
58333.54,0.003,0.058,0.01,MONITORING
58333.72,0.016,0.057,0.027,MONITORING
58333.91,0.002,0.058,0.009,MONITORING
58334.9,0.003,0.058,0.013,MONITORING
58334.27,0.005,0.058,0.013,MONITORING
58334.45,0.009,0.058,0.017,MONITORING
58334.64,0.005,0.058,0.01,MONITORING
58334.82,0.003,0.057,0.012,MONITORING
58335.0,0.015,0.057,0.028,MONITORING
58335.18,0.005,0.058,0.018,MONITORING
58335.36,0.006,0.057,0.017,MONITORING
58335.55,0.029,0.058,0.034,MONITORING
58335.73,0.007,0.059,0.02,MONITORING
58335.91,0.006,0.059,0.026,MONITORING
58336.9,0.004,0.059,0.013,MONITORING
58336.28,0.032,0.06,0.036,MONITORING
58336.46,0.009,0.06,0.011,MONITORING
58336.64,0.021,0.059,0.032,MONITORING
58336.82,0.003,0.058,0.018,MONITORING
58337.0,0.028,0.057,0.038,MONITORING
58337.19,0.013,0.057,0.007,MONITORING
58337.37,0.036,0.059,0.039,MONITORING
58337.55,0.001,0.059,0.007,MONITORING
58337.73,0.022,0.059,0.027,MONITORING
58337.92,0.009,0.06,0.011,MONITORING
58338.1,0.009,0.06,0.013,MONITORING
58338.28,0.0,0.059,0.007,MONITORING
58338.46,0.006,0.058,0.01,MONITORING
58338.64,0.002,0.059,0.009,MONITORING
58338.83,0.0,0.06,0.012,MONITORING
58339.1,0.005,0.06,0.008,MONITORING
58339.19,0.002,0.059,0.015,MONITORING
58339.37,0.008,0.061,0.016,MONITORING
58339.56,0.003,0.06,0.01,MONITORING
58339.74,0.006,0.059,0.012,MONITORING
58339.92,0.018,0.059,0.024,MONITORING
58340.1,0.014,0.059,0.019,MONITORING
58340.28,0.005,0.06,0.008,MONITORING
58340.47,0.01,0.06,0.019,MONITORING
58340.65,0.009,0.06,0.004,MONITORING
58340.83,0.012,0.06,0.011,MONITORING
58341.1,0.012,0.06,0.015,MONITORING
58341.2,0.039,0.061,0.02,MONITORING
58341.38,0.033,0.061,0.015,MONITORING
58341.56,0.043,0.061,0.013,MONITORING
58341.74,0.052,0.061,0.022,MONITORING
58341.93,0.052,0.061,0.022,MONITORING
58342.11,0.033,0.061,0.016,MONITORING
58342.29,0.017,0.062,0.019,MONITORING
58342.47,0.006,0.061,0.016,MONITORING
58342.65,0.016,0.06,0.007,MONITORING
58342.84,0.011,0.06,0.015,MONITORING
58343.2,0.032,0.059,0.011,MONITORING
58343.57,0.078,0.061,0.035,MONITORING
58343.75,0.103,0.06,0.04,MONITORING
58343.93,0.109,0.06,0.046,MONITORING
58344.11,0.12,0.059,0.04,MONITORING
58344.29,0.138,0.06,0.055,MONITORING
58344.48,0.135,0.059,0.055,MONITORING
58344.66,0.142,0.059,0.053,MONITORING
58344.84,0.122,0.059,0.044,MONITORING
58345.2,0.125,0.06,0.059,MONITORING
58345.21,0.126,0.057,0.039,MONITORING
58345.39,0.106,0.058,0.045,MONITORING
58351.58,0.052,0.063,0.018,MONITORING
58351.76,0.048,0.063,0.021,MONITORING
58351.95,0.055,0.063,0.02,MONITORING
58352.13,0.057,0.063,0.024,MONITORING
58352.31,0.06,0.062,0.025,MONITORING
58352.49,0.073,0.063,0.028,MONITORING
58352.68,0.069,0.063,0.027,MONITORING
58352.86,0.081,0.062,0.028,MONITORING
58353.4,0.071,0.063,0.03,MONITORING
58353.22,0.07,0.062,0.023,MONITORING
58353.4,0.059,0.063,0.027,MONITORING
58353.59,0.058,0.063,0.015,MONITORING
58353.77,0.066,0.063,0.021,MONITORING
58353.95,0.067,0.063,0.025,MONITORING
58354.13,0.081,0.063,0.025,MONITORING
58356.87,0.073,0.062,0.03,MONITORING
58357.5,0.075,0.061,0.023,MONITORING
58357.23,0.067,0.061,0.029,MONITORING
58357.41,0.061,0.062,0.024,MONITORING
58357.6,0.067,0.062,0.025,MONITORING
58357.78,0.053,0.061,0.025,MONITORING
58357.96,0.072,0.061,0.027,MONITORING
58358.14,0.064,0.061,0.028,MONITORING
58358.32,0.09,0.061,0.033,MONITORING
58358.51,0.075,0.06,0.031,MONITORING
58358.69,0.081,0.06,0.031,MONITORING
58358.87,0.076,0.06,0.03,MONITORING
58359.5,0.081,0.061,0.035,MONITORING
58359.24,0.082,0.062,0.021,MONITORING
58359.42,0.052,0.064,0.034,MONITORING
58359.6,0.073,0.064,0.024,MONITORING
58359.78,0.067,0.063,0.024,MONITORING
58359.96,0.069,0.062,0.023,MONITORING
58361.42,0.06,0.062,0.025,MONITORING
58361.6,0.076,0.063,0.025,MONITORING
58361.79,0.07,0.063,0.022,MONITORING
58361.97,0.073,0.062,0.029,MONITORING
58362.15,0.078,0.062,0.027,MONITORING
58362.33,0.083,0.061,0.026,MONITORING
58362.52,0.062,0.062,0.027,MONITORING
58362.7,0.053,0.062,0.018,MONITORING
58362.88,0.059,0.062,0.025,MONITORING
58363.6,0.058,0.063,0.022,MONITORING
58363.24,0.038,0.064,0.024,MONITORING
58370.9,0.036,0.061,0.012,MONITORING
58371.8,0.039,0.061,0.014,MONITORING
58371.26,0.028,0.061,0.02,MONITORING
58371.44,0.039,0.061,0.023,MONITORING
58371.63,0.066,0.06,0.021,MONITORING
58371.81,0.053,0.06,0.028,MONITORING
58371.99,0.062,0.059,0.033,MONITORING
58372.17,0.05,0.06,0.025,MONITORING
58372.35,0.061,0.06,0.025,MONITORING
58372.54,0.046,0.06,0.021,MONITORING
58372.72,0.047,0.06,0.028,MONITORING
58372.9,0.059,0.06,0.021,MONITORING
58373.8,0.06,0.059,0.024,MONITORING
58373.27,0.083,0.059,0.03,MONITORING
58373.45,0.071,0.059,0.039,MONITORING
58373.63,0.088,0.059,0.032,MONITORING
58375.45,0.057,0.062,0.025,MONITORING
58375.63,0.064,0.062,0.024,MONITORING
58375.82,0.056,0.06,0.016,MONITORING
58376.0,0.063,0.061,0.029,MONITORING
58376.18,0.051,0.061,0.017,MONITORING
58376.36,0.076,0.061,0.024,MONITORING
58376.55,0.052,0.06,0.026,MONITORING
58376.73,0.057,0.06,0.016,MONITORING
58376.91,0.035,0.06,0.019,MONITORING
58377.9,0.046,0.06,0.017,MONITORING
58377.27,0.047,0.059,0.013,MONITORING
58377.46,0.049,0.06,0.01,MONITORING
58377.64,0.046,0.059,0.016,MONITORING
58379.28,0.104,0.063,0.035,MONITORING
58379.46,0.082,0.063,0.029,MONITORING
58379.64,0.086,0.062,0.033,MONITORING
58379.83,0.047,0.062,0.03,MONITORING
58380.1,0.052,0.062,0.021,MONITORING
58380.19,0.048,0.061,0.026,MONITORING
58380.37,0.068,0.061,0.034,MONITORING
58380.55,0.083,0.061,0.031,MONITORING
58380.74,0.088,0.061,0.037,MONITORING
58380.92,0.083,0.059,0.032,MONITORING
58381.1,0.071,0.06,0.026,MONITORING
58381.28,0.066,0.06,0.024,MONITORING
58381.47,0.067,0.061,0.024,MONITORING
58381.65,0.067,0.061,0.026,MONITORING
58381.83,0.056,0.061,0.022,MONITORING
58382.1,0.047,0.061,0.019,MONITORING
58382.19,0.05,0.06,0.026,MONITORING
58382.38,0.057,0.06,0.025,MONITORING
58382.56,0.071,0.06,0.021,MONITORING
58382.74,0.068,0.061,0.028,MONITORING
58382.92,0.075,0.061,0.031,MONITORING
58383.11,0.082,0.06,0.035,MONITORING
58383.29,0.072,0.061,0.033,MONITORING
58390.21,0.058,0.059,0.024,MONITORING
58390.39,0.055,0.059,0.023,MONITORING
58390.58,0.058,0.06,0.024,MONITORING
58390.76,0.046,0.059,0.021,MONITORING
58390.94,0.039,0.061,0.017,MONITORING
58391.12,0.041,0.061,0.02,MONITORING
58391.31,0.047,0.06,0.026,MONITORING
58391.49,0.038,0.062,0.02,MONITORING
58391.67,0.029,0.062,0.022,MONITORING
58391.85,0.035,0.062,0.012,MONITORING
58392.3,0.017,0.061,0.015,MONITORING
58399.14,0.009,0.065,0.009,MONITORING
58399.32,0.017,0.065,0.008,MONITORING
58399.51,0.01,0.064,0.01,MONITORING
58399.69,0.027,0.065,0.014,MONITORING
58399.87,0.021,0.064,0.02,MONITORING
58400.5,0.031,0.064,0.014,MONITORING
58400.23,0.004,0.064,0.029,MONITORING
58400.42,0.001,0.066,0.016,MONITORING
58400.6,0.003,0.067,0.014,MONITORING
58400.78,0.002,0.067,0.013,MONITORING
58400.96,0.001,0.067,0.019,MONITORING
58408.43,0.002,0.064,0.03,MONITORING
58408.62,0.033,0.066,0.014,MONITORING
58408.8,0.013,0.064,0.026,MONITORING
58408.98,0.021,0.063,0.014,MONITORING
58409.16,0.01,0.063,0.022,MONITORING
58409.34,0.025,0.062,0.006,MONITORING
58409.53,0.014,0.063,0.009,MONITORING
58409.71,0.03,0.063,0.009,MONITORING
58409.89,0.002,0.064,0.029,MONITORING
58410.7,0.021,0.064,0.014,MONITORING
58410.26,0.01,0.065,0.021,MONITORING
58410.44,0.025,0.064,0.01,MONITORING
58410.62,0.023,0.065,0.022,MONITORING
58410.8,0.044,0.066,0.013,MONITORING
58410.98,0.055,0.068,0.021,MONITORING
58411.17,0.069,0.067,0.035,MONITORING
58411.35,0.052,0.066,0.036,MONITORING
58411.53,0.073,0.067,0.032,MONITORING
58411.71,0.075,0.067,0.028,MONITORING
58411.9,0.062,0.068,0.027,MONITORING
58412.8,0.082,0.071,0.035,MONITORING
58412.26,0.082,0.068,0.032,MONITORING
58412.44,0.069,0.068,0.024,MONITORING
58412.62,0.089,0.068,0.037,MONITORING
58412.81,0.082,0.066,0.018,MONITORING
58412.99,0.088,0.066,0.03,MONITORING
58413.17,0.079,0.065,0.021,MONITORING
58413.35,0.066,0.065,0.024,MONITORING
58413.54,0.058,0.065,0.018,MONITORING
58413.72,0.043,0.065,0.018,MONITORING
58413.9,0.068,0.066,0.021,MONITORING
58417.0,0.048,0.065,0.035,MONITORING
58417.18,0.061,0.066,0.016,MONITORING
58417.36,0.047,0.068,0.022,MONITORING
58417.54,0.038,0.067,0.022,MONITORING
58417.73,0.034,0.068,0.016,MONITORING
58417.91,0.029,0.068,0.015,MONITORING
58418.9,0.013,0.067,0.018,MONITORING
58418.27,0.05,0.068,0.015,MONITORING
58418.45,0.026,0.067,0.026,MONITORING
58418.64,0.04,0.067,0.016,MONITORING
58418.82,0.022,0.066,0.023,MONITORING
58419.0,0.053,0.067,0.026,MONITORING
58419.18,0.046,0.067,0.013,MONITORING
58421.19,0.001,0.064,0.012,MONITORING
58421.37,0.001,0.063,0.01,MONITORING
58421.55,0.003,0.064,0.007,MONITORING
58421.73,0.009,0.064,0.002,MONITORING
58421.92,0.021,0.064,0.006,MONITORING
58422.1,0.019,0.064,0.011,MONITORING
58422.28,0.026,0.063,0.012,MONITORING
58422.46,0.025,0.063,0.013,MONITORING
58422.65,0.053,0.063,0.017,MONITORING
58422.83,0.059,0.062,0.015,MONITORING
58423.1,0.071,0.062,0.024,MONITORING
58423.19,0.061,0.062,0.025,MONITORING
58436.67,0.037,0.065,0.021,MONITORING
58436.86,0.034,0.065,0.015,MONITORING
58437.4,0.046,0.066,0.019,MONITORING
58437.22,0.062,0.065,0.025,MONITORING
58437.4,0.06,0.065,0.024,MONITORING
58437.59,0.055,0.065,0.018,MONITORING
58437.77,0.056,0.065,0.017,MONITORING
58437.95,0.063,0.065,0.025,MONITORING
58438.13,0.058,0.066,0.019,MONITORING
58438.31,0.062,0.066,0.016,MONITORING
58438.5,0.049,0.066,0.016,MONITORING
58438.68,0.053,0.067,0.023,MONITORING
58438.86,0.047,0.068,0.022,MONITORING
58439.4,0.097,0.068,0.024,MONITORING
58439.23,0.091,0.067,0.031,MONITORING
58439.41,0.096,0.068,0.031,MONITORING
58439.59,0.08,0.069,0.024,MONITORING
58439.77,0.083,0.069,0.031,MONITORING
58439.95,0.067,0.069,0.022,MONITORING
58440.14,0.066,0.07,0.026,MONITORING
58441.23,0.051,0.068,0.022,MONITORING
58441.41,0.042,0.068,0.022,MONITORING
58441.59,0.01,0.069,0.028,MONITORING
58441.78,0.041,0.069,0.013,MONITORING
58441.96,0.002,0.067,0.039,MONITORING
58442.14,0.043,0.068,0.007,MONITORING
58442.32,0.032,0.068,0.019,MONITORING
58442.51,0.062,0.068,0.022,MONITORING
58442.69,0.052,0.069,0.024,MONITORING
58442.87,0.074,0.07,0.028,MONITORING
58443.5,0.065,0.07,0.029,MONITORING
58443.23,0.067,0.07,0.029,MONITORING
58454.35,0.01,0.066,0.015,MONITORING
58454.53,0.019,0.065,0.04,MONITORING
58454.71,0.001,0.065,0.016,MONITORING
58454.9,0.009,0.064,0.015,MONITORING
58455.8,0.019,0.065,0.026,MONITORING
58455.26,0.014,0.065,0.019,MONITORING
58455.44,0.004,0.065,0.007,MONITORING
58455.63,0.001,0.066,0.023,MONITORING
58455.81,0.008,0.067,0.011,MONITORING
58455.99,0.014,0.068,0.01,MONITORING
58456.17,0.015,0.069,0.015,MONITORING
58456.35,0.008,0.068,0.01,MONITORING
58456.54,0.02,0.068,0.012,MONITORING
58468.93,0.01,0.071,0.024,MONITORING
58469.11,0.026,0.071,0.012,MONITORING
58469.29,0.015,0.072,0.021,MONITORING
58469.47,0.019,0.073,0.019,MONITORING
58469.66,0.013,0.071,0.016,MONITORING
58469.84,0.019,0.072,0.015,MONITORING
58470.2,0.006,0.071,0.018,MONITORING
58470.2,0.007,0.07,0.009,MONITORING
58470.39,0.019,0.07,0.021,MONITORING
58470.57,0.029,0.07,0.02,MONITORING
58470.75,0.051,0.071,0.021,MONITORING
58481.87,0.003,0.072,0.016,MONITORING
58482.5,0.028,0.071,0.028,MONITORING
58482.23,0.026,0.072,0.027,MONITORING
58482.41,0.032,0.071,0.029,MONITORING
58482.6,0.016,0.072,0.016,MONITORING
58482.78,0.01,0.072,0.01,MONITORING
58482.96,0.023,0.072,0.021,MONITORING
58483.14,0.018,0.072,0.022,MONITORING
58483.32,0.01,0.072,0.02,MONITORING
58483.51,0.0,0.071,0.009,MONITORING
58483.69,0.025,0.07,0.031,MONITORING
58493.53,0.015,0.068,0.012,MONITORING
58493.71,0.022,0.068,0.014,MONITORING
58493.89,0.02,0.067,0.012,MONITORING
58494.8,0.021,0.068,0.008,MONITORING
58494.26,0.013,0.068,0.01,MONITORING
58494.44,0.015,0.067,0.006,MONITORING
58494.62,0.008,0.067,0.011,MONITORING
58494.8,0.005,0.068,0.021,MONITORING
58494.99,0.023,0.067,0.032,MONITORING
58495.17,0.034,0.067,0.044,MONITORING
58495.35,0.031,0.067,0.035,MONITORING
58495.53,0.023,0.067,0.021,MONITORING
58496.26,0.027,0.071,0.015,MONITORING
58496.44,0.029,0.072,0.018,MONITORING
58496.63,0.031,0.071,0.012,MONITORING
58496.81,0.029,0.072,0.02,MONITORING
58496.99,0.023,0.072,0.015,MONITORING
58497.17,0.024,0.072,0.016,MONITORING
58497.36,0.02,0.073,0.01,MONITORING
58497.54,0.018,0.073,0.01,MONITORING
58497.72,0.012,0.071,0.01,MONITORING
58497.9,0.013,0.072,0.005,MONITORING
58498.8,0.024,0.071,0.013,MONITORING
58498.27,0.02,0.071,0.008,MONITORING
58498.45,0.021,0.072,0.011,MONITORING
58498.63,0.02,0.072,0.007,MONITORING
58498.81,0.019,0.073,0.014,MONITORING
58499.36,0.017,0.073,0.013,MONITORING
58499.54,0.018,0.073,0.008,MONITORING
58499.72,0.014,0.072,0.008,MONITORING
58499.91,0.007,0.072,0.009,MONITORING
58500.9,0.007,0.072,0.013,MONITORING
58500.27,0.017,0.072,0.01,MONITORING
58500.45,0.024,0.072,0.012,MONITORING
58500.64,0.025,0.071,0.015,MONITORING
58500.82,0.037,0.072,0.016,MONITORING
58501.0,0.036,0.071,0.017,MONITORING
58501.18,0.036,0.07,0.015,MONITORING
58509.2,0.061,0.072,0.023,MONITORING
58509.2,0.044,0.072,0.031,MONITORING
58509.38,0.073,0.072,0.033,MONITORING
58509.57,0.049,0.073,0.029,MONITORING
58509.75,0.036,0.073,0.021,MONITORING
58509.93,0.048,0.073,0.012,MONITORING
58510.11,0.047,0.073,0.017,MONITORING
58510.3,0.032,0.073,0.015,MONITORING
58510.48,0.036,0.072,0.028,MONITORING
58510.66,0.023,0.074,0.024,MONITORING
58510.84,0.06,0.075,0.029,MONITORING
58517.77,0.011,0.072,0.017,MONITORING
58517.95,0.001,0.073,0.011,MONITORING
