timestamp,pitch,yaw,roll
5684.31,0.382,-1.94,2.559
5684.49,0.352,-1.942,2.556
5684.67,0.371,-1.942,2.52
5684.85,0.373,-1.941,2.567
5685.3,0.357,-1.941,2.559
5685.22,0.383,-1.939,2.566
5685.4,0.36,-1.941,2.563
5685.58,0.389,-1.941,2.57
5685.76,0.383,-1.939,2.542
5685.95,0.366,-1.939,2.533
5686.13,0.39,-1.943,2.533
5686.31,0.375,-1.946,2.55
5686.49,0.376,-1.952,2.513
5686.68,0.375,-1.959,2.508
5686.86,0.375,-1.963,2.532
5687.4,0.372,-1.964,2.532
5687.22,0.395,-1.963,2.535
5687.4,0.366,-1.963,2.513
5687.59,0.371,-1.963,2.543
5689.59,0.458,-0.223,-0.264
5689.77,0.466,-0.226,-0.286
5689.96,0.446,-0.224,-0.291
5690.14,0.486,-0.226,-0.3
5690.32,0.426,-0.228,-0.289
5690.5,0.476,-0.23,-0.298
5690.69,0.456,-0.229,-0.274
5690.87,0.469,-0.232,-0.268
5691.5,0.479,-0.231,-0.288
5691.23,0.458,-0.233,-0.256
5691.42,0.472,-0.233,-0.24
5691.6,0.451,-0.232,-0.256
5691.78,0.466,-0.234,-0.27
5691.96,0.463,-0.234,-0.273
5692.14,0.444,-0.234,-0.263
5692.33,0.486,-0.234,-0.29
5692.51,0.444,-0.236,-0.276
5692.69,0.455,-0.237,-0.295
5692.87,0.47,-0.238,-0.296
5693.6,0.455,-0.235,-0.26
5693.24,0.474,-0.233,-0.28
5693.42,0.472,-0.237,-0.266
5693.6,0.429,-0.236,-0.254
5693.79,0.483,-0.236,-0.283
5693.97,0.482,-0.238,-0.238
5694.15,0.461,-0.237,-0.253
5694.33,0.46,-0.239,-0.24
5694.51,0.442,-0.24,-0.219
5694.7,0.447,-0.24,-0.217
5694.88,0.474,-0.241,-0.195
5695.6,0.46,-0.243,-0.231
5695.24,0.46,-0.245,-0.178
5695.43,0.491,-0.241,-0.195
5695.61,0.435,-0.24,-0.2
5695.79,0.478,-0.239,-0.199
5695.97,0.445,-0.241,-0.182
5696.16,0.449,-0.24,-0.21
5697.25,0.494,-0.244,-0.242
5697.43,0.467,-0.243,-0.233
5697.61,0.463,-0.242,-0.237
5697.8,0.471,-0.243,-0.245
5697.98,0.466,-0.24,-0.232
5698.16,0.463,-0.239,-0.218
5698.34,0.466,-0.241,-0.258
5698.53,0.471,-0.244,-0.216
5698.71,0.479,-0.243,-0.26
5698.89,0.47,-0.242,-0.258
5701.81,0.457,-0.257,-0.275
5701.99,0.445,-0.254,-0.275
5702.17,0.476,-0.259,-0.266
5702.35,0.496,-0.259,-0.285
5702.54,0.45,-0.263,-0.255
5702.72,0.469,-0.266,-0.287
5702.9,0.454,-0.268,-0.28
5703.8,0.472,-0.268,-0.265
5703.27,0.474,-0.271,-0.312
5705.45,0.458,-0.268,-0.305
5705.64,0.471,-0.27,-0.219
5705.82,0.479,-0.275,-0.33
5706.0,0.447,-0.276,-0.252
5706.18,0.474,-0.278,-0.261
5706.37,0.456,-0.276,-0.25
5706.55,0.463,-0.275,-0.282
5706.73,0.471,-0.275,-0.249
5706.91,0.477,-0.272,-0.305
5707.9,0.474,-0.272,-0.232
5708.55,0.462,-0.278,-0.27
5708.74,0.466,-0.279,-0.302
5708.92,0.439,-0.281,-0.256
5709.1,0.507,-0.281,-0.29
5709.28,0.451,-0.281,-0.274
5709.46,0.464,-0.283,-0.285
5709.65,0.47,-0.282,-0.263
5709.83,0.48,-0.284,-0.281
5710.1,0.469,-0.284,-0.255
5710.19,0.488,-0.283,-0.277
5710.38,0.444,-0.284,-0.273
5710.56,0.473,-0.284,-0.263
5710.74,0.463,-0.284,-0.257
5710.92,0.47,-0.284,-0.26
5711.1,0.456,-0.287,-0.267
5711.29,0.458,-0.291,-0.247
5711.47,0.455,-0.292,-0.273
5711.65,0.454,-0.293,-0.259
5711.83,0.471,-0.297,-0.276
5712.2,0.453,-0.297,-0.282
5712.2,0.463,-0.301,-0.282
5712.38,0.477,-0.3,-0.293
5713.66,0.486,-0.309,-0.285
5713.84,0.467,-0.31,-0.282
5714.2,0.471,-0.309,-0.278
5714.2,0.463,-0.31,-0.315
5714.39,0.455,-0.31,-0.286
5714.57,0.457,-0.309,-0.276
5714.75,0.485,-0.313,-0.288
5714.93,0.46,-0.314,-0.25
5715.12,0.475,-0.315,-0.319
5715.3,0.469,-0.318,-0.269
5715.48,0.46,-0.317,-0.302
5715.84,0.468,-0.315,-0.269
5716.3,0.482,-0.314,-0.29
5716.21,0.461,-0.317,-0.268
5716.39,0.451,-0.316,-0.282
5716.57,0.487,-0.316,-0.247
5716.76,0.445,-0.317,-0.267
5716.94,0.473,-0.317,-0.279
5717.12,0.458,-0.319,-0.292
5717.3,0.453,-0.32,-0.261
5718.76,0.441,-0.334,-0.265
5719.31,0.469,-0.343,-0.284
5719.49,0.462,-0.344,-0.243
5719.67,0.486,-0.35,-0.291
5719.86,0.462,-0.35,-0.272
5720.4,0.475,-0.354,-0.264
5720.22,0.487,-0.358,-0.277
5721.13,0.46,-0.36,-0.296
5721.31,0.447,-0.36,-0.307
5721.5,0.467,-0.36,-0.238
5721.68,0.471,-0.364,-0.253
5721.86,0.479,-0.366,-0.213
5722.4,0.466,-0.37,-0.205
5722.22,0.487,-0.372,-0.196
5722.41,0.474,-0.377,-0.257
5722.59,0.454,-0.377,-0.263
5722.77,0.494,-0.377,-0.274
5722.95,0.458,-0.377,-0.265
5723.14,0.495,-0.38,-0.269
5723.32,0.441,-0.38,-0.244
5723.5,0.487,-0.378,-0.242
5724.59,0.459,-0.378,-0.267
5724.78,0.48,-0.38,-0.271
5724.96,0.48,-0.381,-0.254
5725.14,0.463,-0.381,-0.239
5725.32,0.463,-0.386,-0.267
5725.51,0.468,-0.386,-0.259
5725.69,0.462,-0.386,-0.244
5725.87,0.449,-0.386,-0.242
5726.5,0.457,-0.387,-0.262
5726.96,0.473,-0.396,-0.252
5727.15,0.454,-0.399,-0.271
5727.33,0.475,-0.401,-0.18
5727.51,0.48,-0.403,-0.188
5727.69,0.459,-0.406,-0.211
5727.88,0.479,-0.407,-0.221
5728.6,0.454,-0.409,-0.216
5728.24,0.46,-0.413,-0.278
5728.42,0.492,-0.414,-0.295
5728.61,0.462,-0.413,-0.263
5728.79,0.463,-0.412,-0.292
5728.97,0.482,-0.413,-0.245
5729.15,0.471,-0.414,-0.28
5729.33,0.473,-0.415,-0.256
5729.52,0.477,-0.415,-0.281
5729.7,0.461,-0.413,-0.227
5729.88,0.451,-0.411,-0.237
5730.6,0.466,-0.412,-0.263
5730.25,0.459,-0.414,-0.261
5730.43,0.483,-0.412,-0.261
5730.61,0.471,-0.413,-0.271
5730.79,0.453,-0.413,-0.28
5730.97,0.457,-0.414,-0.27
5731.16,0.454,-0.413,-0.266
5731.34,0.458,-0.417,-0.27
5731.52,0.456,-0.421,-0.294
5731.7,0.461,-0.422,-0.255
5732.7,0.456,-0.425,-0.269
5732.25,0.437,-0.425,-0.282
5732.43,0.469,-0.424,-0.281
5732.62,0.449,-0.428,-0.284
5732.8,0.504,-0.429,-0.265
5732.98,0.446,-0.428,-0.278
5733.16,0.475,-0.431,-0.277
5733.34,0.438,-0.434,-0.256
5733.53,0.471,-0.434,-0.268
5733.71,0.448,-0.435,-0.272
5733.89,0.46,-0.438,-0.295
5734.7,0.457,-0.444,-0.294
5734.26,0.464,-0.445,-0.255
5734.44,0.469,-0.447,-0.28
5734.62,0.445,-0.447,-0.263
5734.8,0.465,-0.447,-0.262
5734.99,0.469,-0.446,-0.239
5735.9,0.45,-0.453,-0.26
5736.8,0.484,-0.454,-0.268
5736.26,0.458,-0.455,-0.282
5736.44,0.456,-0.453,-0.257
5736.63,0.461,-0.454,-0.283
5736.81,0.45,-0.454,-0.267
5736.99,0.467,-0.454,-0.287
5737.17,0.443,-0.452,-0.273
5737.36,0.451,-0.453,-0.283
5737.54,0.471,-0.453,-0.269
5737.72,0.478,-0.452,-0.278
5737.9,0.433,-0.452,-0.305
5738.8,0.463,-0.451,-0.289
5738.27,0.477,-0.455,-0.276
5738.45,0.442,-0.457,-0.288
